fecha_hora,real,pred_A,pred_B,pred_C,pred_D,pred_E,pred_F,pred_G,pred_H
2026-05-18 10:00:00,553.14002,607.1351031224316,613.9804475442886,610.8276352174082,595.570391314613,592.8130359648682,601.8078645521641,597.0679250923741,623.5726386740791
2026-05-18 11:00:00,553.14002,612.808991603871,621.7383817450408,618.2776848592866,601.2753285018225,598.652446294547,607.325964454497,602.5776381308168,633.242716856627
2026-05-18 12:00:00,583.14002,636.2059796348998,642.1869939840649,640.9766157455531,623.3185174954281,620.2477077541186,630.0800874518416,623.1065648155909,657.3866519094821
2026-05-18 13:00:00,583.14002,705.8756621436162,707.0951978552348,708.5348651983057,703.9588363400177,700.9806981377658,703.3838829517649,698.1983849379005,715.2164182904964
2026-05-18 14:00:00,821.81402,757.257450618313,756.3966217455061,760.0669327394439,759.1745296410792,756.1598145385897,755.8944561494201,749.8262052701094,763.5969269247204
2026-05-18 15:00:00,821.81402,782.3925699879168,779.9011389468484,789.2059078963725,784.0949162659488,780.901601269414,780.9067745903922,769.4444878440155,798.1531964470886
2026-05-18 16:00:00,822.14002,813.1345843431549,807.5061280337612,822.5667110056429,817.1190493599038,813.6109055811394,812.6103809206264,796.608739365932,833.7152121507171
2026-05-18 17:00:00,833.14002,840.4555966102778,832.5375228125672,856.1804439117611,845.9736171594857,842.5089326520723,840.1937040863836,816.6328461750403,873.4913871428105
2026-05-18 18:00:00,903.14002,847.5306418929234,839.7476033346212,868.2671076873858,854.1268954613969,850.8897363393697,847.5808976024744,819.6090903103506,890.0744989478064
2026-05-18 19:00:00,903.14002,841.411587836447,834.3053641294923,860.4110620459059,847.732464820816,844.510902220486,841.3499477387597,815.5794910013151,880.1411198113235
2026-05-18 20:00:00,903.14002,837.1914972641571,829.353210214596,847.7717951694681,841.0959456029199,837.3301760824904,836.3142047267019,817.324767649502,860.2049595629367
2026-05-18 21:00:00,903.14002,832.2799267599387,824.4941979324358,839.3972547430224,835.3195090054967,831.3528774522057,831.0625748405339,815.1958371530305,848.4946516943978
2026-05-18 22:00:00,833.14002,808.7712314938476,802.9303765051438,820.1887849810157,814.4583383053192,811.2051775681108,808.4719922001416,791.0650175073937,830.6070731620048
2026-05-18 23:00:00,823.14002,808.8884269073953,801.8470450917412,815.0818325572134,812.925514054956,809.1740753611828,808.0091305918655,794.0839446401736,821.2465594252807
2026-05-19 00:00:00,829.28103,807.3247948958405,805.2395499995048,812.2090876300374,807.5501431696324,812.0716403685296,808.9368763446345,802.4478672862249,817.2868347465384
2026-05-19 01:00:00,829.28103,827.6877010857237,823.5316083040175,828.0749537136429,827.6130207755957,830.6884902277096,830.2179955964414,827.1100204730822,831.5398671983053
2026-05-19 02:00:00,829.28103,790.8060805194373,783.91818775783,792.0473634348452,789.2618149352869,791.4628350724153,792.7670349721809,777.5574140085349,815.5928162722024
2026-05-19 03:00:00,822.42803,764.4986294185227,755.359207517731,762.4645015283199,761.2272320560967,761.5350847587431,767.0782233752965,744.1218681174059,804.2483866184114
2026-05-19 04:00:00,829.28103,819.1919953800139,814.4607630942513,823.5693845683483,819.0665830473793,822.3676476337613,819.560226241883,809.3658472102954,832.1266839384394
2026-05-19 05:00:00,829.28103,818.9063004771514,814.9541423756981,822.8868057864007,818.7367028129083,821.8784793483097,819.1847476184072,809.9257697472021,831.1655728976264
2026-05-19 06:00:00,829.28103,817.4441059432529,813.3686865190185,818.8251554248894,817.297898202122,819.9445797327779,818.4024335732308,813.1749304019836,823.1395901665418
2026-05-19 07:00:00,822.42803,745.1971823563479,738.46670698245,738.6480958988507,741.6773075793918,740.8596412190692,748.7232617866739,733.0382759288941,776.9849303925323
2026-05-19 08:00:00,822.42803,746.5978977837588,740.0923743162325,738.1088226258597,743.0459746610695,741.9023721449404,750.6927055884349,738.0902047294421,774.0829668200538
2026-05-19 09:00:00,707.42803,738.4381407122758,732.8994198963056,731.0201212993729,734.9642076155014,734.2204961577587,742.2293851730088,729.0557637391902,766.8981554612466
2026-05-19 10:00:00,822.42803,737.485965131322,732.323673018547,729.7555221529575,733.9867105672744,733.2984428527877,741.3858486993822,728.6966391592836,765.1783766626777
2026-05-19 11:00:00,822.42803,740.0245333385399,735.0413820226215,732.7539721988265,736.4176364228465,735.887140596195,743.7699909245081,729.8945805390872,769.7676508807003
2026-05-19 12:00:00,822.42803,757.5451153270601,752.296123971705,752.0348170339469,754.0527342724242,754.1024313215288,760.6960206812939,744.4802544603607,789.2557408007149
2026-05-19 13:00:00,822.42803,769.1619565649121,763.575552984465,764.8837916756324,765.3780802902471,765.5837793846731,771.8362940224772,752.0468777415733,807.1161267885648
2026-05-19 14:00:00,829.28103,839.9777535114088,839.9930594779064,840.352803695975,838.8869171944156,841.8976230173699,840.8869121851549,835.8194721960431,851.6336364287574
2026-05-19 15:00:00,832.42803,851.3834106749854,852.3997815742573,852.2816425259388,850.0269090721332,852.994151751065,851.9819388032548,845.7652966713935,867.4285695793635
2026-05-19 16:00:00,891.42803,866.8531296471516,866.9687350456953,865.4159253932531,865.2380272036131,867.5064559338889,867.985174952281,863.5182707775544,880.9081690838063
2026-05-19 17:00:00,905.42803,889.6718635401987,887.882488580577,888.7688684541429,887.7828774646538,889.8435966905804,890.3029210180154,881.9733284419881,908.3747547881749
2026-05-19 18:00:00,905.42803,924.1141731683464,923.3902676647924,923.5533170680336,922.76151869346,924.9511355765337,924.0830608671905,919.7601568173216,936.1739233824088
2026-05-19 19:00:00,907.42803,928.5529000058459,926.3900598407058,923.9145976864088,927.2126343437478,928.3086116570752,929.5172870534202,930.2457261424621,931.4646679320706
2026-05-19 20:00:00,907.42803,911.676614636363,909.8504350949767,906.6876538236096,910.6710429110572,911.614956392675,912.5429045640335,915.9091191832931,909.6193249710288
2026-05-19 21:00:00,905.42803,889.7876254473867,888.6423388847884,888.3444001722843,889.1198148871786,890.6780472085387,889.2991869028658,889.5120721391936,891.4519774305793
2026-05-19 22:00:00,905.42803,854.5930426485554,849.6762823336802,854.4536049280799,853.3580887899797,854.642169434075,853.728636829609,844.6812700881709,867.1712843224453
2026-05-19 23:00:00,852.42803,845.3867143365957,838.5773755668349,844.1071422551802,844.1794449997217,844.9320386288477,844.5978732303618,835.9143381689097,855.2665990425941
2026-05-20 00:00:00,832.39948,830.64170984193,824.5600271169494,837.1375174592679,835.1581124294927,831.1509795418615,830.5205555059866,816.4825383052438,844.3906416543449
2026-05-20 01:00:00,822.39948,829.9723954545437,824.0186442885324,830.760843990942,832.2990228099682,827.7319413014211,828.7563945865758,820.1825086604031,832.9201911776904
2026-05-20 02:00:00,822.39948,833.3782309518609,825.6473404447981,833.9584692836063,835.500241836202,830.8175990847479,832.0754932015017,822.8326150908485,836.299184864705
2026-05-20 03:00:00,822.39948,832.7035113434515,824.1086185945534,833.3804644451031,834.4786794748006,829.8002426197053,831.2314058821752,821.3679307894209,836.6720682474441
2026-05-20 04:00:00,822.39948,839.2388885914038,831.5361080548332,838.5053427265414,840.5177036814065,835.661216015584,837.6373268831247,829.3982087757647,839.9320052914435
2026-05-20 05:00:00,832.39948,838.6906143053644,832.1171261796437,838.8777364190817,840.2896824822069,835.6625625226688,837.297933864857,828.8657763279223,841.0716862332819
2026-05-20 06:00:00,822.39948,841.4558303192074,834.1807829831839,838.4260927905268,841.5720665873005,836.786501486709,839.4284776896915,833.6435275387794,838.1867051991863
2026-05-20 07:00:00,752.39948,840.0620759597974,833.5326348615177,835.4552063781805,839.1875920790717,834.4873606963366,837.6888289738482,833.7793437705728,834.8154842608444
2026-05-20 08:00:00,752.39948,846.1632882896411,841.3050035793079,837.8514938485662,843.2137511978132,838.3389064112232,842.8234880302653,842.6539959086662,834.4455339357141
2026-05-20 09:00:00,752.39948,818.9997709665,812.433025660763,814.1363849594205,811.4878843660708,806.4494868899515,814.1121457337464,804.5198926444574,819.7496914181091
2026-05-20 10:00:00,752.39948,839.3968628187663,836.7694252719918,832.3339508534152,837.0380594579962,833.0747310188331,836.7480440629446,837.2253539555091,829.1475130279872
2026-05-20 11:00:00,822.39948,842.3403633631215,842.7809422078825,835.3792983945152,839.6504797829808,835.9801766954731,839.7052506362321,841.3936500878037,832.3411123903186
2026-05-20 12:00:00,820.04448,851.7035852779786,851.3632552929282,844.877854196417,848.3468780925997,844.8490407765361,848.8647122368288,849.6443610456072,842.9148322468818
2026-05-20 13:00:00,822.39948,870.720358861635,870.7294226392444,861.9459600924897,865.3368553793756,861.5879782195693,866.9943117047198,868.6351876527151,860.05138861779
2026-05-20 14:00:00,832.39948,879.6338593580152,878.5533459924209,873.2403673000786,874.7793703801271,871.4386195576762,876.1908093887505,874.8716042416839,873.3311947256315
2026-05-20 15:00:00,881.39948,885.759062900719,883.5378086108301,881.1329715259947,881.3648599598818,878.3419345388504,882.6806411381394,879.2366540808903,882.9862931740877
2026-05-20 16:00:00,905.89948,909.0680235652477,912.1235332377519,903.4177731040902,906.6446490272858,903.9575392588431,907.0189636916162,909.2899993261224,901.1555591893068
2026-05-20 17:00:00,905.89948,933.1940118456546,933.6495499098556,924.3957145323034,929.1824559412646,926.0144726572868,930.4862085917061,934.2417848881909,920.6260352225564
2026-05-20 18:00:00,951.39948,936.6363545233446,938.5879705055502,930.9873141741707,933.387527290785,930.5109451116106,934.2439787399943,935.3452305176706,929.7218390854616
2026-05-20 19:00:00,952.39948,939.2694729831205,940.8156361426361,931.4651013750854,935.112249552939,932.0320599191685,936.446756657297,939.4384581041787,928.2016551478264
2026-05-20 20:00:00,907.39948,924.1607809639225,927.1055644408736,916.6354007156477,920.9486328295864,918.2013799282722,921.8037301501877,926.3537207938739,912.1382069707863
2026-05-20 21:00:00,905.89948,912.2209622936921,915.9559229684796,904.071898862615,909.3242783051311,906.693286040773,910.0052309000852,916.3246154030041,898.0334062521192
2026-05-20 22:00:00,905.89948,902.6912067991403,905.7865173945027,894.4147120193197,900.1287981480486,897.5730056161508,900.5901723647835,907.0966098216174,886.5746338142685
2026-05-20 23:00:00,881.39948,884.8688443506245,886.9697021545808,878.1267616130242,880.560151993914,877.7438058778708,881.9739928930264,884.3995125134999,874.2142381177961
2026-05-21 00:00:00,633.75144,877.8252434381343,876.110524639315,870.7803641994756,871.2755974804742,863.8344400853598,867.1918869929946,860.5939178010019,867.0236974493481
2026-05-21 01:00:00,633.75144,674.2529357314745,692.1957434566369,672.2865873521133,682.8220286715675,680.7635126094387,674.5764243538754,684.7465349672841,655.7334910577576
2026-05-21 02:00:00,633.75144,685.3830929669382,701.1441531054021,686.9980366800478,694.9711226992442,692.7661077888511,686.1212848630428,691.3671804044083,674.4707674440291
2026-05-21 03:00:00,633.75144,687.4930103666637,701.8786043151761,690.3899536845463,697.5638225731849,695.2719509239653,688.3853897453257,692.0122588856642,679.1096794452504
2026-05-21 04:00:00,633.75144,687.4861244937607,703.1720392068707,688.8112793219402,696.8086238335645,694.2648249421469,687.7758928823733,692.7176914325008,676.2456172891991
2026-05-21 05:00:00,653.75144,701.1534646732499,717.1278977905072,698.6417511973254,708.3949774016666,705.1568025187531,699.8636306053411,708.076144709961,682.7714272913365
2026-05-21 06:00:00,653.75144,691.7459251179769,708.1114850452046,692.4231134995391,700.4058346361826,697.8551512757147,691.7128724526605,696.8721964965928,679.8068287288334
2026-05-21 07:00:00,653.75144,675.2072311160061,690.7927759929984,676.8026445483242,680.0896494041517,677.539351015103,673.6598623410817,676.2429365071702,668.4936545088409
2026-05-21 08:00:00,653.75144,669.8020766065033,686.0963935418299,676.3408976969522,677.253446597634,675.7029512552184,670.3212954496655,669.2931874182916,671.841168393856
2026-05-21 09:00:00,653.75144,671.8646488644973,688.3450043572436,679.1609208559394,679.4343438463405,678.2734654967473,672.7632680596341,671.0292931094947,675.6770865093363
2026-05-21 10:00:00,653.75144,688.4639696040218,703.300336854069,692.4157675238814,693.3760601644727,691.7747439474844,687.8384028293259,687.5148623253477,687.7499944003257
2026-05-21 11:00:00,653.75144,704.1590901240752,721.6291155560812,707.4002553385395,712.945482181494,712.1422648186764,705.8138233827325,708.1055116119843,699.1509295471615
2026-05-21 12:00:00,633.75144,715.3639608092911,730.7931068276393,721.9202444270297,724.7173546362627,724.3513219951359,717.7762683756353,716.1456190153915,717.6641798028647
2026-05-21 13:00:00,653.75144,746.4446510503997,760.9150082338488,751.2976291484684,753.0237040921982,752.0254848884189,747.1006480356568,744.1036751573964,748.1867146382481
2026-05-21 14:00:00,802.75144,772.5887317247189,785.120867855506,779.6033239747064,779.0911057514345,778.0078619695443,773.2902062415836,767.0299189819923,779.3755665133332
2026-05-21 15:00:00,823.75144,801.2784426835203,817.9338038673459,807.9846776082076,808.9364798435382,807.8173733781475,802.3215884032318,797.9747404860395,805.4695827473917
2026-05-21 16:00:00,823.75144,825.6109130056657,837.7845095043216,831.8334853691426,833.4331087205481,831.9850835123405,826.5698945134541,821.2590729009304,829.4964041682391
2026-05-21 17:00:00,823.75144,838.1920603448457,849.0235824456088,844.9720553587601,845.4649660829003,843.6985366498054,838.6636457580543,831.3557157164216,844.271712279782
