fecha_hora,N-BEATSx_3a,N-HiTS_3a,N-BEATSx_5a,N-HiTS_5a
2026-04-18 08:00:00,297.49152,297.02612,311.52267,298.10074
2026-04-18 09:00:00,299.56454,290.8311,311.8034,296.22632
2026-04-18 10:00:00,297.4883,292.7481,318.6904,295.45718
2026-04-18 11:00:00,295.77258,298.70618,316.4288,298.13998
2026-04-18 12:00:00,309.33328,303.10385,318.13242,303.44016
2026-04-18 13:00:00,307.39636,311.6032,317.1632,311.4397
2026-04-18 14:00:00,310.2858,310.3378,318.60956,320.31207
2026-04-18 15:00:00,316.38913,313.18546,330.07092,328.7187
2026-04-18 16:00:00,325.9524,323.18024,339.6937,349.22113
2026-04-18 17:00:00,341.00372,361.2557,358.53735,383.5643
2026-04-18 18:00:00,367.33643,402.5347,391.16412,415.3467
2026-04-18 19:00:00,392.59946,419.12314,411.156,435.0621
2026-04-18 20:00:00,386.86047,405.86676,393.968,424.10986
2026-04-18 21:00:00,362.1268,391.7289,376.42908,389.93616
2026-04-18 22:00:00,329.16318,356.3105,346.2162,356.4075
2026-04-18 23:00:00,313.4332,327.11008,334.68292,327.5262
2026-04-19 00:00:00,303.78943,306.36835,319.51404,311.28113
2026-04-19 01:00:00,181.3025,181.31151,175.94371,178.16393
2026-04-19 02:00:00,183.6962,185.5963,179.32068,177.5986
2026-04-19 03:00:00,179.89609,189.681,185.8553,174.71289
2026-04-19 04:00:00,178.64987,184.02919,188.6654,172.56763
2026-04-19 05:00:00,184.63487,183.22676,192.08865,169.88034
2026-04-19 06:00:00,178.87132,171.04733,183.50609,166.42796
2026-04-19 07:00:00,173.8567,172.41573,172.62729,160.22757
2026-04-19 08:00:00,169.46764,180.01443,178.93701,157.18823
2026-04-19 09:00:00,166.73329,183.7772,171.90034,160.5238
2026-04-19 10:00:00,168.385,180.19229,173.3862,161.71396
2026-04-19 11:00:00,181.60054,182.88268,167.09013,162.0296
2026-04-19 12:00:00,180.12357,179.94061,174.88966,162.51553
2026-04-19 13:00:00,198.83624,193.4218,188.7176,170.26707
2026-04-19 14:00:00,207.63284,205.73097,200.79094,178.99196
2026-04-19 15:00:00,219.02046,218.6091,232.44516,193.24948
2026-04-19 16:00:00,230.36661,242.84431,259.21082,225.39214
2026-04-19 17:00:00,271.51758,291.0969,302.69077,275.3019
2026-04-19 18:00:00,356.29504,382.1181,376.33124,322.56754
2026-04-19 19:00:00,414.46585,430.90497,431.57733,351.0681
2026-04-19 20:00:00,371.99805,395.5257,394.8709,336.6819
2026-04-19 21:00:00,305.95038,342.37842,338.12784,291.71445
2026-04-19 22:00:00,252.9811,291.22217,274.15833,252.53279
2026-04-19 23:00:00,221.75113,237.7546,254.64929,221.36858
2026-04-20 00:00:00,214.7252,210.94739,221.60507,200.24123
2026-04-20 01:00:00,221.57816,227.33559,229.61603,230.74417
2026-04-20 02:00:00,221.00546,230.26166,225.86043,234.18118
2026-04-20 03:00:00,227.67535,222.54195,225.52515,231.50958
2026-04-20 04:00:00,233.34059,232.72678,219.85397,230.4296
2026-04-20 05:00:00,246.95909,236.28258,235.05762,233.69806
2026-04-20 06:00:00,253.14038,224.00401,231.34288,237.13055
2026-04-20 07:00:00,267.67477,229.30879,220.43013,240.36763
2026-04-20 08:00:00,288.9766,235.52074,254.4144,245.00237
2026-04-20 09:00:00,285.09106,249.07848,236.97789,245.65039
2026-04-20 10:00:00,302.48254,242.68454,238.73322,242.64249
2026-04-20 11:00:00,311.95203,254.27924,255.00043,235.7058
2026-04-20 12:00:00,309.15332,247.09714,234.61497,232.83441
2026-04-20 13:00:00,307.84723,261.94608,261.42,236.91077
2026-04-20 14:00:00,323.75607,292.14136,269.7064,259.008
2026-04-20 15:00:00,343.372,331.6052,323.46146,281.41504
2026-04-20 16:00:00,351.2064,342.1567,359.71808,293.90012
2026-04-20 17:00:00,383.69092,448.9027,423.60437,391.77744
2026-04-20 18:00:00,513.6255,711.36957,617.0002,595.559
2026-04-20 19:00:00,573.8912,742.97546,700.3765,618.6019
2026-04-20 20:00:00,485.198,509.73035,567.88916,482.3857
2026-04-20 21:00:00,379.4156,323.33353,369.2895,332.2586
2026-04-20 22:00:00,317.14487,275.456,282.81073,271.70117
2026-04-20 23:00:00,305.64127,243.6896,264.8895,244.95813
2026-04-21 00:00:00,285.35422,225.57222,250.09222,225.59286
2026-04-21 01:00:00,242.52997,242.03134,248.26244,256.21704
2026-04-21 02:00:00,232.3736,240.95186,251.92285,256.46432
2026-04-21 03:00:00,224.56494,217.40276,245.38431,250.8508
2026-04-21 04:00:00,212.99323,206.31407,240.39806,251.34169
2026-04-21 05:00:00,214.30904,215.3163,247.50797,251.05463
2026-04-21 06:00:00,233.25725,226.6392,243.22235,257.21817
2026-04-21 07:00:00,231.09625,226.92734,224.66884,259.05325
2026-04-21 08:00:00,228.3065,228.06679,261.02594,262.16412
2026-04-21 09:00:00,219.75975,221.5437,242.55212,264.4874
2026-04-21 10:00:00,214.68047,218.08809,226.06932,256.8612
2026-04-21 11:00:00,223.63391,225.0684,240.25854,253.89378
2026-04-21 12:00:00,241.53859,214.30313,245.421,258.9573
2026-04-21 13:00:00,248.71461,212.5234,251.4082,254.81302
2026-04-21 14:00:00,265.7807,238.99478,262.95822,278.12268
2026-04-21 15:00:00,307.3271,284.09827,328.19434,303.69083
2026-04-21 16:00:00,335.21793,314.45264,371.6327,311.7831
2026-04-21 17:00:00,382.99823,393.48404,426.30438,403.95883
2026-04-21 18:00:00,512.34155,637.22095,656.9265,639.82874
2026-04-21 19:00:00,614.5393,781.3696,793.5587,726.51624
2026-04-21 20:00:00,519.59375,606.18945,654.8034,590.9807
2026-04-21 21:00:00,374.91843,366.57175,424.06183,392.30136
2026-04-21 22:00:00,302.7195,284.36084,294.95355,305.7138
2026-04-21 23:00:00,278.53485,251.31735,263.33414,272.6736
2026-04-22 00:00:00,251.18071,231.86313,264.88815,252.73839
2026-04-22 01:00:00,210.98013,204.94466,208.79616,208.65376
2026-04-22 02:00:00,212.87164,208.51329,211.79918,209.55138
2026-04-22 03:00:00,209.69911,205.74191,208.1268,207.72874
2026-04-22 04:00:00,218.52847,212.18971,204.02853,208.48262
2026-04-22 05:00:00,224.04092,218.56203,208.14842,209.90016
2026-04-22 06:00:00,233.50456,222.09897,209.1152,213.55461
2026-04-22 07:00:00,234.47198,219.747,203.64018,214.44943
2026-04-22 08:00:00,245.28795,221.03795,223.67383,214.68092
2026-04-22 09:00:00,252.57951,221.3667,226.81424,216.07799
2026-04-22 10:00:00,258.8789,218.24237,235.3819,213.24138
2026-04-22 11:00:00,264.02747,222.10535,252.91942,214.41801
2026-04-22 12:00:00,272.00223,219.7622,250.34499,217.24088
2026-04-22 13:00:00,296.93967,235.24046,258.469,220.275
2026-04-22 14:00:00,304.4882,252.0517,279.8183,232.94968
2026-04-22 15:00:00,323.9469,280.03705,330.58502,246.44579
2026-04-22 16:00:00,335.08234,281.55295,328.7658,253.25229
2026-04-22 17:00:00,381.6719,314.9786,367.54086,297.43942
2026-04-22 18:00:00,487.88617,453.0736,554.75116,406.0934
2026-04-22 19:00:00,540.198,524.05615,629.7754,460.4933
2026-04-22 20:00:00,479.77866,430.2021,480.08563,402.4382
2026-04-22 21:00:00,385.20288,318.81656,306.6811,303.26242
2026-04-22 22:00:00,318.2114,272.10867,234.8269,247.24745
2026-04-22 23:00:00,273.23596,227.84317,215.57971,218.12614
2026-04-23 00:00:00,257.54367,202.64557,212.59254,200.42117
2026-04-23 01:00:00,252.12592,250.88744,245.82901,248.95782
2026-04-23 02:00:00,251.35606,251.83214,242.49031,244.67314
2026-04-23 03:00:00,248.29309,253.47227,238.98392,248.23938
2026-04-23 04:00:00,242.71974,256.99484,245.33081,251.91629
2026-04-23 05:00:00,241.90352,258.41724,247.28798,252.31306
2026-04-23 06:00:00,246.8,260.6072,243.3871,253.5506
2026-04-23 07:00:00,242.3376,267.24155,246.40723,253.80078
2026-04-23 08:00:00,244.84662,269.16376,248.37073,254.07298
2026-04-23 09:00:00,245.74118,266.8238,243.97731,256.58588
2026-04-23 10:00:00,252.13237,271.17593,250.94958,258.05185
2026-04-23 11:00:00,256.92493,269.40808,259.64737,259.26807
2026-04-23 12:00:00,272.85846,271.9579,256.66205,260.76575
2026-04-23 13:00:00,284.0756,282.25464,257.46057,262.96042
2026-04-23 14:00:00,301.3208,288.372,268.43842,266.94012
2026-04-23 15:00:00,318.94186,300.5193,272.57138,272.44382
2026-04-23 16:00:00,327.05197,301.00574,267.00635,281.39954
2026-04-23 17:00:00,343.31012,327.5553,305.15775,322.99237
2026-04-23 18:00:00,416.68082,407.40073,397.57404,377.8813
2026-04-23 19:00:00,465.30133,435.02686,421.60992,386.1561
2026-04-23 20:00:00,420.58777,376.95898,352.82428,344.99136
2026-04-23 21:00:00,343.03424,310.35248,281.83398,297.67535
2026-04-23 22:00:00,282.946,280.36017,252.57542,266.8882
2026-04-23 23:00:00,265.12393,249.184,244.6227,247.4642
2026-04-24 00:00:00,248.53249,236.83586,238.07024,234.82452
2026-04-24 01:00:00,268.9731,270.08994,252.27475,272.42462
2026-04-24 02:00:00,266.20102,271.37582,250.79147,271.8887
2026-04-24 03:00:00,269.28162,269.22748,258.12735,273.26297
2026-04-24 04:00:00,268.23166,269.7719,266.86374,274.3599
2026-04-24 05:00:00,268.94873,266.87122,271.39053,274.72925
2026-04-24 06:00:00,268.48825,269.01996,272.2417,275.4577
2026-04-24 07:00:00,271.76093,270.68393,269.7961,276.31873
2026-04-24 08:00:00,274.28262,272.3846,271.46182,277.1574
2026-04-24 09:00:00,279.7779,269.39893,271.55618,278.91867
2026-04-24 10:00:00,284.58572,268.54175,274.15695,280.18097
2026-04-24 11:00:00,283.14252,268.56247,278.33533,280.14423
2026-04-24 12:00:00,288.4853,269.19525,280.6026,281.47577
2026-04-24 13:00:00,291.159,268.10516,285.1395,284.04623
2026-04-24 14:00:00,292.73547,268.55356,290.6247,287.1352
2026-04-24 15:00:00,294.26392,269.17093,290.26,290.1408
2026-04-24 16:00:00,307.75885,278.0434,293.85315,295.18332
2026-04-24 17:00:00,326.25623,290.28525,297.93784,302.4467
2026-04-24 18:00:00,353.19266,299.84274,302.63904,312.8206
2026-04-24 19:00:00,374.13156,306.4031,321.06052,323.4453
2026-04-24 20:00:00,364.62924,305.80374,318.62744,318.43033
2026-04-24 21:00:00,324.21948,290.15262,304.0525,302.32602
2026-04-24 22:00:00,292.39264,273.47372,290.06512,286.26578
2026-04-24 23:00:00,275.6859,260.6074,277.2223,273.31183
2026-04-25 00:00:00,270.87256,250.59737,262.8866,265.22836
2026-04-25 01:00:00,245.25859,246.0486,246.00331,245.52502
2026-04-25 02:00:00,244.47691,247.87454,244.16164,245.50201
2026-04-25 03:00:00,245.4831,251.6898,243.82133,247.23642
2026-04-25 04:00:00,244.20163,257.8376,244.80325,247.47215
2026-04-25 05:00:00,243.80212,258.6557,244.05533,246.37698
2026-04-25 06:00:00,244.0702,265.38596,242.89984,246.00618
2026-04-25 07:00:00,244.7322,270.4752,245.65712,244.69571
2026-04-25 08:00:00,244.78758,275.27963,243.97404,243.5223
2026-04-25 09:00:00,247.17459,278.47137,245.94429,243.47389
2026-04-25 10:00:00,249.53622,283.49567,249.05403,243.67972
2026-04-25 11:00:00,248.74634,282.13568,250.78217,244.48639
2026-04-25 12:00:00,251.47646,283.04117,251.7753,247.14165
2026-04-25 13:00:00,260.19708,283.81293,252.23923,251.56996
2026-04-25 14:00:00,257.71982,283.77274,251.5599,256.25595
2026-04-25 15:00:00,257.6936,282.40836,253.94153,261.2077
2026-04-25 16:00:00,269.0921,290.1733,258.30194,270.4052
2026-04-25 17:00:00,288.6654,302.43488,268.66797,282.5663
2026-04-25 18:00:00,315.01678,309.37726,280.7466,298.40533
2026-04-25 19:00:00,330.25684,319.24658,287.413,313.41028
2026-04-25 20:00:00,325.28183,316.9136,279.25635,309.95135
2026-04-25 21:00:00,299.23328,303.06787,271.21094,293.5677
2026-04-25 22:00:00,272.00513,282.71216,257.4869,275.1448
2026-04-25 23:00:00,253.22789,264.89005,251.47585,258.30716
2026-04-26 00:00:00,252.01474,256.76624,245.31334,248.17485
2026-04-26 01:00:00,252.96893,259.6477,259.77264,256.13113
2026-04-26 02:00:00,250.95607,257.01624,257.66544,252.96703
2026-04-26 03:00:00,255.3937,250.06076,257.32382,250.34326
2026-04-26 04:00:00,253.15547,242.58519,256.13266,248.45676
2026-04-26 05:00:00,251.97818,237.37752,253.99062,246.08284
2026-04-26 06:00:00,251.71857,233.91496,254.52158,244.07204
2026-04-26 07:00:00,251.12318,226.28175,247.60777,239.73204
2026-04-26 08:00:00,248.59245,218.48958,250.31056,235.76964
2026-04-26 09:00:00,245.30174,217.94637,251.23634,231.91637
2026-04-26 10:00:00,242.33879,220.87927,254.22412,230.4918
2026-04-26 11:00:00,241.22073,222.11781,252.205,232.54437
2026-04-26 12:00:00,247.63899,222.67786,253.05423,232.44861
2026-04-26 13:00:00,244.5207,222.5941,252.50497,231.59053
2026-04-26 14:00:00,246.93414,225.76352,257.1855,232.386
2026-04-26 15:00:00,250.33957,228.59459,261.61526,237.52892
2026-04-26 16:00:00,257.96735,241.72432,258.7948,249.3828
2026-04-26 17:00:00,264.6942,257.91888,268.45987,265.56088
2026-04-26 18:00:00,278.25873,274.53595,279.17038,284.4787
2026-04-26 19:00:00,294.4277,286.93582,287.4431,298.04614
2026-04-26 20:00:00,294.41467,292.72992,287.95816,298.46762
2026-04-26 21:00:00,283.07513,286.77707,285.15613,292.1457
2026-04-26 22:00:00,269.32065,276.86963,272.6592,282.30032
2026-04-26 23:00:00,259.9832,262.1497,271.3531,270.74106
2026-04-27 00:00:00,257.91827,252.61288,262.06656,262.44995
2026-04-27 01:00:00,249.50829,250.97739,252.9325,252.76402
2026-04-27 02:00:00,249.26724,251.24016,255.9525,252.43198
2026-04-27 03:00:00,250.82416,251.37703,258.26285,253.7605
2026-04-27 04:00:00,249.61282,251.71063,256.2806,254.38945
2026-04-27 05:00:00,249.92728,252.07422,258.3763,255.15639
2026-04-27 06:00:00,250.17226,250.7244,256.6888,255.07385
2026-04-27 07:00:00,249.95547,251.29742,258.35605,252.83777
2026-04-27 08:00:00,248.88634,251.36227,267.28403,250.85553
2026-04-27 09:00:00,248.63483,252.33997,273.15143,249.56653
2026-04-27 10:00:00,250.20526,255.16197,279.67834,249.90346
2026-04-27 11:00:00,252.05731,259.98434,287.96906,252.8956
2026-04-27 12:00:00,259.2334,262.53555,291.57275,257.28848
2026-04-27 13:00:00,263.00446,264.45966,303.82077,263.81656
2026-04-27 14:00:00,264.266,268.23053,314.48203,270.20526
2026-04-27 15:00:00,273.8798,272.7326,327.5594,277.82907
2026-04-27 16:00:00,282.8844,276.5388,329.76233,289.72284
2026-04-27 17:00:00,293.96747,290.5626,338.63675,305.81857
2026-04-27 18:00:00,318.8789,310.8673,347.75928,325.00748
2026-04-27 19:00:00,343.32944,324.82764,366.47577,342.9303
2026-04-27 20:00:00,340.96503,320.58017,352.33234,337.3008
2026-04-27 21:00:00,313.00574,304.33044,328.91718,316.71185
2026-04-27 22:00:00,287.9638,287.53412,311.45938,296.03442
2026-04-27 23:00:00,272.46457,273.06265,301.95633,278.03918
2026-04-28 00:00:00,268.48764,260.60394,291.52338,267.15335
2026-04-28 01:00:00,99.6723,98.66428,99.48812,100.49096
2026-04-28 02:00:00,111.145485,95.113914,112.8072,110.391335
2026-04-28 03:00:00,136.77567,104.218445,125.62735,135.51855
2026-04-28 04:00:00,164.91238,139.32358,163.2557,161.24092
2026-04-28 05:00:00,190.77492,206.6257,219.55481,196.69756
2026-04-28 06:00:00,206.26974,226.5037,224.94041,216.4609
2026-04-28 07:00:00,211.15628,226.99567,224.1136,223.5416
2026-04-28 08:00:00,213.2031,218.96468,234.36111,226.1134
2026-04-28 09:00:00,203.38354,226.47359,251.70088,227.77751
2026-04-28 10:00:00,205.60686,237.40439,247.071,228.61438
2026-04-28 11:00:00,208.11316,237.14229,251.95157,229.91643
2026-04-28 12:00:00,218.62999,248.12677,248.25934,240.5599
2026-04-28 13:00:00,238.89114,262.24963,275.32117,258.50284
2026-04-28 14:00:00,236.40652,291.66373,289.1963,269.00937
2026-04-28 15:00:00,246.77197,308.38248,313.67166,277.14227
2026-04-28 16:00:00,255.95013,313.87332,316.03433,289.16498
2026-04-28 17:00:00,280.40662,332.66245,327.42484,305.84158
2026-04-28 18:00:00,323.6198,362.7207,361.1513,326.72726
2026-04-28 19:00:00,352.69547,388.60022,399.07547,344.04846
2026-04-28 20:00:00,355.35785,384.82217,384.55634,338.92007
2026-04-28 21:00:00,317.2022,338.2789,325.14767,310.7389
2026-04-28 22:00:00,258.93298,297.49048,276.3012,265.39206
2026-04-28 23:00:00,205.81851,235.7179,231.76245,210.03868
2026-04-29 00:00:00,192.10461,162.6427,195.23372,180.53815
2026-04-29 01:00:00,122.769714,120.207565,123.99804,126.80144
2026-04-29 02:00:00,131.33156,131.55312,124.424706,124.82625
2026-04-29 03:00:00,137.71777,131.32234,121.48379,128.02347
2026-04-29 04:00:00,145.4928,154.94322,132.52692,136.37762
2026-04-29 05:00:00,158.15471,202.1158,142.33804,139.82312
2026-04-29 06:00:00,161.66852,199.74638,143.23398,148.19025
2026-04-29 07:00:00,167.3754,187.83958,134.91525,129.66568
2026-04-29 08:00:00,171.94205,179.8317,161.42862,133.73244
2026-04-29 09:00:00,172.55847,175.18027,164.71716,147.4359
2026-04-29 10:00:00,178.00398,187.99084,198.50699,149.30524
2026-04-29 11:00:00,181.27248,205.28488,223.41028,150.20816
2026-04-29 12:00:00,195.55728,206.23376,227.23022,164.35808
2026-04-29 13:00:00,231.73413,231.59055,246.99817,187.69081
2026-04-29 14:00:00,271.15887,264.93527,270.17172,215.29584
2026-04-29 15:00:00,293.06113,292.1394,337.8266,248.71817
2026-04-29 16:00:00,301.58502,302.66586,330.82327,256.65958
2026-04-29 17:00:00,382.5999,392.936,422.73547,385.87415
2026-04-29 18:00:00,616.7341,609.4719,702.4329,620.3873
2026-04-29 19:00:00,669.7701,680.3879,736.1459,631.66406
2026-04-29 20:00:00,477.08084,523.6039,505.83456,487.86108
2026-04-29 21:00:00,297.65002,332.63583,276.89725,300.1411
2026-04-29 22:00:00,224.10867,240.17596,191.08426,207.22748
2026-04-29 23:00:00,188.93433,181.7139,155.9408,162.19777
2026-04-30 00:00:00,170.6788,124.907745,138.91179,135.5781
2026-04-30 01:00:00,119.43786,130.47383,123.62729,128.86061
2026-04-30 02:00:00,124.237816,130.08313,126.149666,126.975494
2026-04-30 03:00:00,124.843376,136.52377,127.24622,123.10004
2026-04-30 04:00:00,114.72182,140.9281,126.502426,125.6975
2026-04-30 05:00:00,134.08514,135.77266,129.8264,124.52917
2026-04-30 06:00:00,136.18405,127.270325,125.820755,124.49473
2026-04-30 07:00:00,141.692,124.192215,117.134476,111.238434
2026-04-30 08:00:00,150.5186,129.06525,135.66457,117.629265
2026-04-30 09:00:00,151.74553,126.74901,136.8062,128.33806
2026-04-30 10:00:00,166.09146,137.24323,152.76764,129.4484
2026-04-30 11:00:00,179.24557,150.88385,189.77411,137.51569
2026-04-30 12:00:00,196.84787,164.88695,198.80971,149.28809
2026-04-30 13:00:00,210.27493,208.66615,197.57547,172.53897
2026-04-30 14:00:00,253.85925,250.98746,224.67664,203.00339
2026-04-30 15:00:00,286.34442,289.50204,279.06647,239.85814
2026-04-30 16:00:00,300.21826,299.3082,282.23285,243.3802
2026-04-30 17:00:00,353.01538,356.75708,308.53772,340.38257
2026-04-30 18:00:00,563.5006,535.76917,534.06665,548.98267
2026-04-30 19:00:00,662.8396,614.2938,665.17505,602.3119
2026-04-30 20:00:00,517.2837,470.4659,504.71774,485.8581
2026-04-30 21:00:00,327.19464,308.37927,276.31604,310.87305
2026-04-30 22:00:00,233.85226,227.31873,178.52017,217.49402
2026-04-30 23:00:00,201.77448,161.24173,150.33437,161.2856
2026-05-01 00:00:00,180.11945,133.94011,145.45026,128.88066
2026-05-01 01:00:00,166.69247,160.30087,184.69464,180.56235
2026-05-01 02:00:00,147.69878,150.0478,181.82056,180.64714
2026-05-01 03:00:00,142.25989,140.38068,171.64465,180.95558
2026-05-01 04:00:00,143.48236,139.20518,164.60194,180.72806
2026-05-01 05:00:00,143.26309,145.77995,162.64655,179.84818
2026-05-01 06:00:00,140.30789,146.92444,161.36482,178.70786
2026-05-01 07:00:00,137.96805,148.23773,153.8256,177.20383
2026-05-01 08:00:00,133.92041,150.16772,149.62964,174.88994
2026-05-01 09:00:00,132.84404,145.00262,149.21637,174.71072
2026-05-01 10:00:00,129.99597,147.23451,153.20842,174.25545
2026-05-01 11:00:00,126.242294,153.8901,153.60985,174.6722
2026-05-01 12:00:00,136.6243,160.63524,159.69121,178.62578
2026-05-01 13:00:00,141.05058,164.79459,158.49081,183.57706
2026-05-01 14:00:00,152.23007,175.2379,169.7338,190.14809
2026-05-01 15:00:00,169.83992,187.08867,175.04224,194.8054
2026-05-01 16:00:00,181.84753,199.4201,179.75706,200.26385
2026-05-01 17:00:00,213.43442,233.63148,194.52145,210.18031
2026-05-01 18:00:00,266.9848,274.92984,233.4721,228.12021
2026-05-01 19:00:00,323.24905,291.86444,250.53152,252.36588
2026-05-01 20:00:00,282.07483,271.23352,228.38106,253.45609
2026-05-01 21:00:00,204.8595,243.5643,210.19362,235.73582
2026-05-01 22:00:00,164.44151,210.32643,191.08136,215.17259
2026-05-01 23:00:00,166.98692,177.64044,180.323,191.99973
2026-05-02 00:00:00,167.8366,160.84496,184.42908,176.56067
2026-05-02 01:00:00,146.9147,143.50824,145.0274,145.97125
2026-05-02 02:00:00,146.79904,142.34694,143.59201,145.685
2026-05-02 03:00:00,143.58406,153.05003,141.97058,145.52756
2026-05-02 04:00:00,145.39246,159.69627,142.35124,144.43608
2026-05-02 05:00:00,148.80457,160.17435,142.62912,143.47578
2026-05-02 06:00:00,145.49194,155.7423,136.52162,141.64659
2026-05-02 07:00:00,147.03693,155.08699,141.61414,140.2697
2026-05-02 08:00:00,148.78714,158.85526,140.60722,140.05727
2026-05-02 09:00:00,148.7409,160.7175,143.66672,141.78583
2026-05-02 10:00:00,148.47087,161.69019,146.34755,142.13417
2026-05-02 11:00:00,153.61127,161.28448,150.77394,141.22731
2026-05-02 12:00:00,150.58066,165.88667,147.8474,144.65718
2026-05-02 13:00:00,151.54494,173.07162,145.24602,151.04437
2026-05-02 14:00:00,145.12929,185.74716,156.00449,159.64597
2026-05-02 15:00:00,156.99394,197.29524,159.1637,167.51321
2026-05-02 16:00:00,166.01208,207.07082,161.20294,174.25067
2026-05-02 17:00:00,174.3594,225.66202,165.61116,181.06346
2026-05-02 18:00:00,210.58717,270.95822,220.00412,200.01788
2026-05-02 19:00:00,249.82391,303.22424,263.9818,230.34842
2026-05-02 20:00:00,250.27066,288.53745,230.87277,233.21425
2026-05-02 21:00:00,224.10449,253.96753,190.715,213.78497
2026-05-02 22:00:00,195.66577,213.38968,159.90092,190.69536
2026-05-02 23:00:00,174.88792,180.45189,150.51085,165.42938
2026-05-03 00:00:00,172.85844,163.18428,140.92856,149.06285
2026-05-03 01:00:00,199.65955,198.00894,198.82297,203.55226
2026-05-03 02:00:00,197.51616,190.23834,198.78714,196.44702
2026-05-03 03:00:00,203.99109,195.01071,199.5536,199.56679
2026-05-03 04:00:00,199.17673,196.32816,196.64742,201.8263
2026-05-03 05:00:00,199.90305,190.01054,196.08221,199.26964
2026-05-03 06:00:00,198.59932,180.91997,191.49551,198.37534
2026-05-03 07:00:00,200.56676,175.35524,188.70526,193.8764
2026-05-03 08:00:00,200.09442,170.03555,190.33316,192.6604
2026-05-03 09:00:00,197.14973,172.79628,193.47243,189.77287
2026-05-03 10:00:00,196.05902,173.9985,197.51642,189.49983
2026-05-03 11:00:00,197.28578,177.16452,201.15312,193.51955
2026-05-03 12:00:00,201.63083,177.02534,201.85272,194.25856
2026-05-03 13:00:00,199.09966,177.33037,197.50288,193.52162
2026-05-03 14:00:00,201.84845,180.93489,196.67647,193.40877
2026-05-03 15:00:00,206.34767,184.12051,198.02667,196.69174
2026-05-03 16:00:00,215.00989,190.18549,198.2056,202.16086
2026-05-03 17:00:00,223.70465,196.77315,200.72168,209.38583
2026-05-03 18:00:00,244.93289,209.7979,209.34045,221.14632
2026-05-03 19:00:00,274.16208,231.49854,212.75037,236.8829
2026-05-03 20:00:00,273.1641,236.67049,213.28886,241.18452
2026-05-03 21:00:00,247.01541,218.40688,209.81686,233.09908
2026-05-03 22:00:00,223.92928,205.82849,206.54578,222.87753
2026-05-03 23:00:00,213.23116,195.0851,206.21733,212.89212
2026-05-04 00:00:00,211.40686,180.93336,200.76799,202.9508
2026-05-04 01:00:00,208.5595,216.2385,216.72935,213.68384
2026-05-04 02:00:00,209.10439,216.66614,215.53922,211.66934
2026-05-04 03:00:00,213.27837,219.18614,214.15726,212.09952
2026-05-04 04:00:00,211.97395,222.764,217.10518,212.69194
2026-05-04 05:00:00,213.22992,223.3868,218.79224,214.46718
2026-05-04 06:00:00,217.76678,230.51553,217.31845,215.24208
2026-05-04 07:00:00,221.36845,234.91345,220.25931,215.34802
2026-05-04 08:00:00,224.85703,237.07658,225.15436,215.13101
2026-05-04 09:00:00,226.46677,242.34544,226.97754,214.93155
2026-05-04 10:00:00,229.07404,248.42545,236.54845,215.82161
2026-05-04 11:00:00,230.3407,255.5679,240.24202,217.47928
2026-05-04 12:00:00,234.13347,258.06946,244.98007,220.64229
2026-05-04 13:00:00,231.60834,265.36514,250.13445,224.11243
2026-05-04 14:00:00,231.29001,273.12607,258.00317,228.85452
2026-05-04 15:00:00,240.88148,277.74918,266.7071,232.92094
2026-05-04 16:00:00,248.05096,277.48074,269.17563,238.49516
2026-05-04 17:00:00,251.98997,279.9018,277.96976,245.93788
2026-05-04 18:00:00,282.11328,298.69174,303.10568,262.6074
2026-05-04 19:00:00,317.38538,319.9679,335.7734,291.37558
2026-05-04 20:00:00,315.31476,310.62082,319.00836,290.25436
2026-05-04 21:00:00,278.61453,283.6863,289.09497,267.41522
2026-05-04 22:00:00,248.0957,266.75775,271.0361,245.41624
2026-05-04 23:00:00,233.95236,255.11568,249.40807,227.0312
2026-05-05 00:00:00,231.55139,243.63354,236.27335,213.61049
2026-05-05 01:00:00,208.97685,231.25311,234.29129,232.1065
2026-05-05 02:00:00,198.88106,232.54391,232.78769,230.15944
2026-05-05 03:00:00,203.46556,232.21284,231.95946,230.04402
2026-05-05 04:00:00,204.89787,248.89317,236.73352,236.48473
2026-05-05 05:00:00,215.60516,256.01712,238.19666,234.49242
2026-05-05 06:00:00,228.3123,260.93045,239.33044,237.73369
2026-05-05 07:00:00,231.30557,256.15924,248.02908,238.91354
2026-05-05 08:00:00,240.24837,262.2289,267.74084,243.37233
2026-05-05 09:00:00,244.73859,255.86609,267.52847,248.28311
2026-05-05 10:00:00,251.99834,256.11722,272.71075,249.34909
2026-05-05 11:00:00,253.69597,262.49503,284.39557,252.45421
2026-05-05 12:00:00,264.50174,259.54227,304.29425,256.73938
2026-05-05 13:00:00,267.9368,266.98892,312.54803,257.71054
2026-05-05 14:00:00,265.8289,277.26047,331.58197,257.45157
2026-05-05 15:00:00,278.26538,297.83862,366.89496,271.06494
2026-05-05 16:00:00,286.69818,289.94464,367.28314,278.97937
2026-05-05 17:00:00,301.14337,285.8616,372.84814,320.07227
2026-05-05 18:00:00,348.62766,452.7041,462.08224,412.67484
2026-05-05 19:00:00,410.26492,602.2488,552.9111,480.93353
2026-05-05 20:00:00,412.75937,496.56927,490.9842,439.44543
2026-05-05 21:00:00,344.9763,309.3657,370.06512,323.17728
2026-05-05 22:00:00,280.3301,258.0741,308.06006,260.20972
