fecha_hora,real,q50,q10,q90,margen
2026-01-07 11:00:00,252.71747,305.43924,259.06798499999996,341.46426500000007,20.779545000000027
2026-01-07 12:00:00,252.71747,304.5677,261.964325,347.27234500000003,20.779545000000027
2026-01-07 13:00:00,252.71747,303.47263,261.130975,343.69344500000005,20.779545000000027
2026-01-07 14:00:00,261.20247,303.21295,268.745505,350.22839500000003,20.779545000000027
2026-01-07 15:00:00,292.71747,307.16632,269.994355,349.804815,20.779545000000027
2026-01-07 16:00:00,292.71747,310.0782,271.12368499999997,358.139245,20.779545000000027
2026-01-07 17:00:00,312.71747,304.62064,270.00905499999993,356.36529500000006,20.779545000000027
2026-01-07 18:00:00,328.20947,308.89377,272.95458499999995,355.640325,20.779545000000027
2026-01-07 19:00:00,328.20947,311.71313,270.59595499999995,364.89824500000003,20.779545000000027
2026-01-07 20:00:00,328.20947,315.82504,266.82345499999997,373.545785,20.779545000000027
2026-01-07 21:00:00,321.71747,312.817,262.92141499999997,364.711065,20.779545000000027
2026-01-07 22:00:00,312.71747,303.62082,250.26105499999994,349.30734500000005,20.779545000000027
2026-01-07 23:00:00,292.71747,291.63242,230.59356499999996,335.28482500000007,20.779545000000027
2026-01-08 00:00:00,108.19992,258.49728,176.52086666666665,303.05783333333335,9.437633333333348
2026-01-08 01:00:00,108.19992,217.91624,128.24786666666665,285.9325333333333,9.437633333333348
2026-01-08 02:00:00,108.19992,187.16594,94.92985666666665,249.57928333333334,9.437633333333348
2026-01-08 03:00:00,108.19992,163.09808,72.78952666666665,231.10627333333335,9.437633333333348
2026-01-08 04:00:00,118.19992,161.14384,67.97600166666665,227.91581333333335,9.437633333333348
2026-01-08 05:00:00,156.68492,167.59415,80.02557666666665,228.45426333333333,9.437633333333348
2026-01-08 06:00:00,118.19992,174.94498,101.03435166666665,227.69443333333334,9.437633333333348
2026-01-08 07:00:00,118.19992,187.88371,117.69443166666665,236.23386333333335,9.437633333333348
2026-01-08 08:00:00,118.19992,202.91493,133.19368666666665,246.51923333333335,9.437633333333348
2026-01-08 09:00:00,108.19992,209.80524,148.29481666666666,248.97346333333334,9.437633333333348
2026-01-08 10:00:00,118.19992,212.43344,154.97626666666667,261.28982333333335,9.437633333333348
2026-01-08 11:00:00,156.68492,222.78033,165.72665666666666,268.4354333333333,9.437633333333348
2026-01-08 12:00:00,228.19992,227.99736,166.81579666666667,273.64088333333336,9.437633333333348
2026-01-08 13:00:00,118.19992,234.01482,175.72413666666665,278.10230333333334,9.437633333333348
2026-01-08 14:00:00,238.19992,243.16718,189.24086666666668,285.9270133333333,9.437633333333348
2026-01-08 15:00:00,270.19992,259.6475,202.79954666666666,293.0952833333333,9.437633333333348
2026-01-08 16:00:00,270.19992,276.25958,227.64329666666666,316.66166333333337,9.437633333333348
2026-01-08 17:00:00,288.19992,281.01837,229.00846666666666,331.40133333333335,9.437633333333348
2026-01-08 18:00:00,288.19992,291.96536,241.20663666666667,344.00706333333335,9.437633333333348
2026-01-08 19:00:00,288.19992,292.26086,243.26205666666667,341.39481333333333,9.437633333333348
2026-01-08 20:00:00,288.19992,291.53882,235.75721666666666,338.34907333333337,9.437633333333348
2026-01-08 21:00:00,288.19992,278.97678,230.42468666666667,312.42813333333334,9.437633333333348
2026-01-08 22:00:00,270.19992,263.93997,203.48375666666666,293.33993333333336,9.437633333333348
2026-01-08 23:00:00,270.19992,244.6456,186.86339666666666,292.35313333333335,9.437633333333348
2026-01-09 00:00:00,148.95631,205.89944,112.87407447916667,275.4073855208333,11.39600552083332
2026-01-09 01:00:00,124.95631,159.97588,86.51973447916669,253.8435155208333,11.39600552083332
2026-01-09 02:00:00,124.95631,153.50102,88.73337447916668,235.0331655208333,11.39600552083332
2026-01-09 03:00:00,124.95631,154.16158,101.07689447916667,231.4532755208333,11.39600552083332
2026-01-09 04:00:00,148.95631,172.27896,109.55556447916669,221.1553755208333,11.39600552083332
2026-01-09 05:00:00,148.95631,184.47421,118.87822447916668,234.4609055208333,11.39600552083332
2026-01-09 06:00:00,209.95631,177.25087,123.50653447916667,240.4857255208333,11.39600552083332
2026-01-09 07:00:00,209.95631,174.47618,123.11214447916669,243.6850055208333,11.39600552083332
2026-01-09 08:00:00,148.95631,179.34186,126.50742447916667,246.31429552083333,11.39600552083332
2026-01-09 09:00:00,124.95631,189.47017,133.7087644791667,255.88215552083332,11.39600552083332
2026-01-09 10:00:00,124.95631,201.7783,149.5794944791667,273.34906552083334,11.39600552083332
2026-01-09 11:00:00,148.95631,224.49554,159.80606447916668,291.89730552083336,11.39600552083332
2026-01-09 12:00:00,148.95631,233.96338,166.3543944791667,299.84546552083333,11.39600552083332
2026-01-09 13:00:00,209.95631,250.3981,180.9615344791667,309.63645552083335,11.39600552083332
2026-01-09 14:00:00,249.95631,260.90964,187.1111844791667,308.73468552083335,11.39600552083332
2026-01-09 15:00:00,249.95631,261.45117,201.54775447916668,310.2011055208333,11.39600552083332
