fecha_hora,real,v4 (referencia),nivel v4 + forma ajustada (ronda 1),nivel v4 + forma ajustada con perfiles semanales,nivel v4 + forma perfil7 puro,Persistencia,v4 desplegable (referencia),nivel v4 desplegable + forma desplegable con perfiles
2026-02-04 10:00:00,120.65512,115.17534475076933,116.28130469978608,119.23277937618624,141.62601913416233,119.29749,114.37929552618066,118.33935035093101
2026-02-04 11:00:00,120.65512,114.8485300637249,115.96804980220469,118.9173542963952,141.62601913416233,119.29749,114.18063003491886,118.30636116159101
2026-02-04 12:00:00,120.65512,113.42187743295602,114.50956978313503,112.54664977116204,98.46075913416234,119.29749,118.29331126000176,119.58440419466004
2026-02-04 13:00:00,143.24912,117.31924531047628,118.5178265004062,121.0708156013578,141.62601913416233,119.29749,124.04995933316351,125.346727862153
2026-02-04 14:00:00,143.24912,120.02180023476532,121.29269961530339,123.33583869967649,141.62601913416233,123.43349,126.36907409622302,127.50536188150383
2026-02-04 15:00:00,162.99512,123.80128903335893,124.40693089019533,126.07310358550212,141.62601913416233,123.43449,129.5616140889379,131.56300869337025
2026-02-04 16:00:00,162.99512,127.10702896220096,128.30269050392545,130.82057803641945,152.12601913416233,126.43949,134.78376121790882,136.2103870785004
2026-02-04 17:00:00,173.99512,145.74517802892433,148.7002016304642,148.38543954682072,152.12601913416233,187.94349,142.64924134873476,140.07216052397243
2026-02-04 18:00:00,173.99512,170.63533891255526,167.33446387822622,165.12774521812005,152.24901913416232,187.94349,178.92015583706785,165.740518626916
2026-02-04 19:00:00,203.89512,184.5981143618755,183.48207524693868,180.31117142878875,152.24901913416232,187.94349,180.9205191507345,180.6498923190157
2026-02-04 20:00:00,173.99512,180.26724793984664,180.93113191813632,178.35338133255988,152.12601913416233,187.94349,173.4092213602074,174.46857276630087
2026-02-04 21:00:00,173.99512,164.71140842141352,164.93916462628255,163.32682772924488,152.12601913416233,187.94349,166.70531045518726,156.2743557340317
2026-02-04 22:00:00,162.99512,129.5692317356902,127.32238322128893,130.03826473852524,152.12601913416233,124.80049,134.0415946613969,131.0812915455747
2026-02-04 23:00:00,162.99512,122.76735392100213,120.85442764081756,122.90653524771591,141.62601913416233,123.43349,128.668564670293,123.0734676770217
2026-02-05 00:00:00,116.19335,115.20707922817748,114.27157149335366,107.16945297716481,54.112639134162336,120.65612,115.8847183579555,115.17672877686753
2026-02-05 01:00:00,116.19335,115.55249214873488,113.67315360211973,111.46868278608747,92.60446895851432,120.65512,116.09824242209704,116.14606982332785
2026-02-05 02:00:00,116.19335,113.94632710959048,112.62717834655285,110.58708994967898,92.60446895851432,120.65512,114.45891309418715,114.87296329353389
2026-02-05 03:00:00,116.19335,113.32604310657756,112.19516006164571,110.19806118416017,92.60446895851432,120.65512,113.83599391812608,114.33649163860989
2026-02-05 04:00:00,116.19335,113.79841325405332,112.95206595957221,110.8489566265433,92.70146895851433,120.75212,114.24487808948211,115.03740198411764
2026-02-05 05:00:00,121.69635,118.02506287299424,120.33411670332413,122.45119873139672,136.95358895851433,143.24912,118.3357414365885,121.13378756863177
2026-02-05 06:00:00,123.83935,119.81573028874352,121.87567325579741,121.3514965885853,115.19846895851433,143.24912,118.68972058568151,121.77749791029268
2026-02-05 07:00:00,123.83935,118.95325373824448,121.2450178187878,120.65191702282058,115.19846895851433,143.24912,117.86453338050843,121.08748741198535
2026-02-05 08:00:00,121.59935,117.73178410748584,117.51087858418649,119.65862831810762,136.95358895851433,120.65612,117.4557969050695,122.05668752342535
2026-02-05 09:00:00,116.19335,116.41938050421444,115.44484606395332,112.76479833688516,91.24683895851432,115.24912,116.37053204361172,119.41814897502377
2026-02-05 10:00:00,116.19335,119.40794900948389,119.10447635863238,120.98288172069478,136.95358895851433,120.65512,119.03547784140476,123.35809644355919
2026-02-05 11:00:00,121.59935,121.80250415200382,121.00616357178843,122.72074575379291,136.95358895851433,120.65512,121.71947663755304,126.18912870062975
2026-02-05 12:00:00,121.59935,120.40311453212954,121.43617603916353,117.96343385996596,92.60446895851432,120.65512,132.1435324919806,130.8598431028674
2026-02-05 13:00:00,121.60035,129.9300908979123,132.0519949546026,132.5181506727185,136.95358895851433,143.24912,140.07993867036933,138.55859427492027
2026-02-05 14:00:00,142.95035,132.9750146282503,135.1135607062844,135.25723575600364,136.95358895851433,143.24912,144.13497572819924,142.73063481733553
2026-02-05 15:00:00,142.95035,143.2367497512713,146.6522760793775,148.4419446449316,166.28372895851433,162.99512,154.67662795192234,151.96631511583604
2026-02-05 16:00:00,143.83935,147.66073524556478,151.6488803115336,153.31638360454465,166.28372895851433,162.99512,161.9394692773889,159.1105146240503
2026-02-05 17:00:00,143.83935,150.1521559268524,154.0832553980182,155.22630037102013,166.28372895851433,173.99512,161.49110193902092,157.9719537932291
2026-02-05 18:00:00,143.83935,173.52754775791277,172.1250287447375,174.34384562284004,187.45358895851433,173.99512,169.6868780908785,172.33608115761442
2026-02-05 19:00:00,204.83935,196.98647649987103,196.73724479317104,195.86702878597703,187.45358895851433,203.89512,190.32676588649989,190.8617765260148
2026-02-05 20:00:00,143.83935,181.68257852649708,180.1129917053196,181.86494002723518,187.45358895851433,173.99512,174.61248947547512,182.32937063804815
2026-02-05 21:00:00,143.83935,169.52821020268215,167.11932804345886,169.64995872016286,187.45358895851433,173.99512,170.46302466169038,168.54999946650523
2026-02-05 22:00:00,142.95035,152.57830605612003,149.47526763891275,151.17423007328253,166.28372895851433,162.99512,159.77153547058572,151.14546865427275
2026-02-05 23:00:00,142.95035,143.6190930592789,141.38404633803043,140.5814535666807,136.95358895851433,162.99512,150.95109402491383,138.86745978379213
2026-02-06 00:00:00,121.47377,118.57534162787424,113.72557392537284,109.74499228022754,91.24683895851432,116.19335,119.35252456370876,117.03749135932004
2026-02-06 01:00:00,121.47377,121.63869979137772,119.8680843382852,116.03427188878926,97.7088504982824,116.19335,122.19132414819904,116.62136439055769
2026-02-06 02:00:00,121.47377,120.86145793266832,119.07120931937959,115.3203599165651,97.7088504982824,116.19335,121.4698365709098,116.01999397955947
2026-02-06 03:00:00,121.37777,120.54861086401826,118.82682032851932,115.13828870820976,97.7088504982824,116.19335,121.15400602141712,115.78131055639612
2026-02-06 04:00:00,121.47377,119.77068807819413,118.17115725603045,114.53645593593788,97.7088504982824,116.19335,120.39354323158418,115.08095323015759
2026-02-06 05:00:00,129.61677,120.58412615483044,121.49926976031097,121.60112883529098,121.66048049828241,121.69635,121.19676671412516,122.32444555457761
2026-02-06 06:00:00,129.61677,116.81679231189142,119.71851239669247,117.88727031348047,102.2507104982824,123.83935,117.06784661145146,121.55701129567768
2026-02-06 07:00:00,129.61677,117.04588814192203,119.88206464709062,118.13404442676524,103.39660049828241,123.83935,117.38974455182488,122.11450946789724
2026-02-06 08:00:00,129.61677,117.35480158337798,118.62364665708913,115.81000582315923,100.0107104982824,121.59935,118.0129447972472,119.53955255513432
2026-02-06 09:00:00,129.61677,116.96435802844825,116.79589413338893,113.0194428711103,94.6047104982824,116.19335,117.95908351752652,117.46730647994994
2026-02-06 10:00:00,129.61677,117.7869458472062,119.02358987705138,117.06982868955514,99.0664804982824,116.19335,118.90772307182728,124.90406620743434
2026-02-06 11:00:00,129.61677,118.652392314079,120.52976440300701,118.41585549368665,100.0107104982824,121.59935,119.63279215357709,125.66620923731887
2026-02-06 12:00:00,129.61677,119.6559126982815,119.37609802452283,115.86992121785947,99.0664804982824,121.59935,118.95804242562564,119.57209774061982
2026-02-06 13:00:00,129.61677,120.03841960909593,121.28908044907836,121.56921528576746,121.66048049828241,121.60035,124.41649932094072,128.54826911520075
2026-02-06 14:00:00,129.61677,126.52777770373606,128.43730543183625,128.16796860475264,121.66048049828241,142.95035,127.52743794387744,130.73128472118748
2026-02-06 15:00:00,129.61677,127.8374680422004,129.650578369252,131.86388671913545,143.4156004982824,142.95035,128.96327595176638,132.47435096861548
2026-02-06 16:00:00,129.61677,129.91595928528093,131.09577473730056,133.1933816207817,143.4156004982824,143.83935,130.12509321903892,134.7301349067862
2026-02-06 17:00:00,129.61677,132.35465798013834,133.19890077363007,137.8239982817387,166.35485049828242,143.83935,132.35149432471107,137.39880633738102
2026-02-06 18:00:00,144.72777,141.7974525858944,140.14485040989996,146.01404925653128,182.62274049828238,143.83935,145.32316592296635,145.79472700017013
2026-02-06 19:00:00,144.72777,165.6413687652048,164.72236153823366,166.5878962313633,183.2507104982824,204.83935,176.3569812294119,160.97697782345222
2026-02-06 20:00:00,144.72777,140.03812726662153,137.36357605039962,143.3527631943109,182.62274049828238,143.83935,146.8515218373955,147.10103738300978
2026-02-06 21:00:00,144.72777,137.46369203184628,135.45302912647585,140.5171669908025,172.74574049828243,143.83935,143.76143927626674,142.68095269052918
2026-02-06 22:00:00,129.61677,134.40618162539533,133.042877166245,137.81348661997592,168.9156004982824,142.95035,140.19988762496882,137.69938052845947
2026-02-06 23:00:00,129.61677,131.21517699563293,130.73732697968697,132.80595217797224,141.4064804982824,142.95035,135.7287518812377,131.9951649805068
2026-02-07 00:00:00,114.18896,123.12383632143572,121.42569740858244,119.42387118054192,99.0674804982824,121.47377,123.52643616335962,122.6857313606772
2026-02-07 01:00:00,114.18896,114.14162046554604,113.11550839485196,111.13533058601938,94.10004092810519,121.47377,114.63658706134268,115.39728401154792
2026-02-07 02:00:00,114.18896,113.76020122239323,112.79826192077783,110.84709729031748,94.10004092810519,121.47377,114.2636387935754,114.99292206905702
2026-02-07 03:00:00,114.18896,113.58300794005396,112.66362814201058,110.71544830845896,94.10004092810519,121.37777,114.08657503110994,114.85207990004523
2026-02-07 04:00:00,114.18896,112.70318518529292,112.0029785350218,110.09340289635452,94.1970409281052,121.47377,113.21479165787274,114.0667493792996
2026-02-07 05:00:00,114.18896,112.962373103451,113.51833922830967,112.39860668920554,103.0616909281052,129.61677,113.47021138456562,114.4732578565808
2026-02-07 06:00:00,114.18896,112.93451044761176,113.53218431759805,111.7708674021884,97.28427092810519,129.61677,110.20102059437647,113.72759677007411
2026-02-07 07:00:00,114.18896,112.4435136129665,113.18538011823479,111.5335235493057,98.4301609281052,129.61677,109.94941567321462,113.76717724576085
2026-02-07 08:00:00,114.18896,112.48867843629012,113.30970148691529,111.19459180239605,95.04427092810519,129.61677,110.2017840733088,114.26759596404166
2026-02-07 09:00:00,114.18896,112.21323433067244,113.0950682303628,110.72471999798474,92.74241092810519,129.61677,110.0000388811788,114.17300927731661
2026-02-07 10:00:00,114.18896,113.01859852549153,113.73979361957502,111.46933548085661,94.10004092810519,129.61677,110.8578303698472,115.03523383389293
2026-02-07 11:00:00,114.18896,112.43890871604808,113.32362762298682,111.14099779921024,95.04427092810519,129.61677,110.47634697733326,114.9143722046447
2026-02-07 12:00:00,114.18896,112.77593097110666,113.52641526004341,111.34181994601748,95.04427092810519,129.61677,114.207067067267,115.89161092571025
2026-02-07 13:00:00,114.18896,112.93173545727748,113.71652109907744,112.35180961966819,103.0616909281052,129.61677,114.76931594229258,116.23205813780419
2026-02-07 14:00:00,114.18896,113.05455829782127,113.86416421477412,113.93315202206313,116.39527092810518,129.61677,115.26328867941793,116.5007667740469
2026-02-07 15:00:00,114.18896,112.87730791141264,113.73543280149957,116.03826546474832,136.4400409281052,129.61677,115.42187405755482,116.37196927629331
2026-02-07 16:00:00,114.18896,113.24567351292492,114.30617073403452,116.30015789869314,136.4400409281052,129.61677,116.57034033029193,117.49138576529865
2026-02-07 17:00:00,117.18896,114.42548170875877,115.30900133764469,118.42535299833044,147.4400409281052,129.61677,117.52952710618202,118.82367030921385
2026-02-07 18:00:00,117.18896,129.17196894546606,128.4494804585509,132.38912454990523,161.3884109281052,144.72777,131.98008228612417,125.10911887961377
2026-02-07 19:00:00,117.18896,129.77527845056983,128.99902001925713,134.66256181875718,177.65630092810517,144.72777,132.79338378109648,126.01655745407581
2026-02-07 20:00:00,117.18896,129.8672605350638,129.10783063278984,132.97595666606634,161.3884109281052,144.72777,132.91682899581255,126.16740714084516
2026-02-07 21:00:00,117.18896,129.07752862054355,128.45289993199913,132.40731069062576,161.3884109281052,144.72777,132.100691330771,125.03767570678713
2026-02-07 22:00:00,114.68896,121.65176831085324,120.68169824973057,122.3527517594624,136.4400409281052,129.61677,125.67777897797282,121.66375631940498
2026-02-07 23:00:00,114.18896,119.51828251130792,118.63735050745316,118.59297479979094,116.39527092810518,129.61677,122.6175386067882,118.5728154411771
2026-02-08 00:00:00,109.22942,113.3642850556004,111.3544354110251,109.629732238098,92.74241092810519,114.18896,113.87371885503698,113.53360587180151
2026-02-08 01:00:00,109.22942,109.19082251507088,108.61146756614798,106.96948079662653,91.47584262806234,114.18896,109.74895014169952,109.14996818499745
2026-02-08 02:00:00,109.22942,109.0699028063444,108.50965559464517,106.88611255101769,91.47584262806234,114.18896,109.629707289057,109.02600940790036
2026-02-08 03:00:00,109.22942,108.5601745425294,108.10691040147842,106.51747440746382,91.47584262806234,114.18896,109.1238932999556,108.58175973186007
2026-02-08 04:00:00,109.22942,107.99265152674649,107.66443358100753,106.0872793263696,91.47584262806234,114.18896,108.564151884825,108.04920926572058
2026-02-08 05:00:00,109.22942,107.74002517360776,107.4656446119688,106.15835858100685,93.87470262806234,114.18896,108.31402181001772,107.82742979870774
2026-02-08 06:00:00,109.22942,106.38844408772336,106.29599331278898,105.30354749402228,94.53959262806234,114.18896,104.3658274206645,105.94768358461212
2026-02-08 07:00:00,103.82342,106.62881211986036,106.57498447510852,105.64097388499631,96.01770262806234,114.18896,104.71973092516468,106.48843802017483
2026-02-08 08:00:00,103.82342,106.01385349200515,106.33554880892778,104.8235492845782,92.83447262806234,114.18896,104.27028437595244,106.99976698413558
2026-02-08 09:00:00,103.82342,106.17935504716996,106.42940166539405,104.431885951405,88.37170262806234,114.18896,104.32175847669023,106.94799361935115
2026-02-08 10:00:00,103.82342,106.19685188116576,106.40679301461662,104.76956264716343,91.47584262806234,114.18896,104.2995724586665,106.88912323998048
2026-02-08 11:00:00,103.82342,105.86824184061022,106.1391141783349,104.66105550336454,92.83347262806234,114.18896,103.99588667001096,106.6395893620512
2026-02-08 12:00:00,103.82342,104.10012658732148,104.85490655537953,103.44784171633208,92.83347262806234,114.18896,106.39376874875651,107.5921715917466
2026-02-08 13:00:00,103.82342,104.07261810418292,104.86143789651598,103.52000674118887,93.77870262806235,114.18896,106.4577553703319,107.61752140836549
2026-02-08 14:00:00,103.82342,104.13529722471004,104.931959117755,104.4706208764327,101.79512262806234,114.18896,106.8773986354378,107.80651528937068
2026-02-08 15:00:00,109.22942,104.09157707809467,104.90988819202266,105.91808763002363,115.12870262806233,114.18896,106.97331757320148,107.80354889965237
2026-02-08 16:00:00,110.66942,104.65061405245116,105.38928805188024,106.44162215853913,116.01770262806234,114.18896,107.35858961854709,108.41620622823469
2026-02-08 17:00:00,110.66942,106.98801332472918,107.84132474374375,110.93988961880947,137.18259262806237,117.18896,109.59748004631936,110.60285405874811
2026-02-08 18:00:00,113.58042,113.56083676001636,113.26289773755991,116.50664156804066,146.1734726280623,117.18896,118.09876432933956,114.9698873971522
2026-02-08 19:00:00,122.58042,113.84866468950212,113.53456046107411,120.0491152873218,176.07347262806235,117.18896,118.4354893139004,115.39587438258252
2026-02-08 20:00:00,122.58042,113.72289853858054,113.44646941190844,116.69433451272702,146.1734726280623,117.18896,118.20896409694556,115.23520512945034
2026-02-08 21:00:00,122.36942,113.59874996152016,113.360188204741,116.61361185954723,146.1734726280623,117.18896,118.18694395853228,115.0652491685485
2026-02-08 22:00:00,110.66942,111.02818658455992,110.50635581751348,111.04547647995149,115.12870262806233,114.68896,114.0564293799924,112.46706670428577
2026-02-08 23:00:00,110.66942,109.75377087800815,109.28382315607749,108.58377070028283,101.79512262806234,114.18896,112.37683577810932,110.55776851676318
2026-02-09 00:00:00,111.65248,109.09608425698514,107.52815223108027,105.33577321882227,88.37170262806234,109.22942,109.61619308644268,107.9148747141686
2026-02-09 01:00:00,111.65248,111.9968306695508,111.3657442295144,110.41804378021202,102.03685156665605,109.22942,112.4765860775789,109.65005865166592
2026-02-09 02:00:00,111.65248,111.8240590376936,111.2332487464119,110.29803199903718,102.03685156665605,109.22942,112.31221434902162,109.4494221408689
2026-02-09 03:00:00,113.53648,111.56485384170875,111.03375239380001,110.11179992730074,102.03685156665605,109.22942,112.05269641104314,109.22042673676337
2026-02-09 04:00:00,113.69548,111.5137024943062,110.88750589867304,110.0702617726579,102.03685156665605,109.22942,111.98885978499484,109.1654040599784
2026-02-09 05:00:00,113.69548,110.3722934764868,110.19820109088974,109.50893758549054,105.14099156665606,109.22942,110.87892091511884,108.2104535246027
2026-02-09 06:00:00,113.69548,107.11102508995776,108.24175754085309,107.65475567799959,105.14099156665606,109.22942,106.3187170960708,107.22912312053738
2026-02-09 07:00:00,113.69548,105.66206301081468,106.15037770509629,105.70482526851677,105.14099156665606,103.82342,105.55070282365988,106.94202502520362
2026-02-09 08:00:00,113.69548,107.62286922766734,107.53158846564945,107.00640974583276,105.14199156665606,103.82342,107.46609888077288,108.55720489155622
2026-02-09 09:00:00,111.65248,107.67241082703552,107.54049027625332,106.75633509319846,101.09262156665606,103.82342,107.50007492771608,108.58079043050196
2026-02-09 10:00:00,113.53648,108.2696068340333,107.93743510397401,107.21461283732695,102.03685156665605,103.82342,108.0403350407637,109.03103460359127
2026-02-09 11:00:00,113.69548,110.0836612308229,109.20607657128969,108.63012130423769,105.14099156665606,103.82342,109.78683663708938,110.49614814186037
2026-02-09 12:00:00,111.65248,107.1297275541357,107.51876689125812,106.99604297644599,105.14099156665606,103.82342,109.04695203146196,111.17217851026884
2026-02-09 13:00:00,113.69548,107.47247427567493,107.82930033530727,107.26300736106941,105.14099156665606,103.82342,109.93253757771934,111.82633144341395
2026-02-09 14:00:00,113.69548,108.5075763063037,108.68467645592574,108.29981809048918,109.27699156665606,103.82342,111.42713491077755,113.26865853445906
2026-02-09 15:00:00,113.69548,110.76991006195246,111.89565193468528,112.8513240450538,115.46027156665606,109.22942,116.22102110090457,117.32247798067067
2026-02-09 16:00:00,116.90648,112.60895687872872,113.69272372847607,114.50814317915447,115.46027156665606,110.66942,117.81390130622496,119.20930396896613
2026-02-09 17:00:00,116.90648,113.6409117299516,114.5672125184255,116.21916194652191,129.68285156665604,110.66942,118.81981389733438,120.51015988362944
2026-02-09 18:00:00,118.79548,122.47360366031788,121.68896006553629,123.07748408587352,130.57127156665604,113.58042,124.11576157480816,126.58688549079739
2026-02-09 19:00:00,118.79548,128.9333600055558,128.3900912748695,131.98582303663102,173.78699156665607,122.58042,130.57904254442286,131.6333781183192
2026-02-09 20:00:00,118.79548,127.41606390250644,127.20925582295791,128.09435900719316,130.57127156665604,122.58042,130.26793005648204,129.67125864856183
2026-02-09 21:00:00,118.79548,124.46564950123836,124.66890065738258,125.59513352731436,130.57127156665604,122.36942,127.70466591469996,125.65718740926924
2026-02-09 22:00:00,116.90648,116.3236685119027,116.19333203483966,116.9033669446038,115.46027156665606,110.66942,119.09481647486597,119.52151373272915
2026-02-09 23:00:00,116.90648,112.19941325394576,112.4877640750725,111.86061870975298,109.27699156665606,110.66942,113.32238203156056,112.69505759606116
2026-02-10 00:00:00,113.62716,113.78543621745364,113.52926295007019,112.37857207298501,102.03685156665605,111.65248,114.15336611064376,111.26488583146013
2026-02-10 01:00:00,113.62716,113.9071841331871,113.54452116923397,113.28430029791004,109.6376531766469,111.65248,114.4122254711111,112.04796963913506
2026-02-10 02:00:00,113.62716,113.4280830036522,113.15860189552802,112.93032856683426,109.6376531766469,111.65248,113.92804647064987,111.56184435519431
2026-02-10 03:00:00,113.62716,113.14277889181704,113.29718969168893,113.01804610997415,109.6376531766469,113.53648,113.6152616673112,111.23912064394904
2026-02-10 04:00:00,113.62716,113.43862623950471,113.56691253343863,113.26374172062579,109.6376531766469,113.69548,113.91485785188615,111.56324231452672
2026-02-10 05:00:00,113.62716,114.63578091445704,114.54215451653617,114.54856231538744,112.7417931766469,113.69548,115.21484559614366,113.09603132992224
2026-02-10 06:00:00,113.62716,112.0606988557472,112.81973900659958,112.82970486278687,112.7417931766469,113.69548,111.68740501749366,112.2723508742825
2026-02-10 07:00:00,113.62716,112.45013900019784,113.2493178613213,113.12538183900661,112.7417931766469,113.69548,112.40981201565684,113.36865808822074
2026-02-10 08:00:00,113.62716,113.3443227635364,114.0294332610345,113.78747451364875,112.7427931766469,113.69548,113.53090935311788,114.66622974446487
2026-02-10 09:00:00,113.62716,116.00284834081812,115.63553975242299,114.96552770579717,108.6934231766469,111.65248,116.17438533802613,116.68816102533448
2026-02-10 10:00:00,113.62716,115.40769067958335,115.60327325524405,114.93847860696532,109.6376531766469,113.53648,115.6230780776832,116.48843012131438
2026-02-10 11:00:00,113.62716,117.41577002689635,117.26060290543607,116.7751118391205,112.7417931766469,113.69548,117.79809553356246,118.67870656185978
2026-02-10 12:00:00,113.62716,114.86761039506892,115.21893400397808,114.74329608641004,112.7417931766469,111.65248,117.56757934065696,119.28463121510055
2026-02-10 13:00:00,113.62716,116.33546819087658,116.78548907132546,116.11028718103536,112.7417931766469,113.69548,118.65623114626672,120.44435995541917
2026-02-10 14:00:00,113.62716,117.33945984312685,117.62554256516654,117.36620952201201,116.8777931766469,113.69548,121.18662054601177,122.45774566086538
2026-02-10 15:00:00,113.62716,117.16666751077756,117.48046289125541,117.18277743597409,116.8787931766469,113.69548,120.47341111097144,121.91965735442922
2026-02-10 16:00:00,119.03316,118.20161851273733,118.87939712810453,118.80255970179252,119.8837931766469,116.90648,122.19341120318468,123.01787203878538
2026-02-10 17:00:00,119.13016,118.82902633516214,119.40368947841326,119.61005108824419,123.0610731766469,116.90648,124.67822282007594,125.10614021848178
2026-02-10 18:00:00,132.27316,126.64500281389846,125.60506984392288,126.97130076916466,137.2836531766469,118.79548,127.22907669814492,128.2994252985018
2026-02-10 19:00:00,132.27316,129.05343581539418,127.63715355820261,128.867340512732,138.1720731766469,118.79548,128.73479179308487,130.88673353508665
2026-02-10 20:00:00,132.27316,128.07543046254798,126.82432230286051,128.01692376465195,137.2836531766469,118.79548,128.26284299511184,129.8563661594699
2026-02-10 21:00:00,122.27416,125.12587721567164,124.34133104000256,125.80203942985268,137.2836531766469,118.79548,126.43517034763444,126.66771692073252
2026-02-10 22:00:00,119.13016,119.74509726137056,119.52689290345384,119.43238702100965,118.2447931766469,116.90648,121.10222771918136,119.96389987070938
2026-02-10 23:00:00,113.62716,115.82294170784786,116.19650497055112,116.39481670512627,116.8777931766469,116.90648,118.0138484076479,115.49983109942674
2026-02-11 00:00:00,126.72728,113.11401732564812,112.54644237161983,111.68859506298726,107.63326317664689,113.62716,113.88636302589508,111.65359552129743
2026-02-11 01:00:00,126.72728,126.71612475979384,124.11373947438344,123.79955911479318,120.77315243244846,113.62716,127.24467635145729,124.31915204004898
2026-02-11 02:00:00,126.72728,126.19634675374296,123.67823940577348,123.45853465710854,120.77315243244846,113.62716,126.72241802771352,123.81400490413597
2026-02-11 03:00:00,126.72728,125.07706707044332,122.50572816402438,122.36251792385325,120.77315243244846,113.62716,125.70844656133583,122.66755347362293
2026-02-11 04:00:00,126.72728,125.3713500651602,122.83483495304432,122.68906921500955,120.77315243244846,113.62716,125.96216968580129,122.97613620745219
2026-02-11 05:00:00,132.13328,125.6924735993591,123.8589221234647,123.60346295084521,120.77315243244846,113.62716,126.22073107766076,123.7380463346116
2026-02-11 06:00:00,132.23028,119.23830194896163,119.86206785394343,120.06598868128104,120.77315243244846,113.62716,120.65807867411712,121.96013761722322
2026-02-11 07:00:00,132.13328,118.76548136243596,119.44064446883291,119.65043118065336,120.77315243244846,113.62716,120.2811862254854,121.8311159732348
2026-02-11 08:00:00,126.72728,118.44036068456477,118.68409244007516,118.83423963743527,120.77315243244846,113.62716,120.06268278226608,121.50708663904771
2026-02-11 09:00:00,126.72728,119.17598781499238,119.30212821483957,119.28798588146428,120.77315243244846,113.62716,120.7276239048264,121.9180885222665
2026-02-11 10:00:00,126.72728,119.92624013630524,119.99240152858611,119.9942245551087,120.77315243244846,113.62716,121.41569949583253,122.4924038145827
2026-02-11 11:00:00,126.72728,120.346950069125,120.38165780693755,120.26240460980384,120.77315243244846,113.62716,121.948389534244,123.24473122324316
2026-02-11 12:00:00,126.72728,118.58679061462392,119.6134701982251,119.52831487346477,120.77315243244846,113.62716,120.34308854369232,123.39706272207957
2026-02-11 13:00:00,126.72728,119.6165078978698,121.0245457129638,120.78226288846624,120.77315243244846,113.62716,123.13448605097994,125.65146096873148
2026-02-11 14:00:00,132.23028,119.48963254058124,120.84596791834127,120.54375564268757,120.77315243244846,113.62716,123.07520189375396,125.53793517187009
2026-02-11 15:00:00,132.23028,119.92392446394727,121.38468502609048,121.44550335354617,120.77315243244846,113.62716,123.78016171211311,126.36778912443498
2026-02-11 16:00:00,134.37328,121.4055335490412,123.43016204760274,123.7699235579867,125.61735243244846,119.03316,125.16181941989656,126.97999455003438
2026-02-11 17:00:00,134.37328,122.39235777669263,124.13936472226438,124.67035959736401,125.71435243244846,119.13016,125.89556241823097,128.15389822722787
2026-02-11 18:00:00,147.48428,134.54229938579147,134.6955739506514,134.83229709623703,138.85735243244847,132.27316,136.68977649988582,133.2823075144772
2026-02-11 19:00:00,147.48428,136.91788223972594,137.50581726282266,137.7297630449374,138.85735243244847,132.27316,138.01018064703675,135.41073452669517
2026-02-11 20:00:00,147.48428,135.7788019218184,136.36826213767887,136.4638723278172,138.85735243244847,132.27316,136.28370173191587,134.08130830301874
2026-02-11 21:00:00,135.37328,130.17516955709408,130.41473436008536,130.54997525683638,128.95361243244847,122.27416,129.8359374685392,130.54055007025013
2026-02-11 22:00:00,134.37328,126.55795183705024,126.72535058785425,126.83515326792246,125.71435243244846,119.13016,126.48090773755068,127.18026305198664
2026-02-11 23:00:00,134.37328,121.9776148825914,121.98802998810203,122.57187372282841,123.49067243244846,113.62716,122.06351932096727,123.43168632655687
2026-02-12 00:00:00,127.02862,126.12168744705107,127.00028363039193,126.46410129016235,120.77315243244846,126.72728,126.4295534292552,123.65255188772511
2026-02-12 01:00:00,126.02862,127.04866728583582,126.26707270883317,126.55954428408505,126.9129282423045,126.72728,127.44267794724144,126.09588770181512
2026-02-12 02:00:00,126.02862,126.57215123198348,125.88392272160097,126.21155547866071,126.9129282423045,126.72728,126.96671782615348,125.61231997952777
2026-02-12 03:00:00,126.02862,126.67295077907204,125.96146660499275,126.26438361816241,126.9129282423045,126.72728,127.038354876145,125.62270168340966
2026-02-12 04:00:00,127.02862,127.34609477028728,126.50563846720323,126.77327845448984,126.9129282423045,126.72728,127.734908638201,126.38952975315756
2026-02-12 05:00:00,128.02862,128.2616647061111,128.3070912327386,128.34689057217625,126.9129282423045,132.13328,128.6466437842626,127.86869713979343
2026-02-12 06:00:00,128.02862,124.2866803578868,125.59519719250129,125.66257319708336,126.9129282423045,132.23028,125.0205651761425,126.99331602480821
2026-02-12 07:00:00,128.02862,124.60932424420464,125.92364632532686,125.89187122150798,126.9129282423045,132.13328,125.71718909084188,127.84572955594409
2026-02-12 08:00:00,126.02862,123.95089883270408,124.46671694654881,124.55604940271805,126.9129282423045,126.72728,125.79741620521617,127.74795702679006
2026-02-12 09:00:00,125.88562,124.80984932402556,125.21948949508189,125.19262144098656,126.9129282423045,126.72728,126.9413778607297,128.84745573931545
2026-02-12 10:00:00,125.88562,125.60703063381824,125.83848311168906,125.77722344686667,126.9129282423045,126.72728,127.6833077251793,129.50046606850108
2026-02-12 11:00:00,126.02862,125.52060414267233,125.83867579601859,125.7202083017134,126.9129282423045,126.72728,127.8784352555522,129.96278715730804
2026-02-12 12:00:00,126.02862,126.47496196980134,126.62611248893458,126.38898866590704,126.9129282423045,126.72728,127.01818096242032,130.29393089554006
