origen,fecha_hora,real,pred_analogo,pred_cronologico
Origen 6,2026-02-13 07:00:00,118.63686,133.35356,137.1676
Origen 6,2026-02-13 08:00:00,118.63686,133.68979,137.33954
Origen 6,2026-02-13 09:00:00,118.63686,133.88577,137.33954
Origen 6,2026-02-13 10:00:00,118.63686,133.88577,137.33954
Origen 6,2026-02-13 11:00:00,118.63686,133.94444,137.33954
Origen 6,2026-02-13 12:00:00,118.63686,133.94444,137.33954
Origen 6,2026-02-13 13:00:00,118.63686,133.98553,137.7597
Origen 6,2026-02-13 14:00:00,118.83586,134.5329,137.94704
Origen 6,2026-02-13 15:00:00,119.77286,134.3614,138.11627
Origen 6,2026-02-13 16:00:00,119.83686,134.31137,138.11627
Origen 6,2026-02-13 17:00:00,121.93786,134.20908,144.21901
Origen 6,2026-02-13 18:00:00,121.93786,134.20908,144.64297
Origen 6,2026-02-13 19:00:00,121.93786,134.20908,144.64297
Origen 6,2026-02-13 20:00:00,121.93786,134.20908,144.44067
Origen 6,2026-02-13 21:00:00,121.93786,134.15181,144.29137
Origen 6,2026-02-13 22:00:00,119.83686,134.15181,143.69217
Origen 6,2026-02-13 23:00:00,118.83586,133.07489,137.29935
Origen 6,2026-02-14 00:00:00,116.55786,124.15908,124.1128
Origen 6,2026-02-14 01:00:00,116.55786,123.78484,124.06949
Origen 6,2026-02-14 02:00:00,114.75686,123.50255,123.75355
Origen 6,2026-02-14 03:00:00,114.75686,123.164795,123.629105
Origen 6,2026-02-14 04:00:00,114.75686,123.330765,123.543884
Origen 6,2026-02-14 05:00:00,116.55786,124.108116,123.66655
Origen 6,2026-02-14 06:00:00,116.55786,124.19172,123.40394
Origen 6,2026-02-14 07:00:00,116.55786,124.50936,123.13386
Origen 6,2026-02-14 08:00:00,116.55786,124.7297,123.289314
Origen 6,2026-02-14 09:00:00,114.75686,124.7297,123.114296
Origen 6,2026-02-14 10:00:00,114.75686,124.7297,122.76662
Origen 6,2026-02-14 11:00:00,114.75686,124.879486,122.715096
Origen 6,2026-02-14 12:00:00,114.75686,124.879486,122.715096
Origen 6,2026-02-14 13:00:00,114.75686,125.077225,123.11547
Origen 6,2026-02-14 14:00:00,114.75686,125.5882,122.99536
Origen 6,2026-02-14 15:00:00,116.55786,125.65961,123.14625
Origen 6,2026-02-14 16:00:00,116.55786,125.65961,123.14625
Origen 6,2026-02-14 17:00:00,119.85886,134.01396,125.91667
Origen 6,2026-02-14 18:00:00,168.75786,134.01396,125.91667
Origen 6,2026-02-14 19:00:00,168.75786,134.01396,126.406006
Origen 6,2026-02-14 20:00:00,119.85886,134.01396,126.54374
Origen 6,2026-02-14 21:00:00,168.75786,134.01396,126.54374
Origen 6,2026-02-14 22:00:00,119.85886,125.65961,123.45262
Origen 6,2026-02-14 23:00:00,116.55786,124.58003,123.50425
Origen 6,2026-02-15 00:00:00,112.70936,124.468864,122.23517
Origen 6,2026-02-15 01:00:00,112.70936,123.917656,122.192505
Origen 6,2026-02-15 02:00:00,112.70936,121.7538,119.42096
Origen 6,2026-02-15 03:00:00,112.70936,121.7538,119.42096
Origen 6,2026-02-15 04:00:00,112.70936,121.7538,119.42096
Origen 6,2026-02-15 05:00:00,112.70936,124.414345,122.23517
Origen 6,2026-02-15 06:00:00,112.70936,124.44502,122.184586
Origen 6,2026-02-15 07:00:00,110.66936,124.833176,121.42692
Origen 6,2026-02-15 08:00:00,110.66936,124.875565,121.58022
Origen 6,2026-02-15 09:00:00,105.26336,123.2481,118.89902
Origen 6,2026-02-15 10:00:00,105.26336,123.46621,118.89902
Origen 6,2026-02-15 11:00:00,105.26336,123.520325,118.796555
Origen 6,2026-02-15 12:00:00,110.66936,123.552086,118.75753
Origen 6,2026-02-15 13:00:00,110.66936,123.62857,119.44989
Origen 6,2026-02-15 14:00:00,112.70936,124.133644,119.4716
Origen 6,2026-02-15 15:00:00,112.70936,126.54031,123.07879
Origen 6,2026-02-15 16:00:00,112.70936,126.54031,123.322525
Origen 6,2026-02-15 17:00:00,116.00836,126.61224,123.322525
Origen 6,2026-02-15 18:00:00,164.90936,164.9138,156.61246
Origen 6,2026-02-15 19:00:00,164.90936,165.28989,157.92082
Origen 6,2026-02-15 20:00:00,164.90936,126.61224,124.377625
Origen 6,2026-02-15 21:00:00,164.90936,165.28989,157.92082
Origen 6,2026-02-15 22:00:00,116.00836,126.06614,122.75368
Origen 6,2026-02-15 23:00:00,116.00836,125.48188,122.671585
Origen 6,2026-02-16 00:00:00,109.05489,128.70464,123.05637
Origen 6,2026-02-16 01:00:00,109.05489,128.01172,122.53326
Origen 6,2026-02-16 02:00:00,109.05489,126.89959,120.91735
Origen 6,2026-02-16 03:00:00,109.05489,126.40607,121.2112
Origen 6,2026-02-16 04:00:00,109.15189,126.193535,122.53754
Origen 6,2026-02-16 05:00:00,111.09489,128.60262,125.045074
Origen 6,2026-02-16 06:00:00,111.09489,129.0492,125.13031
Origen 6,2026-02-16 07:00:00,111.09489,130.29735,123.207565
Origen 6,2026-02-16 08:00:00,111.09489,130.61597,123.686066
Origen 6,2026-02-16 09:00:00,109.15189,128.03432,118.30571
Origen 6,2026-02-16 10:00:00,111.09489,128.03432,118.66685
Origen 6,2026-02-16 11:00:00,111.09489,128.09044,118.66685
Origen 6,2026-02-16 12:00:00,111.09489,130.94804,123.309654
Origen 6,2026-02-16 13:00:00,111.09489,131.04243,125.3199
Origen 6,2026-02-16 14:00:00,111.09489,131.6389,127.89787
Origen 6,2026-02-16 15:00:00,111.09489,131.6389,128.28468
Origen 6,2026-02-16 16:00:00,112.29489,131.6389,128.28969
Origen 6,2026-02-16 17:00:00,112.29489,133.92375,132.86685
Origen 6,2026-02-16 18:00:00,117.30589,174.33884,166.59303
Origen 6,2026-02-16 19:00:00,117.30589,174.64735,166.59303
Origen 6,2026-02-16 20:00:00,117.30589,173.89125,165.61894
Origen 6,2026-02-16 21:00:00,117.30589,172.89676,165.06203
Origen 6,2026-02-16 22:00:00,112.29489,132.80763,131.24886
Origen 6,2026-02-16 23:00:00,111.09489,132.00221,130.55731
Origen 6,2026-02-17 00:00:00,105.34535,128.51299,119.56678
Origen 6,2026-02-17 01:00:00,105.34535,127.32934,118.76178
Origen 6,2026-02-17 02:00:00,105.34535,126.26154,117.593124
Origen 6,2026-02-17 03:00:00,105.34535,125.86319,117.52171
Origen 6,2026-02-17 04:00:00,105.34535,125.934875,117.91822
Origen 6,2026-02-17 05:00:00,110.84835,127.852196,120.44428
Origen 6,2026-02-17 06:00:00,112.99135,128.08829,121.23884
Origen 6,2026-02-17 07:00:00,112.99135,129.20012,122.353905
Origen 6,2026-02-17 08:00:00,112.99135,130.19879,122.884514
Origen 6,2026-02-17 09:00:00,110.84835,130.6161,121.65857
Origen 6,2026-02-17 10:00:00,110.84835,131.37584,123.044525
Origen 6,2026-02-17 11:00:00,110.84835,131.43343,123.044525
Origen 6,2026-02-17 12:00:00,110.84835,131.46489,123.044525
Origen 6,2026-02-17 13:00:00,110.84835,131.55965,123.68583
Origen 6,2026-02-17 14:00:00,112.99135,132.12685,123.90472
Origen 6,2026-02-17 15:00:00,112.99135,132.12685,124.233055
Origen 6,2026-02-17 16:00:00,116.99235,132.12685,126.97404
Origen 6,2026-02-17 17:00:00,116.99235,132.08267,126.97404
Origen 6,2026-02-17 18:00:00,117.99135,134.45235,136.94704
Origen 6,2026-02-17 19:00:00,119.99135,134.45235,136.94704
Origen 6,2026-02-17 20:00:00,116.99235,133.56567,135.77303
Origen 6,2026-02-17 21:00:00,116.99235,133.33182,130.3723
Origen 6,2026-02-17 22:00:00,112.99135,130.52414,124.23779
Origen 6,2026-02-17 23:00:00,110.84835,128.61076,120.46939
Origen 6,2026-02-18 00:00:00,129.11559,124.4271,117.218475
Origen 6,2026-02-18 01:00:00,129.11559,123.85131,116.968
Origen 6,2026-02-18 02:00:00,123.96959,120.946884,116.549225
Origen 6,2026-02-18 03:00:00,123.97059,120.0987,115.991745
Origen 6,2026-02-18 04:00:00,129.11559,120.847145,116.44889
Origen 6,2026-02-18 05:00:00,129.47259,124.74933,122.95349
Origen 6,2026-02-18 06:00:00,131.61559,124.79353,125.27467
Origen 6,2026-02-18 07:00:00,129.47259,124.82341,125.98111
Origen 6,2026-02-18 08:00:00,129.47259,127.9903,126.140175
Origen 6,2026-02-18 09:00:00,129.11559,128.27007,123.22678
Origen 6,2026-02-18 10:00:00,129.11559,128.86638,123.24271
Origen 6,2026-02-18 11:00:00,129.11559,129.7136,125.92874
Origen 6,2026-02-18 12:00:00,129.11559,129.8483,126.170975
Origen 6,2026-02-18 13:00:00,129.11559,129.9419,127.59853
Origen 6,2026-02-18 14:00:00,129.47259,130.39792,131.44984
Origen 6,2026-02-18 15:00:00,129.47259,130.39792,132.46603
Origen 6,2026-02-18 16:00:00,131.61559,132.73737,135.49258
Origen 6,2026-02-18 17:00:00,132.61559,132.6785,136.34692
Origen 6,2026-02-18 18:00:00,134.61459,133.78749,136.86368
Origen 6,2026-02-18 19:00:00,134.61459,133.86354,134.79065
Origen 6,2026-02-18 20:00:00,134.61459,132.9052,134.16005
Origen 6,2026-02-18 21:00:00,132.61559,132.40263,133.31674
Origen 6,2026-02-18 22:00:00,131.61559,129.59822,128.32022
Origen 6,2026-02-18 23:00:00,131.61559,127.093124,122.45669
Origen 6,2026-02-19 00:00:00,125.63308,136.86205,132.96332
Origen 6,2026-02-19 01:00:00,125.63308,134.8006,128.36514
Origen 6,2026-02-19 02:00:00,125.63308,133.60815,125.29833
Origen 6,2026-02-19 03:00:00,125.63308,133.60815,125.134254
Origen 6,2026-02-19 04:00:00,125.63308,134.82118,131.47362
Origen 6,2026-02-19 05:00:00,131.13608,138.2379,133.21602
Origen 6,2026-02-19 06:00:00,131.13608,139.16832,140.26184
Origen 6,2026-02-19 07:00:00,131.13608,139.9901,134.5841
Origen 6,2026-02-19 08:00:00,125.63308,140.78806,132.56297
Origen 6,2026-02-19 09:00:00,131.13608,141.1668,132.40176
Origen 6,2026-02-19 10:00:00,131.13608,141.1668,132.40176
Origen 6,2026-02-19 11:00:00,131.13608,141.22867,132.53326
Origen 6,2026-02-19 12:00:00,131.13608,141.01328,132.59496
Origen 6,2026-02-19 13:00:00,134.27908,133.19798,137.05164
Origen 6,2026-02-19 14:00:00,134.27908,130.81812,138.19116
Origen 6,2026-02-19 15:00:00,134.27908,130.80527,139.19467
Origen 6,2026-02-19 16:00:00,134.27908,130.75394,145.10637
Origen 6,2026-02-19 17:00:00,134.27908,130.67896,145.81892
Origen 6,2026-02-19 18:00:00,135.79008,130.67896,145.81892
Origen 6,2026-02-19 19:00:00,135.79008,130.67896,145.95227
Origen 6,2026-02-19 20:00:00,135.79008,129.99797,145.50304
Origen 6,2026-02-19 21:00:00,134.27908,129.77037,146.12971
Origen 6,2026-02-19 22:00:00,134.27908,129.77037,145.60916
Origen 6,2026-02-19 23:00:00,133.27908,128.09457,144.40013
Origen 6,2026-02-20 00:00:00,120.37685,122.16757,126.040115
Origen 6,2026-02-20 01:00:00,120.37685,121.7217,125.8809
Origen 6,2026-02-20 02:00:00,120.37685,121.39763,125.77655
Origen 6,2026-02-20 03:00:00,120.37685,121.31042,125.523125
Origen 6,2026-02-20 04:00:00,120.37685,121.68358,125.9168
Origen 6,2026-02-20 05:00:00,120.37685,122.447586,132.7545
Origen 6,2026-02-20 06:00:00,120.37685,122.578606,132.7545
Origen 6,2026-02-20 07:00:00,120.37685,122.65047,132.9372
Origen 6,2026-02-20 08:00:00,120.37685,122.95971,127.29426
Origen 6,2026-02-20 09:00:00,120.37685,123.13997,133.10384
Origen 6,2026-02-20 10:00:00,120.37685,123.13997,132.9772
Origen 6,2026-02-20 11:00:00,120.37685,123.27297,132.93048
Origen 6,2026-02-20 12:00:00,120.37685,123.27297,132.93048
Origen 6,2026-02-20 13:00:00,120.37685,123.351524,132.06253
Origen 6,2026-02-20 14:00:00,120.37685,123.85545,132.33308
Origen 6,2026-02-20 15:00:00,127.52285,123.94797,132.96382
Origen 6,2026-02-20 16:00:00,129.02285,126.7773,132.91135
Origen 6,2026-02-20 17:00:00,129.02285,132.17497,133.67883
Origen 6,2026-02-20 18:00:00,129.02285,134.54521,133.67883
Origen 6,2026-02-20 19:00:00,131.02385,134.54521,133.67883
Origen 6,2026-02-20 20:00:00,131.02385,134.39151,133.49187
Origen 6,2026-02-20 21:00:00,129.02285,133.73103,133.29393
Origen 6,2026-02-20 22:00:00,129.02285,133.73103,132.14467
Origen 6,2026-02-20 23:00:00,127.52285,130.43355,130.91122
Origen 6,2026-02-21 00:00:00,107.25893,123.007515,118.87509
Origen 6,2026-02-21 01:00:00,107.25893,122.78077,118.84041
Origen 6,2026-02-21 02:00:00,107.25893,122.23226,118.87078
Origen 6,2026-02-21 03:00:00,107.25893,122.23226,118.9339
Origen 6,2026-02-21 04:00:00,107.25893,122.64829,118.9339
Origen 6,2026-02-21 05:00:00,107.25893,123.34759,119.037094
Origen 6,2026-02-21 06:00:00,107.25893,123.4518,118.98784
Origen 6,2026-02-21 07:00:00,107.25893,123.49372,119.044876
Origen 6,2026-02-21 08:00:00,107.25893,123.986565,119.19517
Origen 6,2026-02-21 09:00:00,107.25893,123.986565,119.15232
Origen 6,2026-02-21 10:00:00,107.25893,123.986565,119.15232
Origen 6,2026-02-21 11:00:00,107.25893,123.94785,119.15232
Origen 6,2026-02-21 12:00:00,107.25893,123.94785,120.77947
Origen 6,2026-02-21 13:00:00,107.25893,124.02684,121.607124
Origen 6,2026-02-21 14:00:00,107.25893,124.533516,121.736565
Origen 6,2026-02-21 15:00:00,107.25893,129.96098,126.13164
Origen 6,2026-02-21 16:00:00,112.76193,129.76276,126.188
Origen 6,2026-02-21 17:00:00,116.90493,127.67149,126.542786
Origen 6,2026-02-21 18:00:00,120.90493,128.44688,132.20102
Origen 6,2026-02-21 19:00:00,165.90493,128.44688,138.20685
Origen 6,2026-02-21 20:00:00,120.90493,122.45774,132.29156
Origen 6,2026-02-21 21:00:00,116.90493,128.44688,132.29585
Origen 6,2026-02-21 22:00:00,116.90493,119.7248,126.42578
Origen 6,2026-02-21 23:00:00,114.70493,118.7637,126.12055
Origen 6,2026-02-22 00:00:00,114.40661,111.39207,112.63103
Origen 6,2026-02-22 01:00:00,113.50361,110.812325,112.21665
Origen 6,2026-02-22 02:00:00,114.40661,110.492424,112.21665
Origen 6,2026-02-22 03:00:00,113.50361,110.31728,112.17181
Origen 6,2026-02-22 04:00:00,113.50361,110.692764,112.21665
Origen 6,2026-02-22 05:00:00,114.40661,110.72803,112.18866
Origen 6,2026-02-22 06:00:00,113.50361,113.33912,112.03582
Origen 6,2026-02-22 07:00:00,113.36061,113.36705,111.89322
Origen 6,2026-02-22 08:00:00,113.36061,113.40555,112.03448
Origen 6,2026-02-22 09:00:00,107.85761,113.41849,111.17249
Origen 6,2026-02-22 10:00:00,107.85761,113.32317,111.12081
Origen 6,2026-02-22 11:00:00,107.85761,116.78165,111.12081
Origen 6,2026-02-22 12:00:00,107.85761,117.23435,111.92721
Origen 6,2026-02-22 13:00:00,107.85761,117.30906,112.67696
Origen 6,2026-02-22 14:00:00,113.36061,118.7414,112.70029
Origen 6,2026-02-22 15:00:00,113.50361,120.19597,112.89419
Origen 6,2026-02-22 16:00:00,114.40661,120.52817,117.25325
Origen 6,2026-02-22 17:00:00,116.50361,122.31727,120.26334
Origen 6,2026-02-22 18:00:00,117.00361,128.37248,126.87147
Origen 6,2026-02-22 19:00:00,117.00361,154.21413,158.68146
Origen 6,2026-02-22 20:00:00,117.00361,128.52304,126.80245
Origen 6,2026-02-22 21:00:00,117.00361,128.45,125.93043
Origen 6,2026-02-22 22:00:00,116.50361,122.244385,120.05065
Origen 6,2026-02-22 23:00:00,116.50361,120.22619,117.0407
Origen 6,2026-02-23 00:00:00,106.00391,126.1362,120.935936
Origen 6,2026-02-23 01:00:00,111.64991,125.32761,119.60772
Origen 6,2026-02-23 02:00:00,106.00391,124.99215,118.58552
Origen 6,2026-02-23 03:00:00,106.00391,123.28091,118.489525
Origen 6,2026-02-23 04:00:00,111.50691,123.5317,118.993
Origen 6,2026-02-23 05:00:00,111.64991,125.43881,122.66784
Origen 6,2026-02-23 06:00:00,111.64991,124.68897,120.679474
Origen 6,2026-02-23 07:00:00,111.64991,125.20505,121.06022
Origen 6,2026-02-23 08:00:00,111.64991,127.01983,121.61755
Origen 6,2026-02-23 09:00:00,112.40991,127.696526,117.017426
Origen 6,2026-02-23 10:00:00,112.40991,127.696526,117.24917
Origen 6,2026-02-23 11:00:00,112.40991,127.777054,117.24917
Origen 6,2026-02-23 12:00:00,112.40991,127.777054,117.16231
Origen 6,2026-02-23 13:00:00,112.41091,127.91141,118.99952
Origen 6,2026-02-23 14:00:00,112.64991,128.88237,123.979004
Origen 6,2026-02-23 15:00:00,112.64991,128.88237,124.91135
Origen 6,2026-02-23 16:00:00,112.64991,129.08717,124.91135
Origen 6,2026-02-23 17:00:00,112.64991,130.4695,128.21808
Origen 6,2026-02-23 18:00:00,114.64991,131.10507,128.60948
Origen 6,2026-02-23 19:00:00,115.62991,131.10507,128.60948
Origen 6,2026-02-23 20:00:00,114.64991,130.24046,127.781006
Origen 6,2026-02-23 21:00:00,112.64991,129.75244,127.19116
Origen 6,2026-02-23 22:00:00,112.64991,129.32672,125.85761
Origen 6,2026-02-23 23:00:00,112.40991,128.54242,124.551285
Origen 6,2026-02-24 00:00:00,120.44202,122.87555,110.19557
Origen 6,2026-02-24 01:00:00,120.44202,124.59417,115.78755
Origen 6,2026-02-24 02:00:00,120.44202,119.91523,107.95979
Origen 6,2026-02-24 03:00:00,120.44202,119.24246,107.95979
Origen 6,2026-02-24 04:00:00,120.44202,123.08924,114.595314
Origen 6,2026-02-24 05:00:00,120.44202,124.187744,116.680725
Origen 6,2026-02-24 06:00:00,120.44202,124.34412,117.76757
Origen 6,2026-02-24 07:00:00,120.44202,125.12101,118.8662
Origen 6,2026-02-24 08:00:00,120.44202,126.683685,119.38168
Origen 6,2026-02-24 09:00:00,120.44202,128.00488,118.782845
Origen 6,2026-02-24 10:00:00,120.44202,128.34782,118.386406
Origen 6,2026-02-24 11:00:00,120.44202,128.42877,118.12696
Origen 6,2026-02-24 12:00:00,120.44202,128.52046,118.05432
Origen 6,2026-02-24 13:00:00,120.44202,128.65561,119.16817
Origen 6,2026-02-24 14:00:00,120.44202,129.24121,120.088394
Origen 6,2026-02-24 15:00:00,120.44202,129.24121,121.01675
Origen 6,2026-02-24 16:00:00,125.94502,129.24121,121.01675
Origen 6,2026-02-24 17:00:00,125.94602,129.16708,121.01675
Origen 6,2026-02-24 18:00:00,127.78802,129.48375,121.9752
Origen 6,2026-02-24 19:00:00,129.08802,130.94542,125.56113
Origen 6,2026-02-24 20:00:00,126.84902,128.5747,121.31423
Origen 6,2026-02-24 21:00:00,126.84802,128.03572,119.73211
Origen 6,2026-02-24 22:00:00,125.94502,128.03572,118.744225
Origen 6,2026-02-24 23:00:00,125.44202,126.158516,116.98524
Origen 6,2026-02-25 00:00:00,120.8945,126.84588,125.354034
Origen 6,2026-02-25 01:00:00,120.8945,126.134155,124.08275
Origen 6,2026-02-25 02:00:00,120.8945,125.02385,120.872284
Origen 6,2026-02-25 03:00:00,120.8945,123.09281,120.51541
Origen 6,2026-02-25 04:00:00,120.8945,123.74311,124.149925
Origen 6,2026-02-25 05:00:00,120.8945,124.45285,124.807396
Origen 6,2026-02-25 06:00:00,120.8945,124.58585,124.87925
Origen 6,2026-02-25 07:00:00,120.8945,124.62815,124.93912
Origen 6,2026-02-25 08:00:00,120.8945,128.36601,125.54642
Origen 6,2026-02-25 09:00:00,120.8945,128.66222,125.744354
Origen 6,2026-02-25 10:00:00,120.8945,128.78346,125.82246
Origen 6,2026-02-25 11:00:00,120.8945,129.39851,127.29826
Origen 6,2026-02-25 12:00:00,120.8945,129.72626,127.671196
Origen 6,2026-02-25 13:00:00,120.8945,129.86267,128.94862
Origen 6,2026-02-25 14:00:00,120.8945,130.45377,129.74167
Origen 6,2026-02-25 15:00:00,126.3975,130.45377,130.66942
Origen 6,2026-02-25 16:00:00,129.5405,135.75935,135.76453
Origen 6,2026-02-25 17:00:00,129.5405,135.8295,136.16365
Origen 6,2026-02-25 18:00:00,129.5405,136.3485,137.03372
Origen 6,2026-02-25 19:00:00,130.2605,136.3485,137.1179
Origen 6,2026-02-25 20:00:00,129.5405,135.39127,136.75694
Origen 6,2026-02-25 21:00:00,129.5405,135.1542,136.21729
Origen 6,2026-02-25 22:00:00,128.0305,134.68251,134.83397
Origen 6,2026-02-25 23:00:00,126.3975,132.66574,133.04305
Origen 6,2026-02-26 00:00:00,120.62002,126.5359,122.92959
Origen 6,2026-02-26 01:00:00,120.62002,126.21641,122.44641
Origen 6,2026-02-26 02:00:00,120.62002,123.91843,122.228714
Origen 6,2026-02-26 03:00:00,120.62002,123.46181,122.16671
Origen 6,2026-02-26 04:00:00,120.62002,126.02048,122.67579
Origen 6,2026-02-26 05:00:00,120.62002,128.23459,127.19159
Origen 6,2026-02-26 06:00:00,120.62002,128.66524,127.9936
Origen 6,2026-02-26 07:00:00,120.62002,129.02527,128.2834
Origen 6,2026-02-26 08:00:00,120.62002,129.90689,125.95072
Origen 6,2026-02-26 09:00:00,120.62002,129.90689,128.30849
Origen 6,2026-02-26 10:00:00,120.62002,129.90689,128.30849
Origen 6,2026-02-26 11:00:00,120.62002,129.9888,128.29466
Origen 6,2026-02-26 12:00:00,120.62002,129.9888,128.38484
Origen 6,2026-02-26 13:00:00,120.62002,130.12549,130.04845
Origen 6,2026-02-26 14:00:00,120.62002,130.71779,130.70688
Origen 6,2026-02-26 15:00:00,120.62102,136.03412,136.97813
Origen 6,2026-02-26 16:00:00,129.26602,136.03412,137.30936
Origen 6,2026-02-26 17:00:00,129.26602,135.95612,137.30936
Origen 6,2026-02-26 18:00:00,129.26602,135.95612,137.30936
Origen 6,2026-02-26 19:00:00,129.98602,135.95612,137.30936
Origen 6,2026-02-26 20:00:00,129.98602,135.00162,136.83269
Origen 6,2026-02-26 21:00:00,129.26602,134.76524,136.45583
Origen 6,2026-02-26 22:00:00,129.26602,134.76524,135.36247
Origen 6,2026-02-26 23:00:00,126.12302,133.03835,133.97708
Origen 6,2026-02-27 00:00:00,112.71828,122.10404,117.843025
Origen 6,2026-02-27 01:00:00,112.71828,121.60028,117.66255
Origen 6,2026-02-27 02:00:00,112.71828,121.272995,117.607414
Origen 6,2026-02-27 03:00:00,112.71828,121.19305,117.5036
Origen 6,2026-02-27 04:00:00,112.71828,121.42269,117.835045
Origen 6,2026-02-27 05:00:00,118.22128,122.06981,118.784325
Origen 6,2026-02-27 06:00:00,118.22128,122.18996,118.784325
Origen 6,2026-02-27 07:00:00,112.71928,122.18996,119.14573
Origen 6,2026-02-27 08:00:00,112.71828,122.53963,119.53303
Origen 6,2026-02-27 09:00:00,112.71828,122.78517,119.53605
Origen 6,2026-02-27 10:00:00,112.71828,122.78517,119.82007
Origen 6,2026-02-27 11:00:00,112.71828,122.8626,119.85944
Origen 6,2026-02-27 12:00:00,112.71828,122.8626,120.150085
Origen 6,2026-02-27 13:00:00,112.71828,122.940895,121.62319
Origen 6,2026-02-27 14:00:00,112.71928,123.44314,123.52705
Origen 6,2026-02-27 15:00:00,118.22128,123.44314,128.65254
Origen 6,2026-02-27 16:00:00,121.36428,128.46361,133.67805
Origen 6,2026-02-27 17:00:00,121.36428,128.46361,133.67805
Origen 6,2026-02-27 18:00:00,121.36428,128.16704,133.67805
Origen 6,2026-02-27 19:00:00,122.08428,128.16704,133.91904
Origen 6,2026-02-27 20:00:00,121.36428,128.10912,133.86183
Origen 6,2026-02-27 21:00:00,121.36428,128.10912,133.48283
Origen 6,2026-02-27 22:00:00,121.36428,128.10912,133.31929
Origen 6,2026-02-27 23:00:00,119.12528,127.153015,132.64056
Origen 6,2026-02-28 00:00:00,122.28435,118.970474,115.533424
Origen 6,2026-02-28 01:00:00,116.78235,118.437675,115.10837
Origen 6,2026-02-28 02:00:00,116.78235,118.13918,114.81054
Origen 6,2026-02-28 03:00:00,116.78235,118.04104,114.664406
Origen 6,2026-02-28 04:00:00,122.18935,118.36304,114.35651
Origen 6,2026-02-28 05:00:00,122.18935,120.6362,118.11756
Origen 6,2026-02-28 06:00:00,122.28435,120.72465,118.06867
Origen 6,2026-02-28 07:00:00,116.78235,119.15494,114.59105
Origen 6,2026-02-28 08:00:00,116.78235,119.694725,114.735725
Origen 6,2026-02-28 09:00:00,116.78235,119.694725,114.735725
Origen 6,2026-02-28 10:00:00,116.78235,119.694725,114.735725
Origen 6,2026-02-28 11:00:00,116.78235,119.7702,114.735725
Origen 6,2026-02-28 12:00:00,116.78235,119.7702,114.735725
Origen 6,2026-02-28 13:00:00,116.78235,119.84652,115.16358
Origen 6,2026-02-28 14:00:00,116.78235,120.47806,115.187416
Origen 6,2026-02-28 15:00:00,116.78235,122.36924,118.77015
Origen 6,2026-02-28 16:00:00,122.28435,122.91345,120.887794
Origen 6,2026-02-28 17:00:00,122.28535,123.32323,120.887794
Origen 6,2026-02-28 18:00:00,122.28635,123.32323,121.48999
Origen 6,2026-02-28 19:00:00,124.78235,135.04257,128.83363
Origen 6,2026-02-28 20:00:00,122.28635,123.36916,121.65678
Origen 6,2026-02-28 21:00:00,122.28635,123.36916,121.30956
Origen 6,2026-02-28 22:00:00,122.28535,123.36916,121.311455
Origen 6,2026-02-28 23:00:00,122.28435,122.55184,120.39663
Origen 6,2026-03-01 00:00:00,103.13361,127.39663,122.71025
Origen 6,2026-03-01 01:00:00,103.13361,121.5535,119.881676
Origen 6,2026-03-01 02:00:00,103.13361,121.33159,119.80459
Origen 6,2026-03-01 03:00:00,103.13361,121.10416,119.80459
Origen 6,2026-03-01 04:00:00,103.13361,126.96296,122.66024
Origen 6,2026-03-01 05:00:00,103.13361,127.68046,122.78202
Origen 6,2026-03-01 06:00:00,103.13361,125.24081,122.784584
Origen 6,2026-03-01 07:00:00,103.13361,119.98644,119.92605
Origen 6,2026-03-01 08:00:00,103.13361,120.02719,120.077446
Origen 6,2026-03-01 09:00:00,103.13361,120.357086,119.078995
Origen 6,2026-03-01 10:00:00,103.13361,120.357086,119.078995
Origen 6,2026-03-01 11:00:00,103.13361,120.432976,119.078995
Origen 6,2026-03-01 12:00:00,103.13361,117.56604,119.078995
Origen 6,2026-03-01 13:00:00,103.13361,117.909294,119.52305
Origen 6,2026-03-01 14:00:00,103.13361,118.55374,120.66739
Origen 6,2026-03-01 15:00:00,103.13361,118.51671,120.81541
Origen 6,2026-03-01 16:00:00,103.13361,126.27551,123.575005
Origen 6,2026-03-01 17:00:00,107.63261,126.27551,123.575005
Origen 6,2026-03-01 18:00:00,108.35261,126.84576,123.575005
Origen 6,2026-03-01 19:00:00,108.35261,126.81316,123.62616
Origen 6,2026-03-01 20:00:00,108.35261,126.14883,123.62616
Origen 6,2026-03-01 21:00:00,108.35261,126.14883,123.62616
Origen 6,2026-03-01 22:00:00,107.63261,126.14883,123.474686
Origen 6,2026-03-01 23:00:00,107.63261,125.219795,123.39211
Origen 6,2026-03-02 00:00:00,101.84342,117.30845,112.57691
Origen 6,2026-03-02 01:00:00,101.84342,117.0566,113.03154
Origen 6,2026-03-02 02:00:00,101.84342,115.77287,110.51303
Origen 6,2026-03-02 03:00:00,101.84342,115.34846,110.28125
Origen 6,2026-03-02 04:00:00,104.47142,116.10452,112.35243
Origen 6,2026-03-02 05:00:00,105.49242,118.12787,114.66447
Origen 6,2026-03-02 06:00:00,105.49242,117.066376,114.66447
Origen 6,2026-03-02 07:00:00,105.43642,118.46281,115.09903
Origen 6,2026-03-02 08:00:00,104.47142,121.41667,115.546036
Origen 6,2026-03-02 09:00:00,101.84342,121.41667,115.546036
