fecha_hora,real,pred,pred_regla,pi,pc,pega
2026-04-01 22:00:00,186.91431,202.8307920962757,202.8307920962757,0.013373552119674269,166.4143,0
2026-04-01 23:00:00,176.41431,187.4654122192113,187.4654122192113,0.17193731813135135,166.4143,0
2026-04-02 00:00:00,155.6678,172.43151302747353,172.43151302747353,6.467459162748121e-08,166.4143,0
2026-04-02 01:00:00,155.6678,155.6234470959686,155.6678,0.9105477754072366,155.6678,1
2026-04-02 02:00:00,155.6678,155.53124704219496,155.6678,0.8390259640352443,155.6678,1
2026-04-02 03:00:00,155.6678,155.4729771729564,155.6678,0.8041079277046507,155.6678,1
2026-04-02 04:00:00,155.6678,155.4845940514491,155.6678,0.5131300359774449,155.6678,1
2026-04-02 05:00:00,155.6678,156.27154423119478,155.6678,0.5677276884134764,155.6678,1
2026-04-02 06:00:00,155.6678,143.89199935525025,155.6678,0.5728211818978078,155.6678,1
2026-04-02 07:00:00,125.6678,144.339148915043,155.6678,0.5031259260813884,155.6678,0
2026-04-02 08:00:00,123.0508,133.8676019417157,133.8676019417157,0.44141447725352534,155.6678,0
2026-04-02 09:00:00,120.6148,134.4876027680713,134.4876027680713,0.37482051545658956,155.6678,0
2026-04-02 10:00:00,123.0508,136.49285711589047,155.6678,0.8639543459220799,155.6678,0
2026-04-02 11:00:00,125.6678,132.44793694513706,155.6678,0.8601278282611879,155.6678,0
2026-04-02 12:00:00,125.6678,135.35282539765683,155.6678,0.5550566061616603,155.6678,0
2026-04-02 13:00:00,125.6678,147.7617486091308,155.6678,0.7236414634971067,155.6678,0
2026-04-02 14:00:00,155.6678,152.2328010139263,152.2328010139263,0.33774846707288453,155.6678,1
2026-04-02 15:00:00,155.6678,157.64533919998334,157.64533919998334,0.26422548344452684,155.6678,1
2026-04-02 16:00:00,155.6678,161.9768964201275,161.9768964201275,0.1695356854653034,155.6678,1
2026-04-02 17:00:00,165.5678,178.4700590063951,178.4700590063951,0.17020692912337232,155.6678,0
2026-04-02 18:00:00,180.7788,223.85834705587416,223.85834705587416,0.0022770570599251094,155.6678,0
2026-04-02 19:00:00,180.7788,223.28228628068234,223.28228628068234,9.475375828064e-05,155.6678,0
2026-04-02 20:00:00,180.7788,189.17397604845354,189.17397604845354,0.0016205867968286046,155.6678,0
2026-04-02 21:00:00,165.5678,183.09586373440368,183.09586373440368,0.02851523177857323,155.6678,0
2026-04-02 22:00:00,165.5678,176.7071503712168,176.7071503712168,0.1256246780427942,155.6678,0
2026-04-02 23:00:00,165.5678,167.3260091262585,167.3260091262585,0.3107534107466096,155.6678,0
2026-04-03 00:00:00,146.09312,151.74209315009563,151.74209315009563,6.366640115632603e-08,155.6678,0
2026-04-03 01:00:00,146.09312,146.0663665457596,146.0931,0.8913839487662836,146.0931,1
2026-04-03 02:00:00,146.09312,145.98105656742905,146.0931,0.822617976142069,146.0931,1
