fecha_hora,real,pred_A,pred_B
2026-06-26 23:00:00,697.473,704.7930178218028,708.34753888802
2026-06-27 00:00:00,709.58972,660.1057436906232,670.5405773670874
2026-06-27 01:00:00,697.58972,707.3742922997354,661.4911605031745
2026-06-27 02:00:00,697.58972,704.7317446519246,661.2773788326247
2026-06-27 03:00:00,693.58972,703.151640064755,661.7994450363526
2026-06-27 04:00:00,693.58972,702.9156040632075,659.6243277779214
2026-06-27 05:00:00,693.58972,701.6667343390603,662.5987310678554
2026-06-27 06:00:00,693.58972,581.4428183465571,623.1488321107436
2026-06-27 07:00:00,687.58972,580.4950158925274,621.2248758870585
2026-06-27 08:00:00,687.58972,575.8461736429794,622.4629588737517
2026-06-27 09:00:00,682.58972,578.1247792764839,618.4310232669154
2026-06-27 10:00:00,687.58972,596.0314037897805,618.7650667115615
2026-06-27 11:00:00,691.20372,598.0966990291405,623.9392527510452
2026-06-27 12:00:00,691.20372,622.4180131585006,616.635128051374
2026-06-27 13:00:00,691.20372,631.3147430620338,620.182514630518
2026-06-27 14:00:00,692.58972,643.6329134450336,632.7382143601391
2026-06-27 15:00:00,693.58972,659.8688217610486,645.0437363420763
2026-06-27 16:00:00,697.58972,678.9034583142349,668.5251147155939
2026-06-27 17:00:00,709.58972,689.8273316961526,692.1013378849284
2026-06-27 18:00:00,712.58972,760.396153527392,747.2785882097967
2026-06-27 19:00:00,712.58972,867.9240013536436,884.4372921204701
2026-06-27 20:00:00,712.58972,808.0729062814523,798.4896239628431
2026-06-27 21:00:00,712.58972,769.2228531936319,772.6229117926582
2026-06-27 22:00:00,712.58972,745.1169802443515,737.4791044256551
2026-06-27 23:00:00,709.58972,719.8944712863788,705.3513644783317
2026-06-28 00:00:00,727.38783,701.5844791892728,709.6616998782843
2026-06-28 01:00:00,717.38783,726.6281006405825,700.7193191267946
2026-06-28 02:00:00,717.38783,726.6165684173011,695.5330850322946
2026-06-28 03:00:00,717.38783,726.6593480487437,693.9084155331838
2026-06-28 04:00:00,717.38783,726.771021146148,693.9548892722887
2026-06-28 05:00:00,706.38783,725.1649969256646,690.8941436552315
2026-06-28 06:00:00,692.38783,680.1852868897356,648.8460085180642
2026-06-28 07:00:00,690.97283,671.5966572100656,646.0143127941191
2026-06-28 08:00:00,682.38783,672.6596070012392,646.0519456164315
2026-06-28 09:00:00,682.38783,672.2457013497794,645.0356569466735
2026-06-28 10:00:00,682.38783,674.8218320107711,640.4336697643895
2026-06-28 11:00:00,682.38783,689.1801370860528,636.3797937621745
2026-06-28 12:00:00,692.38783,685.249020133478,650.8078224323576
2026-06-28 13:00:00,692.38783,682.8359633792228,650.9045722360031
2026-06-28 14:00:00,692.38783,686.9011791173724,654.1252304715238
2026-06-28 15:00:00,692.38783,688.4229007365567,659.2376922748895
2026-06-28 16:00:00,706.38783,695.1340075848237,657.3615683053443
2026-06-28 17:00:00,727.38783,714.2659926305138,670.6620979164354
2026-06-28 18:00:00,750.03883,756.0551660161764,714.7221473643033
2026-06-28 19:00:00,802.38783,762.8891031530056,734.6104913524762
2026-06-28 20:00:00,802.38783,757.5942439740907,734.1010402561753
2026-06-28 21:00:00,802.38783,749.9809916273005,733.6154996700968
2026-06-28 22:00:00,750.03883,742.4856317621625,724.826298780833
2026-06-28 23:00:00,750.03883,727.7162817736405,713.8222372145099
2026-06-29 00:00:00,747.35582,723.1063195642613,732.0488620580005
2026-06-29 01:00:00,747.35582,746.8668949141004,724.7038581606538
2026-06-29 02:00:00,747.35582,746.8083591726953,719.9852871459485
2026-06-29 03:00:00,747.35582,746.6618486675802,716.0057759428604
2026-06-29 04:00:00,747.35582,746.7285044661066,715.0822329302067
