fecha_hora,real,NBEATSx_rec,NHITS_rec
2026-02-26 06:00:00,120.62002,122.933914,126.959206
2026-02-26 07:00:00,120.62002,123.54802,126.53922
2026-02-26 08:00:00,120.62002,123.66946,126.264694
2026-02-26 09:00:00,120.62002,124.177124,126.252106
2026-02-26 10:00:00,120.62002,122.54623,126.13923
2026-02-26 11:00:00,120.62002,122.482994,126.04262
2026-02-26 12:00:00,120.62002,121.601036,126.19473
2026-02-26 13:00:00,120.62002,122.19856,126.52278
2026-02-26 14:00:00,120.62002,123.710846,127.02289
2026-02-26 15:00:00,120.62102,123.47951,128.07971
2026-02-26 16:00:00,129.26602,124.113434,129.3231
2026-02-26 17:00:00,129.26602,123.546196,129.26068
2026-02-26 18:00:00,129.26602,126.26275,128.85725
2026-02-26 19:00:00,129.98602,126.63337,129.0535
2026-02-26 20:00:00,129.98602,126.03265,128.26114
2026-02-26 21:00:00,129.26602,124.58949,127.10431
2026-02-26 22:00:00,129.26602,124.44062,125.359924
2026-02-26 23:00:00,126.12302,123.23864,124.82865
2026-02-27 00:00:00,112.71828,125.87933,125.397285
2026-02-27 01:00:00,112.71828,124.57029,124.96118
2026-02-27 02:00:00,112.71828,124.18804,124.37514
2026-02-27 03:00:00,112.71828,124.19873,124.00565
2026-02-27 04:00:00,112.71828,122.91069,123.96502
2026-02-27 05:00:00,118.22128,124.17524,123.781746
2026-02-27 06:00:00,118.22128,123.464874,124.186386
2026-02-27 07:00:00,112.71928,124.12758,124.097404
2026-02-27 08:00:00,112.71828,124.038376,123.766685
2026-02-27 09:00:00,112.71828,125.020515,123.94361
2026-02-27 10:00:00,112.71828,124.76233,124.42526
2026-02-27 11:00:00,112.71828,125.12114,124.93518
2026-02-27 12:00:00,112.71828,123.99665,125.69015
2026-02-27 13:00:00,112.71828,124.84529,126.15781
2026-02-27 14:00:00,112.71928,125.49295,126.19669
2026-02-27 15:00:00,118.22128,124.917885,126.558075
2026-02-27 16:00:00,121.36428,124.64755,127.13745
2026-02-27 17:00:00,121.36428,125.23566,127.70361
2026-02-27 18:00:00,121.36428,126.5646,127.61038
2026-02-27 19:00:00,122.08428,127.714775,128.1032
2026-02-27 20:00:00,121.36428,127.32316,128.38257
2026-02-27 21:00:00,121.36428,127.23933,128.02574
2026-02-27 22:00:00,121.36428,125.90488,126.31714
2026-02-27 23:00:00,119.12528,125.620316,125.746025
2026-02-28 00:00:00,122.28435,119.149796,118.79481
2026-02-28 01:00:00,116.78235,118.636314,118.67061
2026-02-28 02:00:00,116.78235,118.37581,118.54169
2026-02-28 03:00:00,116.78235,118.430824,118.147194
2026-02-28 04:00:00,122.18935,117.684265,118.46496
2026-02-28 05:00:00,122.18935,117.62564,118.30441
2026-02-28 06:00:00,122.28435,117.154236,118.133545
2026-02-28 07:00:00,116.78235,118.009995,118.3275
2026-02-28 08:00:00,116.78235,118.08142,118.61848
2026-02-28 09:00:00,116.78235,118.68939,118.95146
2026-02-28 10:00:00,116.78235,118.94611,119.4828
2026-02-28 11:00:00,116.78235,119.66349,119.68056
2026-02-28 12:00:00,116.78235,118.88071,120.41826
2026-02-28 13:00:00,116.78235,118.971375,121.26378
2026-02-28 14:00:00,116.78235,119.13254,121.51039
2026-02-28 15:00:00,116.78235,118.80824,121.03298
2026-02-28 16:00:00,122.28435,119.14819,121.14419
2026-02-28 17:00:00,122.28535,119.643906,121.75791
2026-02-28 18:00:00,122.28635,119.9032,121.473274
2026-02-28 19:00:00,124.78235,120.39543,121.67297
2026-02-28 20:00:00,122.28635,120.42017,122.11112
2026-02-28 21:00:00,122.28635,120.15033,121.75553
2026-02-28 22:00:00,122.28535,119.98154,120.5487
2026-02-28 23:00:00,122.28435,118.30889,119.942856
2026-03-01 00:00:00,103.13361,122.44529,122.098114
2026-03-01 01:00:00,103.13361,121.897606,121.790955
2026-03-01 02:00:00,103.13361,121.527245,121.285164
2026-03-01 03:00:00,103.13361,121.25341,120.97934
2026-03-01 04:00:00,103.13361,120.861176,121.27341
2026-03-01 05:00:00,103.13361,120.94911,121.18019
2026-03-01 06:00:00,103.13361,119.97194,120.98639
2026-03-01 07:00:00,103.13361,120.105255,120.89646
2026-03-01 08:00:00,103.13361,120.795456,121.10797
2026-03-01 09:00:00,103.13361,121.515755,121.24284
2026-03-01 10:00:00,103.13361,121.321106,121.46071
2026-03-01 11:00:00,103.13361,121.15253,121.36974
2026-03-01 12:00:00,103.13361,121.56541,121.7075
2026-03-01 13:00:00,103.13361,121.041504,121.992096
2026-03-01 14:00:00,103.13361,121.17706,122.74172
2026-03-01 15:00:00,103.13361,121.47724,123.54853
2026-03-01 16:00:00,103.13361,121.5413,124.37268
2026-03-01 17:00:00,107.63261,121.99782,125.95931
2026-03-01 18:00:00,108.35261,122.3072,126.55723
2026-03-01 19:00:00,108.35261,123.01276,126.240845
2026-03-01 20:00:00,108.35261,122.7465,126.29594
2026-03-01 21:00:00,108.35261,122.50669,125.43786
2026-03-01 22:00:00,107.63261,121.793465,124.17803
2026-03-01 23:00:00,107.63261,121.179665,123.48115
2026-03-02 00:00:00,101.84342,107.57167,107.19495
2026-03-02 01:00:00,101.84342,108.097984,107.1863
2026-03-02 02:00:00,101.84342,107.08981,107.57282
2026-03-02 03:00:00,101.84342,107.16601,107.69045
2026-03-02 04:00:00,104.47142,106.628914,107.45485
2026-03-02 05:00:00,105.49242,105.36946,107.404495
2026-03-02 06:00:00,105.49242,105.3386,107.58113
2026-03-02 07:00:00,105.43642,104.59661,107.91545
2026-03-02 08:00:00,104.47142,106.17469,108.597176
2026-03-02 09:00:00,101.84342,106.33754,109.13478
2026-03-02 10:00:00,101.84342,105.43758,109.917366
2026-03-02 11:00:00,104.47142,106.29751,110.34258
2026-03-02 12:00:00,104.47142,107.123085,110.292305
2026-03-02 13:00:00,104.47142,107.98516,110.41359
2026-03-02 14:00:00,105.49242,108.91178,110.90549
2026-03-02 15:00:00,105.49242,108.55723,112.257126
2026-03-02 16:00:00,106.34242,109.980865,113.88047
2026-03-02 17:00:00,107.06242,113.77566,115.64244
2026-03-02 18:00:00,108.40842,114.17349,116.38878
2026-03-02 19:00:00,108.40842,111.43173,115.79339
2026-03-02 20:00:00,108.40742,111.61644,114.543144
2026-03-02 21:00:00,108.40742,108.87728,112.79058
2026-03-02 22:00:00,107.06242,107.84161,111.41956
2026-03-02 23:00:00,105.49242,106.97767,110.51561
2026-03-03 00:00:00,111.27833,105.12979,105.25664
2026-03-03 01:00:00,111.27833,105.48408,104.91046
2026-03-03 02:00:00,111.27833,104.512726,104.75425
2026-03-03 03:00:00,111.27833,105.84927,105.256256
2026-03-03 04:00:00,113.90633,104.85267,105.79947
2026-03-03 05:00:00,114.77733,107.143585,106.53672
2026-03-03 06:00:00,114.77733,106.80845,107.35657
2026-03-03 07:00:00,114.77733,107.01601,107.81175
2026-03-03 08:00:00,113.90633,108.116516,108.356514
2026-03-03 09:00:00,111.27833,107.63702,109.008354
2026-03-03 10:00:00,111.27833,109.106094,110.22838
2026-03-03 11:00:00,111.27833,112.540405,111.33271
2026-03-03 12:00:00,111.27833,112.81613,111.85222
2026-03-03 13:00:00,113.90633,109.735085,112.61102
2026-03-03 14:00:00,114.77733,113.63675,112.97729
2026-03-03 15:00:00,116.49733,112.39166,113.22317
2026-03-03 16:00:00,116.49733,115.829636,113.52024
2026-03-03 17:00:00,117.84233,117.929794,114.09876
2026-03-03 18:00:00,125.77733,124.25273,114.429825
2026-03-03 19:00:00,195.77733,124.83774,113.8018
2026-03-03 20:00:00,117.84333,119.88975,112.59548
2026-03-03 21:00:00,117.84333,113.477585,110.13151
2026-03-03 22:00:00,117.84333,107.06807,107.68096
2026-03-03 23:00:00,116.49733,105.70629,106.0509
2026-03-04 00:00:00,113.48755,116.4673,116.26286
2026-03-04 01:00:00,113.48755,117.442314,115.967735
2026-03-04 02:00:00,113.48755,116.64453,115.77819
2026-03-04 03:00:00,113.48755,116.895424,116.2539
2026-03-04 04:00:00,113.48755,115.97978,116.99611
2026-03-04 05:00:00,116.11555,118.16886,117.87408
2026-03-04 06:00:00,116.11555,117.38148,118.68971
2026-03-04 07:00:00,113.48755,116.09571,118.79685
2026-03-04 08:00:00,113.48755,118.22359,118.68189
2026-03-04 09:00:00,113.48755,117.94868,118.61103
2026-03-04 10:00:00,113.48755,119.92326,119.62116
2026-03-04 11:00:00,113.48755,122.99268,120.96109
2026-03-04 12:00:00,113.48755,123.774956,122.14273
2026-03-04 13:00:00,113.48755,121.67155,123.32875
2026-03-04 14:00:00,116.11555,124.76581,124.201
2026-03-04 15:00:00,116.11555,124.94583,124.7848
2026-03-04 16:00:00,116.48655,127.534225,125.14015
2026-03-04 17:00:00,120.68655,127.50383,126.20761
2026-03-04 18:00:00,120.68655,135.96584,128.06348
2026-03-04 19:00:00,127.98655,143.03539,127.63223
2026-03-04 20:00:00,120.68655,138.74586,125.40789
2026-03-04 21:00:00,120.68655,127.77213,122.094894
2026-03-04 22:00:00,120.05155,117.6705,118.941826
2026-03-04 23:00:00,116.48655,116.24557,117.07536
2026-03-05 00:00:00,115.21316,116.62343,116.49174
2026-03-05 01:00:00,115.21316,116.84696,116.11144
2026-03-05 02:00:00,115.21316,117.14655,115.817085
2026-03-05 03:00:00,115.21316,116.49182,115.76967
2026-03-05 04:00:00,115.21316,115.81714,116.060875
2026-03-05 05:00:00,115.21316,116.717834,116.533104
2026-03-05 06:00:00,115.21316,117.30663,117.129425
2026-03-05 07:00:00,115.21316,117.09368,118.11462
2026-03-05 08:00:00,115.21316,117.753105,118.797035
2026-03-05 09:00:00,115.21316,117.15261,118.912224
2026-03-05 10:00:00,115.21316,117.35981,119.80873
2026-03-05 11:00:00,115.21316,119.12888,120.73521
2026-03-05 12:00:00,115.21316,120.2799,121.904015
2026-03-05 13:00:00,115.21316,119.02162,122.795685
2026-03-05 14:00:00,115.21316,120.58714,123.426544
2026-03-05 15:00:00,115.21316,121.914734,124.03502
2026-03-05 16:00:00,115.21316,122.663216,124.00172
2026-03-05 17:00:00,119.71216,123.274796,124.77032
2026-03-05 18:00:00,121.77716,127.32022,126.09779
2026-03-05 19:00:00,121.77716,129.16252,125.992004
2026-03-05 20:00:00,121.77716,127.131134,124.97835
2026-03-05 21:00:00,120.21216,121.26812,122.739136
2026-03-05 22:00:00,119.71216,116.507904,119.87891
2026-03-05 23:00:00,115.21316,114.9928,118.362656
2026-03-06 00:00:00,110.28468,115.16725,115.170235
2026-03-06 01:00:00,110.28468,115.05933,114.89294
2026-03-06 02:00:00,110.28468,115.538895,114.941
2026-03-06 03:00:00,110.28468,114.8738,115.06561
2026-03-06 04:00:00,110.28468,114.44782,115.366005
2026-03-06 05:00:00,110.28468,115.34291,115.746956
2026-03-06 06:00:00,110.28468,115.751854,116.11915
2026-03-06 07:00:00,110.28468,115.84427,116.72833
2026-03-06 08:00:00,110.28468,117.296036,117.169395
2026-03-06 09:00:00,110.28468,116.88281,117.3494
2026-03-06 10:00:00,110.28468,117.80783,117.66549
2026-03-06 11:00:00,110.28468,118.05218,117.56887
2026-03-06 12:00:00,110.28468,118.65212,117.46583
2026-03-06 13:00:00,110.28468,117.29397,117.180046
2026-03-06 14:00:00,110.28468,118.032814,116.74335
2026-03-06 15:00:00,110.28468,118.430565,116.81939
2026-03-06 16:00:00,114.78368,120.99058,116.9614
2026-03-06 17:00:00,114.78368,122.86324,117.474815
2026-03-06 18:00:00,116.78368,124.75175,118.507835
2026-03-06 19:00:00,116.84868,123.27185,119.004814
2026-03-06 20:00:00,116.78368,120.17376,118.80699
2026-03-06 21:00:00,116.78368,116.688286,117.98374
2026-03-06 22:00:00,114.78368,114.62605,116.59708
2026-03-06 23:00:00,110.28468,114.38901,115.525375
2026-03-07 00:00:00,114.4743,110.37757,110.139885
2026-03-07 01:00:00,114.4743,110.62332,110.11784
2026-03-07 02:00:00,114.4743,110.55202,110.52299
2026-03-07 03:00:00,114.4743,109.84868,110.50587
2026-03-07 04:00:00,114.4743,109.80837,110.21488
2026-03-07 05:00:00,114.4743,110.42938,110.000435
2026-03-07 06:00:00,114.4743,111.003685,109.78112
2026-03-07 07:00:00,114.4733,109.655716,109.96977
2026-03-07 08:00:00,114.4733,110.50857,110.59502
2026-03-07 09:00:00,114.3813,110.555214,110.80612
2026-03-07 10:00:00,114.3813,111.17518,111.20213
2026-03-07 11:00:00,114.4733,110.55382,111.74092
2026-03-07 12:00:00,114.3813,110.62103,112.08102
2026-03-07 13:00:00,114.4743,110.21008,112.082954
2026-03-07 14:00:00,114.4733,110.92565,111.320946
2026-03-07 15:00:00,114.4743,111.566734,111.11438
2026-03-07 16:00:00,114.4753,112.36448,111.85797
2026-03-07 17:00:00,115.7523,113.141815,112.5503
2026-03-07 18:00:00,116.2523,113.452484,113.724915
2026-03-07 19:00:00,116.2523,112.71433,114.58321
2026-03-07 20:00:00,116.2523,112.1154,114.4537
2026-03-07 21:00:00,116.2523,111.14802,113.6276
2026-03-07 22:00:00,115.9083,110.2638,112.064735
2026-03-07 23:00:00,115.7523,109.83533,110.74223
2026-03-08 00:00:00,108.18068,115.643654,115.88967
2026-03-08 01:00:00,108.18068,116.39604,115.75317
2026-03-08 02:00:00,108.18068,116.14701,115.62715
2026-03-08 03:00:00,108.18068,115.70087,115.16625
2026-03-08 04:00:00,108.18068,115.18995,114.79943
2026-03-08 05:00:00,108.18068,115.20333,114.43909
2026-03-08 06:00:00,108.18068,116.10133,114.22773
2026-03-08 07:00:00,108.17768,114.437325,114.31221
2026-03-08 08:00:00,101.70468,114.94103,114.54003
2026-03-08 09:00:00,101.70468,115.16685,114.52275
2026-03-08 10:00:00,101.70468,115.687744,114.69444
2026-03-08 11:00:00,101.70468,115.10034,114.97764
2026-03-08 12:00:00,101.70468,115.46192,115.19676
2026-03-08 13:00:00,101.70468,115.733406,115.41892
2026-03-08 14:00:00,108.17768,116.79817,115.57766
2026-03-08 15:00:00,108.18068,117.32028,116.202545
2026-03-08 16:00:00,108.18068,118.20409,117.400734
2026-03-08 17:00:00,109.94868,119.14897,118.30736
2026-03-08 18:00:00,110.04868,119.597755,118.64325
2026-03-08 19:00:00,110.04868,118.74348,118.73591
2026-03-08 20:00:00,110.04868,117.7495,118.6107
2026-03-08 21:00:00,110.04868,117.6377,117.93678
2026-03-08 22:00:00,110.04868,116.41975,117.12007
2026-03-08 23:00:00,109.94868,115.67331,116.39346
2026-03-09 00:00:00,102.03342,110.00425,109.82186
2026-03-09 01:00:00,102.03342,109.42164,109.929436
2026-03-09 02:00:00,102.03342,108.23356,110.17353
2026-03-09 03:00:00,102.03342,108.31621,110.21865
2026-03-09 04:00:00,102.03342,107.91542,109.951225
2026-03-09 05:00:00,102.03342,107.52892,109.748634
2026-03-09 06:00:00,102.03342,106.66104,109.98433
2026-03-09 07:00:00,102.03342,105.8677,110.32711
2026-03-09 08:00:00,102.03342,107.8154,111.313416
2026-03-09 09:00:00,102.03342,108.71397,112.0769
2026-03-09 10:00:00,102.03342,109.35266,112.91058
2026-03-09 11:00:00,102.03342,111.726265,113.47908
2026-03-09 12:00:00,102.03342,113.99047,113.53615
2026-03-09 13:00:00,102.03342,115.23957,113.61257
2026-03-09 14:00:00,111.37742,117.91257,114.164215
2026-03-09 15:00:00,111.37742,119.4375,115.71235
2026-03-09 16:00:00,113.37742,124.41774,117.61687
2026-03-09 17:00:00,114.37742,130.11235,120.07981
2026-03-09 18:00:00,116.37742,134.52272,121.54685
2026-03-09 19:00:00,140.37742,130.0179,121.12191
2026-03-09 20:00:00,116.37742,125.941795,120.03073
2026-03-09 21:00:00,116.37742,120.542435,118.024475
2026-03-09 22:00:00,113.37742,116.09934,116.18928
2026-03-09 23:00:00,111.37742,114.28283,115.22712
2026-03-10 00:00:00,107.66054,111.137085,110.4556
2026-03-10 01:00:00,107.66054,111.79625,109.50381
2026-03-10 02:00:00,107.66054,110.59993,108.774475
2026-03-10 03:00:00,107.66054,112.11068,108.55255
2026-03-10 04:00:00,107.66054,111.18443,109.67546
2026-03-10 05:00:00,107.66054,113.496895,111.142555
2026-03-10 06:00:00,107.66054,114.52902,112.90596
2026-03-10 07:00:00,114.29354,114.5392,113.931145
2026-03-10 08:00:00,107.66054,115.338806,114.39601
2026-03-10 09:00:00,107.66054,116.0191,115.320915
2026-03-10 10:00:00,107.66054,117.3233,116.84048
2026-03-10 11:00:00,107.66054,121.81929,118.26992
2026-03-10 12:00:00,107.66054,121.50688,119.09321
2026-03-10 13:00:00,107.66054,120.3678,120.09679
2026-03-10 14:00:00,121.00454,124.44868,121.71866
2026-03-10 15:00:00,121.00454,124.18518,122.10795
2026-03-10 16:00:00,166.00454,128.46465,122.163765
2026-03-10 17:00:00,166.00454,133.07568,122.77654
2026-03-10 18:00:00,758.85354,139.457,123.8312
2026-03-10 19:00:00,805.09154,137.7515,123.97837
2026-03-10 20:00:00,166.00454,129.8206,123.642075
2026-03-10 21:00:00,166.00454,121.74975,120.06933
2026-03-10 22:00:00,166.00454,115.08852,115.47505
2026-03-10 23:00:00,166.00454,112.47212,112.8096
2026-03-11 00:00:00,118.17152,163.00912,159.85768
2026-03-11 01:00:00,118.08252,160.77881,158.37187
2026-03-11 02:00:00,118.08252,162.70514,157.25252
2026-03-11 03:00:00,118.08252,160.28966,157.26581
2026-03-11 04:00:00,118.17152,161.51688,157.10774
2026-03-11 05:00:00,126.95052,163.7246,156.847
2026-03-11 06:00:00,126.95052,165.15424,160.29147
2026-03-11 07:00:00,118.17152,171.14839,160.05066
2026-03-11 08:00:00,118.17152,173.73657,158.76262
2026-03-11 09:00:00,118.08252,180.5636,158.5616
2026-03-11 10:00:00,118.08252,173.4605,159.49585
2026-03-11 11:00:00,118.17152,171.2863,158.3207
2026-03-11 12:00:00,118.08252,165.04823,156.12852
2026-03-11 13:00:00,118.17152,175.70798,159.29832
2026-03-11 14:00:00,126.95052,190.60205,166.80383
2026-03-11 15:00:00,126.95052,192.35652,162.8072
2026-03-11 16:00:00,139.95052,209.00194,166.32968
2026-03-11 17:00:00,149.95052,275.58292,196.21774
2026-03-11 18:00:00,1135.36452,381.55646,215.17595
2026-03-11 19:00:00,761.95052,366.7539,207.25757
2026-03-11 20:00:00,761.95052,275.9115,189.59428
2026-03-11 21:00:00,189.95052,177.96011,176.28052
2026-03-11 22:00:00,139.95052,155.18275,166.7292
2026-03-11 23:00:00,126.95052,159.33061,164.1558
2026-03-12 00:00:00,138.33999,138.79361,125.33257
2026-03-12 01:00:00,138.33999,137.27618,126.00651
2026-03-12 02:00:00,138.33999,137.76796,128.66614
2026-03-12 03:00:00,138.33999,125.38458,129.66348
2026-03-12 04:00:00,138.33999,128.16037,129.10637
2026-03-12 05:00:00,138.46299,125.420235,125.22231
2026-03-12 06:00:00,138.46299,127.60628,128.42485
2026-03-12 07:00:00,138.46299,136.6073,131.75046
2026-03-12 08:00:00,138.46299,145.77245,145.53232
2026-03-12 09:00:00,138.33999,154.9478,155.60724
2026-03-12 10:00:00,138.33999,150.99606,152.31851
2026-03-12 11:00:00,138.46299,150.41466,145.93619
2026-03-12 12:00:00,138.46299,145.1637,138.66888
2026-03-12 13:00:00,143.33999,165.30739,142.23944
2026-03-12 14:00:00,158.33999,183.87012,152.19757
2026-03-12 15:00:00,158.33999,190.52597,132.57909
2026-03-12 16:00:00,158.33999,212.26682,125.57158
2026-03-12 17:00:00,198.33999,319.5716,172.8618
2026-03-12 18:00:00,291.23999,527.25024,204.00171
2026-03-12 19:00:00,807.42699,555.61694,193.35371
2026-03-12 20:00:00,807.42699,401.488,166.8069
2026-03-12 21:00:00,188.33999,197.60757,145.90053
2026-03-12 22:00:00,158.33999,146.47241,128.83658
2026-03-12 23:00:00,143.33999,147.92868,124.88849
2026-03-13 00:00:00,142.33338,148.41742,138.33499
2026-03-13 01:00:00,142.33338,146.50124,139.39386
2026-03-13 02:00:00,142.33338,149.63548,143.79684
2026-03-13 03:00:00,142.33338,145.55879,145.20874
2026-03-13 04:00:00,152.33338,146.16985,146.2737
2026-03-13 05:00:00,156.33338,140.46391,143.96475
2026-03-13 06:00:00,156.33338,128.45905,143.99498
2026-03-13 07:00:00,156.33338,130.0913,148.27829
2026-03-13 08:00:00,152.33338,141.80797,154.24115
2026-03-13 09:00:00,142.33338,146.65587,160.1212
2026-03-13 10:00:00,142.33338,151.423,164.55978
2026-03-13 11:00:00,142.33338,153.23022,164.51129
2026-03-13 12:00:00,109.61438,151.00734,162.95192
2026-03-13 13:00:00,142.33338,154.84122,165.26115
2026-03-13 14:00:00,152.33338,167.71939,169.30913
2026-03-13 15:00:00,156.33338,179.1835,161.07886
2026-03-13 16:00:00,161.45638,188.1195,153.04007
2026-03-13 17:00:00,180.33338,235.56058,171.31845
2026-03-13 18:00:00,284.23338,388.64825,206.98987
2026-03-13 19:00:00,800.42038,479.39807,216.83484
2026-03-13 20:00:00,284.23338,383.55197,202.87671
2026-03-13 21:00:00,180.33338,233.28644,179.94688
2026-03-13 22:00:00,181.33338,167.54291,155.16103
2026-03-13 23:00:00,161.45638,159.30623,142.72682
2026-03-14 00:00:00,185.07122,157.87773,151.72398
2026-03-14 01:00:00,185.07122,158.92325,148.93332
2026-03-14 02:00:00,185.07122,159.6428,151.69443
2026-03-14 03:00:00,185.07122,161.67525,150.86569
2026-03-14 04:00:00,185.07122,162.64801,150.56714
2026-03-14 05:00:00,185.07122,163.53033,151.10245
2026-03-14 06:00:00,165.97122,156.27394,149.08838
2026-03-14 07:00:00,165.97122,148.20241,150.0032
2026-03-14 08:00:00,157.07122,150.879,152.49643
2026-03-14 09:00:00,157.07122,155.76743,153.05206
2026-03-14 10:00:00,157.07122,158.1789,155.98618
2026-03-14 11:00:00,165.97122,162.45616,156.55913
2026-03-14 12:00:00,165.97122,159.9355,158.6922
2026-03-14 13:00:00,165.97122,160.44586,158.97542
2026-03-14 14:00:00,165.97122,166.41666,159.3437
2026-03-14 15:00:00,165.97122,159.33456,156.10751
2026-03-14 16:00:00,186.07122,156.64445,156.76291
2026-03-14 17:00:00,266.07122,171.8023,163.38733
2026-03-14 18:00:00,332.19422,205.13751,173.81013
2026-03-14 19:00:00,332.19422,224.35815,179.21086
2026-03-14 20:00:00,332.19422,201.64293,174.38818
2026-03-14 21:00:00,266.07122,175.42754,163.53873
2026-03-14 22:00:00,266.07122,162.92201,149.61511
2026-03-14 23:00:00,201.07122,163.48413,145.46078
2026-03-15 00:00:00,229.49337,197.2679,191.31433
2026-03-15 01:00:00,229.49337,188.72084,190.0021
2026-03-15 02:00:00,229.49337,190.08156,190.05647
2026-03-15 03:00:00,229.49337,190.85516,187.67119
2026-03-15 04:00:00,229.49337,189.8996,185.70215
2026-03-15 05:00:00,229.49337,194.26472,180.59209
2026-03-15 06:00:00,194.49337,184.01396,174.99608
2026-03-15 07:00:00,170.49337,181.56882,172.35736
2026-03-15 08:00:00,117.71437,179.13611,172.38763
2026-03-15 09:00:00,117.62437,181.39746,173.48808
2026-03-15 10:00:00,117.62437,182.9805,176.37283
2026-03-15 11:00:00,170.49337,187.62616,180.5366
2026-03-15 12:00:00,170.49337,182.84396,181.31325
2026-03-15 13:00:00,170.49337,179.44948,180.84222
2026-03-15 14:00:00,171.49337,183.79422,180.99464
2026-03-15 15:00:00,171.49337,182.60587,181.64746
2026-03-15 16:00:00,229.49337,181.17343,186.68622
2026-03-15 17:00:00,272.41637,184.78648,195.3503
2026-03-15 18:00:00,299.49337,200.13576,207.44566
2026-03-15 19:00:00,344.49337,216.9223,213.95511
2026-03-15 20:00:00,339.49337,206.5382,213.77788
2026-03-15 21:00:00,279.49337,195.53288,203.79219
2026-03-15 22:00:00,272.41637,197.85677,189.50418
2026-03-15 23:00:00,272.41637,201.70515,185.23259
2026-03-16 00:00:00,279.95154,259.53455,231.6615
2026-03-16 01:00:00,269.95154,247.98398,224.409
2026-03-16 02:00:00,219.95154,246.23224,215.8922
2026-03-16 03:00:00,219.95154,250.08582,209.84901
2026-03-16 04:00:00,269.95154,254.16188,208.2223
2026-03-16 05:00:00,279.95154,255.91835,207.90956
2026-03-16 06:00:00,299.07454,243.59991,207.61287
2026-03-16 07:00:00,279.95154,246.53815,205.18134
2026-03-16 08:00:00,231.91454,243.52588,201.96843
2026-03-16 09:00:00,219.95154,253.08412,203.70139
2026-03-16 10:00:00,269.95154,258.57733,212.27597
2026-03-16 11:00:00,279.95154,270.42587,217.8503
2026-03-16 12:00:00,279.95154,264.75012,215.76266
2026-03-16 13:00:00,279.95154,255.25522,220.76094
2026-03-16 14:00:00,299.07454,264.43787,234.67082
2026-03-16 15:00:00,299.07454,261.19473,237.37782
2026-03-16 16:00:00,319.95154,264.9182,245.44545
2026-03-16 17:00:00,336.95154,284.80408,294.33377
2026-03-16 18:00:00,336.95154,337.45972,345.38873
2026-03-16 19:00:00,799.03854,357.31516,357.54068
2026-03-16 20:00:00,339.95154,319.3432,345.76477
2026-03-16 21:00:00,339.95154,273.53778,318.35742
2026-03-16 22:00:00,336.95154,257.28146,270.9833
2026-03-16 23:00:00,319.95154,265.71844,250.8822
2026-03-17 00:00:00,306.49125,308.04517,277.78726
2026-03-17 01:00:00,306.49125,299.22723,268.22952
2026-03-17 02:00:00,280.36825,300.29752,256.4192
2026-03-17 03:00:00,280.36825,301.21866,252.22348
2026-03-17 04:00:00,306.49125,306.9245,255.81789
2026-03-17 05:00:00,306.49125,315.98846,262.7243
2026-03-17 06:00:00,306.49125,325.7131,270.08197
2026-03-17 07:00:00,306.49125,327.22723,272.91644
2026-03-17 08:00:00,306.49125,332.4607,266.52225
2026-03-17 09:00:00,280.36825,334.64133,263.94745
2026-03-17 10:00:00,280.36825,328.30325,268.52188
2026-03-17 11:00:00,306.49125,331.45883,266.45456
2026-03-17 12:00:00,280.36825,328.35187,259.39725
2026-03-17 13:00:00,306.49125,322.38782,265.30243
2026-03-17 14:00:00,330.36825,339.12823,294.51868
2026-03-17 15:00:00,332.36825,371.99615,300.89304
2026-03-17 16:00:00,332.36825,387.9724,323.02917
2026-03-17 17:00:00,335.36825,385.4575,418.91162
2026-03-17 18:00:00,335.36825,498.71002,513.55676
2026-03-17 19:00:00,794.45525,634.39966,522.0914
2026-03-17 20:00:00,335.36825,586.9797,477.28033
2026-03-17 21:00:00,332.36825,444.29895,415.66794
2026-03-17 22:00:00,332.36825,366.48,336.01245
2026-03-17 23:00:00,306.49125,336.7218,298.70862
2026-03-18 00:00:00,311.84308,309.5495,295.6797
2026-03-18 01:00:00,311.84308,304.88098,292.01096
2026-03-18 02:00:00,311.84308,306.84122,289.50348
2026-03-18 03:00:00,311.84308,306.39484,290.77063
2026-03-18 04:00:00,311.84308,308.7336,299.40005
2026-03-18 05:00:00,334.84308,321.9521,307.39157
2026-03-18 06:00:00,334.84308,323.327,312.91898
2026-03-18 07:00:00,334.84308,320.11383,312.91727
2026-03-18 08:00:00,334.84308,316.82623,306.78635
2026-03-18 09:00:00,311.84308,311.12158,301.244
2026-03-18 10:00:00,311.84308,312.96338,297.51477
2026-03-18 11:00:00,334.84308,316.43268,296.49902
2026-03-18 12:00:00,311.84308,316.72675,296.09894
2026-03-18 13:00:00,334.84308,313.18182,302.80328
2026-03-18 14:00:00,338.84308,325.26196,321.65823
2026-03-18 15:00:00,339.96608,346.10037,338.94333
2026-03-18 16:00:00,339.96608,363.75238,352.7862
2026-03-18 17:00:00,339.96608,362.0855,407.67075
2026-03-18 18:00:00,341.84308,435.97595,494.27704
2026-03-18 19:00:00,389.84308,557.27057,514.94995
2026-03-18 20:00:00,353.84308,560.99457,479.6461
2026-03-18 21:00:00,339.96608,455.471,420.3071
2026-03-18 22:00:00,339.96608,366.62274,343.88992
2026-03-18 23:00:00,334.84308,333.09583,306.47644
2026-03-19 00:00:00,347.22084,332.02606,314.69376
