ds,y,NHITS,ventana,semilla
2026-06-04 06:00:00,414.08495,517.8967,completa,42
2026-06-04 07:00:00,414.08495,506.02884,completa,42
2026-06-04 08:00:00,414.08495,501.8732,completa,42
2026-06-04 09:00:00,414.08495,485.80127,completa,42
2026-06-04 10:00:00,414.08495,496.18246,completa,42
2026-06-04 11:00:00,414.08495,532.2645,completa,42
2026-06-04 12:00:00,414.08495,538.3542,completa,42
2026-06-04 13:00:00,414.08495,590.2185,completa,42
2026-06-04 14:00:00,414.08495,646.8992,completa,42
2026-06-04 15:00:00,483.08495,680.1257,completa,42
2026-06-04 16:00:00,613.08495,718.265,completa,42
2026-06-04 17:00:00,613.08495,796.884,completa,42
2026-06-04 18:00:00,902.08495,917.6543,completa,42
2026-06-04 19:00:00,1083.08495,1018.3922,completa,42
2026-06-04 20:00:00,902.08495,910.4189,completa,42
2026-06-04 21:00:00,693.08495,745.5164,completa,42
2026-06-04 22:00:00,613.08495,616.98785,completa,42
2026-06-04 23:00:00,483.08495,571.42163,completa,42
2026-06-05 00:00:00,481.29214,451.9785,completa,42
2026-06-05 01:00:00,481.29214,424.5943,completa,42
2026-06-05 02:00:00,481.29214,413.21548,completa,42
2026-06-05 03:00:00,481.29214,407.08405,completa,42
2026-06-05 04:00:00,512.29214,401.97787,completa,42
2026-06-05 05:00:00,512.29214,420.60223,completa,42
2026-06-05 06:00:00,512.29214,436.61362,completa,42
2026-06-05 07:00:00,512.29214,429.48828,completa,42
2026-06-05 08:00:00,512.29214,416.31866,completa,42
2026-06-05 09:00:00,512.29214,407.718,completa,42
2026-06-05 10:00:00,512.29214,415.2188,completa,42
2026-06-05 11:00:00,512.29214,437.87885,completa,42
2026-06-05 12:00:00,512.29214,439.72076,completa,42
2026-06-05 13:00:00,666.29214,469.27213,completa,42
2026-06-05 14:00:00,900.29214,507.96054,completa,42
2026-06-05 15:00:00,712.29214,533.16205,completa,42
2026-06-05 16:00:00,712.29214,551.69775,completa,42
2026-06-05 17:00:00,900.29214,607.98,completa,42
2026-06-05 18:00:00,961.29214,728.478,completa,42
2026-06-05 19:00:00,961.29214,801.353,completa,42
2026-06-05 20:00:00,941.29214,732.2777,completa,42
2026-06-05 21:00:00,900.29214,615.91254,completa,42
2026-06-05 22:00:00,691.29214,534.9048,completa,42
2026-06-05 23:00:00,666.29214,495.7196,completa,42
2026-06-06 00:00:00,382.8563,548.14233,completa,42
2026-06-06 01:00:00,382.8563,483.4574,completa,42
2026-06-06 02:00:00,496.8563,450.21378,completa,42
2026-06-06 03:00:00,496.8563,413.89624,completa,42
2026-06-06 04:00:00,496.8563,406.05145,completa,42
2026-06-06 05:00:00,496.8563,403.3345,completa,42
2026-06-06 06:00:00,496.8563,405.80084,completa,42
2026-06-06 07:00:00,591.8563,398.9803,completa,42
2026-06-06 08:00:00,591.8563,374.78497,completa,42
2026-06-06 09:00:00,591.8563,374.78943,completa,42
2026-06-06 10:00:00,496.8563,390.75592,completa,42
2026-06-06 11:00:00,591.8563,419.16238,completa,42
2026-06-06 12:00:00,591.8563,434.50525,completa,42
2026-06-06 13:00:00,496.8563,460.49466,completa,42
2026-06-06 14:00:00,591.8563,495.27414,completa,42
2026-06-06 15:00:00,591.8563,536.81915,completa,42
2026-06-06 16:00:00,591.8563,584.70966,completa,42
2026-06-06 17:00:00,666.8563,636.10535,completa,42
2026-06-06 18:00:00,711.8563,702.1579,completa,42
2026-06-06 19:00:00,721.8563,738.7522,completa,42
2026-06-06 20:00:00,711.8563,725.2486,completa,42
2026-06-06 21:00:00,666.8563,668.9952,completa,42
2026-06-06 22:00:00,711.8563,616.1946,completa,42
2026-06-06 23:00:00,666.8563,589.647,completa,42
2026-06-07 00:00:00,416.49967,543.2806,completa,42
2026-06-07 01:00:00,416.49967,475.09094,completa,42
2026-06-07 02:00:00,416.49967,442.5094,completa,42
2026-06-07 03:00:00,416.49967,422.28268,completa,42
2026-06-07 04:00:00,416.49967,427.27408,completa,42
2026-06-07 05:00:00,376.49967,443.493,completa,42
2026-06-07 06:00:00,376.49967,456.1797,completa,42
2026-06-07 07:00:00,254.97967,447.5695,completa,42
2026-06-07 08:00:00,376.49967,435.31082,completa,42
2026-06-07 09:00:00,201.49967,435.55963,completa,42
2026-06-07 10:00:00,254.97967,442.25064,completa,42
2026-06-07 11:00:00,247.68967,460.25122,completa,42
2026-06-07 12:00:00,296.49967,457.9671,completa,42
2026-06-07 13:00:00,296.49967,468.55667,completa,42
2026-06-07 14:00:00,376.49967,488.7399,completa,42
2026-06-07 15:00:00,416.49967,518.0901,completa,42
2026-06-07 16:00:00,666.49967,543.5005,completa,42
2026-06-07 17:00:00,671.49967,587.9255,completa,42
2026-06-07 18:00:00,701.49967,650.60565,completa,42
2026-06-07 19:00:00,701.49967,691.8515,completa,42
2026-06-07 20:00:00,701.49967,691.6217,completa,42
2026-06-07 21:00:00,701.49967,663.73206,completa,42
2026-06-07 22:00:00,671.49967,626.2149,completa,42
2026-06-07 23:00:00,666.49967,596.47394,completa,42
2026-06-08 00:00:00,293.68127,542.6016,completa,42
2026-06-08 01:00:00,293.68127,460.46924,completa,42
2026-06-08 02:00:00,293.68127,447.2376,completa,42
2026-06-08 03:00:00,293.68127,450.3036,completa,42
2026-06-08 04:00:00,293.68127,454.49518,completa,42
2026-06-08 05:00:00,303.68127,503.8121,completa,42
2026-06-08 06:00:00,303.68127,529.8218,completa,42
2026-06-08 07:00:00,293.68127,533.6897,completa,42
2026-06-08 08:00:00,293.68127,531.7294,completa,42
2026-06-08 09:00:00,293.68127,535.99927,completa,42
2026-06-08 10:00:00,293.68127,555.97644,completa,42
2026-06-08 11:00:00,253.68127,587.5987,completa,42
2026-06-08 12:00:00,303.68127,592.83124,completa,42
2026-06-08 13:00:00,363.68127,615.91345,completa,42
2026-06-08 14:00:00,363.68127,650.59485,completa,42
2026-06-08 15:00:00,363.68127,687.3552,completa,42
2026-06-08 16:00:00,652.68127,730.097,completa,42
2026-06-08 17:00:00,652.68127,785.6541,completa,42
2026-06-08 18:00:00,703.68127,870.89514,completa,42
2026-06-08 19:00:00,703.68127,909.2691,completa,42
2026-06-08 20:00:00,703.68127,828.2758,completa,42
2026-06-08 21:00:00,668.68127,718.39386,completa,42
2026-06-08 22:00:00,652.68127,664.3028,completa,42
2026-06-08 23:00:00,652.68127,634.7024,completa,42
2026-06-09 00:00:00,205.07529,491.47617,completa,42
2026-06-09 01:00:00,205.07529,381.38794,completa,42
2026-06-09 02:00:00,205.07529,365.47177,completa,42
2026-06-09 03:00:00,205.07529,368.0038,completa,42
2026-06-09 04:00:00,205.07529,373.9132,completa,42
2026-06-09 05:00:00,245.07529,421.51035,completa,42
2026-06-09 06:00:00,245.07529,452.9714,completa,42
2026-06-09 07:00:00,245.07529,457.74368,completa,42
2026-06-09 08:00:00,245.07529,451.09894,completa,42
2026-06-09 09:00:00,229.55529,446.65427,completa,42
2026-06-09 10:00:00,245.07529,465.43063,completa,42
2026-06-09 11:00:00,245.07529,505.9638,completa,42
2026-06-09 12:00:00,245.07529,521.7763,completa,42
2026-06-09 13:00:00,245.07529,544.7794,completa,42
2026-06-09 14:00:00,255.07529,577.9808,completa,42
2026-06-09 15:00:00,670.07529,620.45886,completa,42
2026-06-09 16:00:00,673.07529,676.2949,completa,42
2026-06-09 17:00:00,695.07529,721.55426,completa,42
2026-06-09 18:00:00,715.07529,793.04095,completa,42
2026-06-09 19:00:00,1275.07529,845.01715,completa,42
2026-06-09 20:00:00,1275.07529,782.568,completa,42
2026-06-09 21:00:00,1054.07529,680.65027,completa,42
2026-06-09 22:00:00,670.07529,608.5982,completa,42
2026-06-09 23:00:00,268.10729,555.02277,completa,42
2026-06-10 00:00:00,176.82348,283.16644,completa,42
2026-06-10 01:00:00,176.82348,262.73898,completa,42
2026-06-10 02:00:00,196.82348,236.94516,completa,42
2026-06-10 03:00:00,196.82348,231.87158,completa,42
2026-06-10 04:00:00,196.82348,211.25906,completa,42
2026-06-10 05:00:00,196.82348,234.42674,completa,42
2026-06-10 06:00:00,196.82348,248.06711,completa,42
2026-06-10 07:00:00,196.82348,222.11888,completa,42
2026-06-10 08:00:00,196.82348,263.34467,completa,42
2026-06-10 09:00:00,196.82348,268.56647,completa,42
2026-06-10 10:00:00,196.82348,313.4544,completa,42
2026-06-10 11:00:00,196.82348,407.16742,completa,42
2026-06-10 12:00:00,196.82348,443.04132,completa,42
2026-06-10 13:00:00,196.82348,511.6606,completa,42
2026-06-10 14:00:00,196.82348,610.2339,completa,42
2026-06-10 15:00:00,516.82348,750.6034,completa,42
2026-06-10 16:00:00,546.82348,854.8307,completa,42
2026-06-10 17:00:00,671.82348,887.1599,completa,42
2026-06-10 18:00:00,1276.82348,983.6842,completa,42
2026-06-10 19:00:00,1276.82348,1197.4167,completa,42
2026-06-10 20:00:00,742.02048,1209.239,completa,42
2026-06-10 21:00:00,742.02048,938.45966,completa,42
2026-06-10 22:00:00,516.82348,578.894,completa,42
2026-06-10 23:00:00,196.82348,394.658,completa,42
2026-06-11 00:00:00,138.83873,227.58063,completa,42
2026-06-11 01:00:00,138.83873,237.52954,completa,42
2026-06-11 02:00:00,138.83873,218.68898,completa,42
2026-06-11 03:00:00,138.83873,210.27267,completa,42
2026-06-11 04:00:00,138.83873,204.85315,completa,42
2026-06-11 05:00:00,208.83873,243.8665,completa,42
2026-06-11 06:00:00,148.83873,246.66022,completa,42
2026-06-11 07:00:00,138.83873,216.05421,completa,42
2026-06-11 08:00:00,138.83873,200.39746,completa,42
2026-06-11 09:00:00,118.83873,179.4941,completa,42
2026-06-11 10:00:00,138.83873,194.97084,completa,42
2026-06-11 11:00:00,208.83873,247.3896,completa,42
2026-06-11 12:00:00,208.83873,240.75311,completa,42
2026-06-11 13:00:00,208.83873,286.89215,completa,42
2026-06-11 14:00:00,548.83873,382.37506,completa,42
2026-06-11 15:00:00,548.83873,506.67645,completa,42
2026-06-11 16:00:00,608.83873,585.4619,completa,42
2026-06-11 17:00:00,673.83873,668.3489,completa,42
2026-06-11 18:00:00,1157.83873,893.0952,completa,42
2026-06-11 19:00:00,1278.83873,1161.0558,completa,42
2026-06-11 20:00:00,1157.83873,1017.6066,completa,42
2026-06-11 21:00:00,743.96573,698.3643,completa,42
2026-06-11 22:00:00,608.83873,448.43274,completa,42
2026-06-11 23:00:00,233.31873,364.68225,completa,42
2026-06-12 00:00:00,135.79209,236.54356,completa,42
2026-06-12 01:00:00,227.79209,217.51361,completa,42
2026-06-12 02:00:00,135.79209,210.7275,completa,42
2026-06-12 03:00:00,227.79209,211.97324,completa,42
2026-06-12 04:00:00,227.79209,186.88654,completa,42
2026-06-12 05:00:00,307.79209,223.08704,completa,42
2026-06-12 06:00:00,227.79209,242.64131,completa,42
2026-06-12 07:00:00,227.79209,213.30534,completa,42
2026-06-12 08:00:00,227.79209,207.58348,completa,42
2026-06-12 09:00:00,135.79209,176.39485,completa,42
2026-06-12 10:00:00,227.79209,193.68741,completa,42
2026-06-12 11:00:00,227.79209,276.6841,completa,42
2026-06-12 12:00:00,227.79209,299.90967,completa,42
2026-06-12 13:00:00,227.79209,367.24103,completa,42
2026-06-12 14:00:00,515.79209,453.01,completa,42
2026-06-12 15:00:00,515.79209,555.84045,completa,42
2026-06-12 16:00:00,545.79209,653.056,completa,42
2026-06-12 17:00:00,670.79209,678.60364,completa,42
2026-06-12 18:00:00,740.00009,839.74945,completa,42
2026-06-12 19:00:00,1275.79209,1116.804,completa,42
2026-06-12 20:00:00,1204.79209,979.9692,completa,42
2026-06-12 21:00:00,670.79209,636.31287,completa,42
2026-06-12 22:00:00,545.79209,371.59088,completa,42
2026-06-12 23:00:00,505.79209,272.17575,completa,42
2026-06-13 00:00:00,500.46301,289.28104,completa,42
2026-06-13 01:00:00,500.46301,214.05862,completa,42
2026-06-13 02:00:00,490.46301,217.33783,completa,42
2026-06-13 03:00:00,490.46301,210.9136,completa,42
2026-06-13 04:00:00,490.46301,216.294,completa,42
2026-06-13 05:00:00,490.46301,236.90689,completa,42
2026-06-13 06:00:00,440.46301,257.1079,completa,42
2026-06-13 07:00:00,349.46301,261.3679,completa,42
2026-06-13 08:00:00,349.46301,250.92313,completa,42
2026-06-13 09:00:00,222.46301,228.96642,completa,42
2026-06-13 10:00:00,332.92001,240.74457,completa,42
2026-06-13 11:00:00,349.46301,287.5039,completa,42
2026-06-13 12:00:00,349.46301,306.195,completa,42
2026-06-13 13:00:00,440.46301,336.98636,completa,42
2026-06-13 14:00:00,440.46301,360.3667,completa,42
2026-06-13 15:00:00,502.46301,413.9076,completa,42
2026-06-13 16:00:00,550.46301,488.1489,completa,42
2026-06-13 17:00:00,550.46301,530.1215,completa,42
2026-06-13 18:00:00,1249.46301,640.4335,completa,42
2026-06-13 19:00:00,1249.46301,798.5929,completa,42
2026-06-13 20:00:00,665.46301,761.19275,completa,42
2026-06-13 21:00:00,1270.46301,581.1553,completa,42
2026-06-13 22:00:00,665.46301,433.90787,completa,42
2026-06-13 23:00:00,550.46301,341.79114,completa,42
2026-06-14 00:00:00,501.97868,437.7938,completa,42
2026-06-14 01:00:00,501.97868,387.6817,completa,42
2026-06-14 02:00:00,501.97868,380.01117,completa,42
2026-06-14 03:00:00,501.97868,360.16678,completa,42
2026-06-14 04:00:00,441.97868,361.83942,completa,42
2026-06-14 05:00:00,441.97868,376.62222,completa,42
2026-06-14 06:00:00,226.97868,394.71762,completa,42
2026-06-14 07:00:00,226.97868,390.80438,completa,42
2026-06-14 08:00:00,223.97868,365.2995,completa,42
2026-06-14 09:00:00,222.47868,332.59583,completa,42
2026-06-14 10:00:00,223.97868,333.7,completa,42
2026-06-14 11:00:00,223.97868,351.6885,completa,42
2026-06-14 12:00:00,223.97868,351.87,completa,42
2026-06-14 13:00:00,223.97868,373.9481,completa,42
2026-06-14 14:00:00,226.97868,412.27075,completa,42
2026-06-14 15:00:00,501.97868,457.81833,completa,42
2026-06-14 16:00:00,503.47868,515.81366,completa,42
2026-06-14 17:00:00,503.47868,580.0276,completa,42
2026-06-14 18:00:00,503.97868,728.0312,completa,42
2026-06-14 19:00:00,600.97868,898.72003,completa,42
2026-06-14 20:00:00,503.97868,897.21783,completa,42
2026-06-14 21:00:00,600.97868,730.77386,completa,42
2026-06-14 22:00:00,552.97868,558.38184,completa,42
2026-06-14 23:00:00,503.97868,487.9681,completa,42
2026-06-15 00:00:00,340.96241,414.7616,completa,42
2026-06-15 01:00:00,340.96241,371.8968,completa,42
2026-06-15 02:00:00,340.96241,348.2012,completa,42
2026-06-15 03:00:00,340.96241,326.17984,completa,42
2026-06-15 04:00:00,340.96241,321.7807,completa,42
2026-06-15 05:00:00,340.96241,357.14285,completa,42
2026-06-15 06:00:00,338.16241,378.2762,completa,42
2026-06-15 07:00:00,227.46241,370.1788,completa,42
2026-06-15 08:00:00,227.46241,363.82782,completa,42
2026-06-15 09:00:00,227.46241,342.06308,completa,42
2026-06-15 10:00:00,243.94241,353.79037,completa,42
2026-06-15 11:00:00,338.16241,398.89725,completa,42
2026-06-15 12:00:00,338.16241,411.63086,completa,42
2026-06-15 13:00:00,338.16241,440.65906,completa,42
2026-06-15 14:00:00,340.96241,490.22964,completa,42
2026-06-15 15:00:00,340.96241,561.42676,completa,42
2026-06-15 16:00:00,494.46241,635.25684,completa,42
2026-06-15 17:00:00,505.46241,696.7221,completa,42
2026-06-15 18:00:00,506.46241,811.8574,completa,42
2026-06-15 19:00:00,505.46241,915.57556,completa,42
2026-06-15 20:00:00,505.46241,846.0909,completa,42
2026-06-15 21:00:00,494.46241,681.2722,completa,42
2026-06-15 22:00:00,340.96241,566.83484,completa,42
2026-06-15 23:00:00,340.96241,520.12445,completa,42
2026-06-16 00:00:00,246.4869,347.04364,completa,42
2026-06-16 01:00:00,246.4869,358.2544,completa,42
2026-06-16 02:00:00,233.0069,356.49667,completa,42
2026-06-16 03:00:00,258.0069,352.99307,completa,42
2026-06-16 04:00:00,269.0069,311.82532,completa,42
2026-06-16 05:00:00,269.0069,342.80325,completa,42
2026-06-16 06:00:00,269.0069,370.2704,completa,42
2026-06-16 07:00:00,269.0069,355.55307,completa,42
2026-06-16 08:00:00,269.0069,373.20984,completa,42
2026-06-16 09:00:00,258.0069,349.92386,completa,42
2026-06-16 10:00:00,269.0069,383.8167,completa,42
2026-06-16 11:00:00,269.0069,441.69727,completa,42
2026-06-16 12:00:00,269.0069,463.62607,completa,42
2026-06-16 13:00:00,269.0069,505.93875,completa,42
2026-06-16 14:00:00,458.0069,562.03345,completa,42
2026-06-16 15:00:00,508.0069,637.4369,completa,42
2026-06-16 16:00:00,559.0069,710.24615,completa,42
2026-06-16 17:00:00,673.0069,739.1315,completa,42
2026-06-16 18:00:00,1256.0069,810.8975,completa,42
2026-06-16 19:00:00,1257.0069,979.98004,completa,42
2026-06-16 20:00:00,1257.0069,941.3204,completa,42
2026-06-16 21:00:00,1256.0069,767.6,completa,42
2026-06-16 22:00:00,509.0069,592.2424,completa,42
2026-06-16 23:00:00,508.0059,533.91907,completa,42
2026-06-17 00:00:00,271.7723,440.52826,completa,42
2026-06-17 01:00:00,271.7723,396.3927,completa,42
2026-06-17 02:00:00,271.7723,396.2813,completa,42
2026-06-17 03:00:00,271.7723,374.66342,completa,42
2026-06-17 04:00:00,271.7723,366.23956,completa,42
2026-06-17 05:00:00,310.7723,403.6985,completa,42
2026-06-17 06:00:00,310.7723,456.2708,completa,42
2026-06-17 07:00:00,271.7723,453.12927,completa,42
2026-06-17 08:00:00,271.7723,431.0401,completa,42
2026-06-17 09:00:00,271.7723,381.68036,completa,42
2026-06-17 10:00:00,271.7723,380.39862,completa,42
2026-06-17 11:00:00,271.7723,408.73505,completa,42
2026-06-17 12:00:00,271.7723,400.49652,completa,42
2026-06-17 13:00:00,310.7723,405.12177,completa,42
2026-06-17 14:00:00,510.7713,450.8266,completa,42
2026-06-17 15:00:00,510.7723,499.92834,completa,42
2026-06-17 16:00:00,675.7723,578.6929,completa,42
2026-06-17 17:00:00,675.7723,632.8623,completa,42
2026-06-17 18:00:00,680.7723,810.0983,completa,42
2026-06-17 19:00:00,1258.7723,1110.6191,completa,42
2026-06-17 20:00:00,675.7723,1089.0881,completa,42
2026-06-17 21:00:00,511.7723,799.1079,completa,42
2026-06-17 22:00:00,510.7723,518.2692,completa,42
2026-06-17 23:00:00,510.7713,447.2963,completa,42
2026-06-18 00:00:00,341.70205,440.23724,completa,42
2026-06-18 01:00:00,341.70205,411.04282,completa,42
2026-06-18 02:00:00,341.70205,397.61017,completa,42
2026-06-18 03:00:00,341.70205,371.63974,completa,42
2026-06-18 04:00:00,341.70205,362.35696,completa,42
2026-06-18 05:00:00,341.70205,389.04297,completa,42
2026-06-18 06:00:00,341.70205,414.1587,completa,42
2026-06-18 07:00:00,341.70205,389.47495,completa,42
2026-06-18 08:00:00,341.70205,375.03076,completa,42
2026-06-18 09:00:00,341.70205,339.3251,completa,42
2026-06-18 10:00:00,341.70205,345.9809,completa,42
2026-06-18 11:00:00,341.70205,355.7275,completa,42
2026-06-18 12:00:00,341.70205,332.44284,completa,42
2026-06-18 13:00:00,341.70205,314.7887,completa,42
2026-06-18 14:00:00,355.70205,337.9713,completa,42
2026-06-18 15:00:00,436.70205,409.5011,completa,42
2026-06-18 16:00:00,456.70205,467.72913,completa,42
2026-06-18 17:00:00,456.70205,519.735,completa,42
2026-06-18 18:00:00,676.70205,709.71875,completa,42
2026-06-18 19:00:00,1254.70205,900.0895,completa,42
2026-06-18 20:00:00,671.70205,770.4608,completa,42
2026-06-18 21:00:00,456.70205,542.7976,completa,42
2026-06-18 22:00:00,426.70205,447.97043,completa,42
2026-06-18 23:00:00,341.70205,430.21948,completa,42
2026-06-19 00:00:00,304.76006,345.9662,completa,42
2026-06-19 01:00:00,423.76006,349.86047,completa,42
2026-06-19 02:00:00,423.76006,364.49698,completa,42
2026-06-19 03:00:00,339.76006,358.85464,completa,42
2026-06-19 04:00:00,423.76006,349.0335,completa,42
2026-06-19 05:00:00,431.76006,363.36783,completa,42
2026-06-19 06:00:00,431.76006,373.4964,completa,42
2026-06-19 07:00:00,431.76006,352.75137,completa,42
2026-06-19 08:00:00,304.76006,337.18176,completa,42
2026-06-19 09:00:00,304.76006,312.40887,completa,42
2026-06-19 10:00:00,304.76006,320.99097,completa,42
2026-06-19 11:00:00,339.76006,329.6255,completa,42
2026-06-19 12:00:00,339.76006,320.22116,completa,42
2026-06-19 13:00:00,431.76006,328.94943,completa,42
2026-06-19 14:00:00,431.76006,369.21564,completa,42
2026-06-19 15:00:00,668.76006,425.74582,completa,42
2026-06-19 16:00:00,668.76006,454.92032,completa,42
2026-06-19 17:00:00,670.76006,500.43286,completa,42
2026-06-19 18:00:00,673.76006,667.80444,completa,42
2026-06-19 19:00:00,1252.76006,876.362,completa,42
2026-06-19 20:00:00,673.76006,770.0701,completa,42
2026-06-19 21:00:00,670.76006,562.97894,completa,42
2026-06-19 22:00:00,670.76006,432.57822,completa,42
2026-06-19 23:00:00,431.76006,413.8204,completa,42
2026-06-20 00:00:00,452.51934,419.11765,completa,42
2026-06-20 01:00:00,352.51934,418.49503,completa,42
2026-06-20 02:00:00,452.51934,423.57034,completa,42
2026-06-20 03:00:00,452.51934,423.71924,completa,42
2026-06-20 04:00:00,452.51934,417.27133,completa,42
2026-06-20 05:00:00,452.51934,428.81024,completa,42
2026-06-20 06:00:00,352.51934,437.41357,completa,42
2026-06-20 07:00:00,352.51934,421.48633,completa,42
2026-06-20 08:00:00,352.51934,407.96915,completa,42
2026-06-20 09:00:00,352.51934,394.94006,completa,42
2026-06-20 10:00:00,352.51934,390.6158,completa,42
2026-06-20 11:00:00,352.51934,394.72638,completa,42
2026-06-20 12:00:00,352.51934,393.88712,completa,42
2026-06-20 13:00:00,352.51934,403.3037,completa,42
2026-06-20 14:00:00,352.51934,424.1785,completa,42
2026-06-20 15:00:00,452.51934,452.78033,completa,42
2026-06-20 16:00:00,667.51934,458.6276,completa,42
2026-06-20 17:00:00,668.31934,499.69302,completa,42
2026-06-20 18:00:00,669.51934,605.67596,completa,42
2026-06-20 19:00:00,669.51934,665.493,completa,42
2026-06-20 20:00:00,669.51934,605.21326,completa,42
2026-06-20 21:00:00,669.51934,521.12866,completa,42
2026-06-20 22:00:00,668.31934,459.5628,completa,42
2026-06-20 23:00:00,667.51934,439.69638,completa,42
2026-06-21 00:00:00,451.97153,524.6735,completa,42
2026-06-21 01:00:00,351.97153,439.6441,completa,42
2026-06-21 02:00:00,351.97153,408.09183,completa,42
2026-06-21 03:00:00,351.97153,380.38947,completa,42
2026-06-21 04:00:00,351.97153,376.9043,completa,42
2026-06-21 05:00:00,351.97153,385.5268,completa,42
2026-06-21 06:00:00,351.97153,385.5991,completa,42
2026-06-21 07:00:00,336.97153,372.51193,completa,42
2026-06-21 08:00:00,336.97153,349.8819,completa,42
2026-06-21 09:00:00,301.97153,340.39612,completa,42
2026-06-21 10:00:00,301.97153,352.38644,completa,42
2026-06-21 11:00:00,301.97153,378.88928,completa,42
2026-06-21 12:00:00,301.97153,395.57605,completa,42
2026-06-21 13:00:00,336.97153,422.80505,completa,42
2026-06-21 14:00:00,336.97153,459.35287,completa,42
2026-06-21 15:00:00,351.97153,499.56808,completa,42
2026-06-21 16:00:00,351.97153,543.23694,completa,42
2026-06-21 17:00:00,487.47053,586.4158,completa,42
2026-06-21 18:00:00,666.97153,630.18195,completa,42
2026-06-21 19:00:00,667.77153,660.76685,completa,42
2026-06-21 20:00:00,667.77153,646.5953,completa,42
2026-06-21 21:00:00,667.77153,608.2235,completa,42
2026-06-21 22:00:00,550.97153,578.0323,completa,42
2026-06-21 23:00:00,550.97153,552.73413,completa,42
2026-06-22 00:00:00,450.6114,445.01163,completa,42
2026-06-22 01:00:00,450.6114,388.3993,completa,42
2026-06-22 02:00:00,450.6114,373.34906,completa,42
2026-06-22 03:00:00,450.6114,364.9623,completa,42
2026-06-22 04:00:00,451.6114,363.02164,completa,42
2026-06-22 05:00:00,451.6114,398.01932,completa,42
2026-06-22 06:00:00,451.6114,418.35925,completa,42
2026-06-22 07:00:00,450.6114,419.2041,completa,42
2026-06-22 08:00:00,450.6114,420.9636,completa,42
2026-06-22 09:00:00,450.6114,405.01288,completa,42
2026-06-22 10:00:00,451.6114,427.59036,completa,42
2026-06-22 11:00:00,550.6114,473.3446,completa,42
2026-06-22 12:00:00,550.6114,487.64362,completa,42
2026-06-22 13:00:00,650.6114,522.1071,completa,42
2026-06-22 14:00:00,665.6114,568.65393,completa,42
2026-06-22 15:00:00,666.6114,613.88336,completa,42
2026-06-22 16:00:00,666.6114,671.18195,completa,42
2026-06-22 17:00:00,667.6114,723.62537,completa,42
2026-06-22 18:00:00,1248.6114,824.15265,completa,42
2026-06-22 19:00:00,1270.6114,902.41254,completa,42
2026-06-22 20:00:00,1249.6114,833.93365,completa,42
2026-06-22 21:00:00,712.9964,695.72363,completa,42
2026-06-22 22:00:00,666.6114,582.84924,completa,42
2026-06-22 23:00:00,666.6114,539.03973,completa,42
2026-06-23 00:00:00,661.21518,590.5418,completa,42
2026-06-23 01:00:00,666.21518,549.3469,completa,42
2026-06-23 02:00:00,666.21518,543.4697,completa,42
2026-06-23 03:00:00,666.21518,537.0377,completa,42
2026-06-23 04:00:00,666.21518,542.9115,completa,42
2026-06-23 05:00:00,666.41518,572.3921,completa,42
2026-06-23 06:00:00,666.21518,610.5709,completa,42
2026-06-23 07:00:00,666.21518,616.82336,completa,42
2026-06-23 08:00:00,666.21518,608.7101,completa,42
2026-06-23 09:00:00,661.21518,593.65814,completa,42
2026-06-23 10:00:00,666.21518,597.73035,completa,42
2026-06-23 11:00:00,666.41518,613.64545,completa,42
2026-06-23 12:00:00,666.21518,609.26984,completa,42
2026-06-23 13:00:00,667.21518,618.8144,completa,42
2026-06-23 14:00:00,667.21518,643.063,completa,42
2026-06-23 15:00:00,667.21518,663.6583,completa,42
2026-06-23 16:00:00,668.71518,702.5531,completa,42
2026-06-23 17:00:00,668.71518,738.8203,completa,42
2026-06-23 18:00:00,672.21518,851.75977,completa,42
2026-06-23 19:00:00,711.58518,985.5015,completa,42
2026-06-23 20:00:00,672.21518,931.3727,completa,42
2026-06-23 21:00:00,668.71518,771.5043,completa,42
2026-06-23 22:00:00,667.21518,659.7248,completa,42
2026-06-23 23:00:00,667.21518,629.29987,completa,42
2026-06-24 00:00:00,451.52262,650.2023,completa,42
2026-06-24 01:00:00,473.52262,640.34247,completa,42
2026-06-24 02:00:00,651.52262,635.82153,completa,42
2026-06-24 03:00:00,651.52262,635.7763,completa,42
2026-06-24 04:00:00,666.52262,642.7693,completa,42
2026-06-24 05:00:00,666.52262,653.877,completa,42
2026-06-24 06:00:00,666.52262,661.6247,completa,42
2026-06-24 07:00:00,651.52262,666.9492,completa,42
2026-06-24 08:00:00,666.52262,668.70026,completa,42
2026-06-24 09:00:00,666.52262,670.21295,completa,42
2026-06-24 10:00:00,666.52262,674.52014,completa,42
2026-06-24 11:00:00,666.72262,687.5878,completa,42
2026-06-24 12:00:00,666.72262,692.07184,completa,42
2026-06-24 13:00:00,666.72262,705.04504,completa,42
2026-06-24 14:00:00,671.52262,722.9741,completa,42
2026-06-24 15:00:00,701.52262,734.26697,completa,42
2026-06-24 16:00:00,701.52262,733.8138,completa,42
2026-06-24 17:00:00,701.52262,759.0841,completa,42
2026-06-24 18:00:00,713.97062,817.0951,completa,42
2026-06-24 19:00:00,1271.52262,841.78217,completa,42
2026-06-24 20:00:00,1271.52262,819.3497,completa,42
2026-06-24 21:00:00,713.97062,776.56934,completa,42
2026-06-24 22:00:00,701.52262,732.81903,completa,42
2026-06-24 23:00:00,701.52262,704.0746,completa,42
2026-06-25 00:00:00,662.90216,677.30994,completa,42
