origen,fecha_hora,real,modelo,prediccion
Origen 5,2024-03-26 08:00:00,803.17775,ARX+GARCH,650.5095457646399
Origen 5,2024-03-26 09:00:00,838.80775,ARX+GARCH,649.9581201465351
Origen 5,2024-03-26 10:00:00,838.80775,ARX+GARCH,707.3603376138343
Origen 5,2024-03-26 11:00:00,838.80775,ARX+GARCH,707.7051873386473
Origen 5,2024-03-26 12:00:00,838.80775,ARX+GARCH,707.1307002996895
Origen 5,2024-03-26 13:00:00,848.80775,ARX+GARCH,706.6361524407005
Origen 5,2024-03-26 14:00:00,848.80775,ARX+GARCH,706.2497956745744
Origen 5,2024-03-26 15:00:00,853.80775,ARX+GARCH,705.9925144485221
Origen 5,2024-03-26 16:00:00,853.80775,ARX+GARCH,743.3829361930196
Origen 5,2024-03-26 17:00:00,853.80775,ARX+GARCH,709.7528698673724
Origen 5,2024-03-26 18:00:00,853.80775,ARX+GARCH,820.4312918261936
Origen 5,2024-03-26 19:00:00,853.80775,ARX+GARCH,830.3617889620843
Origen 5,2024-03-26 20:00:00,853.80775,ARX+GARCH,830.8090857188906
Origen 5,2024-03-26 21:00:00,848.80775,ARX+GARCH,821.7215787658276
Origen 5,2024-03-26 22:00:00,838.80775,ARX+GARCH,773.1903757426735
Origen 5,2024-03-26 23:00:00,823.80775,ARX+GARCH,745.7451727700785
Origen 5,2024-03-27 00:00:00,993.74024,ARX+GARCH,828.9028411273644
Origen 5,2024-03-27 01:00:00,988.74024,ARX+GARCH,819.8402678009852
Origen 5,2024-03-27 02:00:00,858.74024,ARX+GARCH,820.2359398136584
Origen 5,2024-03-27 03:00:00,858.74024,ARX+GARCH,820.4820134627673
Origen 5,2024-03-27 04:00:00,858.74024,ARX+GARCH,782.151365130835
Origen 5,2024-03-27 05:00:00,858.74024,ARX+GARCH,771.5016105731041
Origen 5,2024-03-27 06:00:00,858.74024,ARX+GARCH,772.2329101981871
Origen 5,2024-03-27 07:00:00,858.74024,ARX+GARCH,781.4723422364686
Origen 5,2024-03-27 08:00:00,858.74024,ARX+GARCH,785.1934518054541
Origen 5,2024-03-27 09:00:00,858.74024,ARX+GARCH,818.7889732517361
Origen 5,2024-03-27 10:00:00,858.74024,ARX+GARCH,818.1873488596237
Origen 5,2024-03-27 11:00:00,988.74024,ARX+GARCH,817.5961922931745
Origen 5,2024-03-27 12:00:00,858.74024,ARX+GARCH,817.058216753704
Origen 5,2024-03-27 13:00:00,988.74024,ARX+GARCH,826.1639563429511
Origen 5,2024-03-27 14:00:00,988.74024,ARX+GARCH,825.8393149347424
Origen 5,2024-03-27 15:00:00,988.74024,ARX+GARCH,830.4375942809031
Origen 5,2024-03-27 16:00:00,993.74024,ARX+GARCH,830.4288391223924
Origen 5,2024-03-27 17:00:00,993.74024,ARX+GARCH,830.5892629118539
Origen 5,2024-03-27 18:00:00,1013.74024,ARX+GARCH,830.9105590810515
Origen 5,2024-03-27 19:00:00,1013.74024,ARX+GARCH,831.3735365641404
Origen 5,2024-03-27 20:00:00,1008.74024,ARX+GARCH,831.9493862204267
Origen 5,2024-03-27 21:00:00,858.74024,ARX+GARCH,827.8170718878641
Origen 5,2024-03-27 22:00:00,858.74024,ARX+GARCH,818.9213791562684
Origen 5,2024-03-27 23:00:00,858.74024,ARX+GARCH,805.2033276349023
Origen 5,2024-03-28 00:00:00,1004.61181,ARX+GARCH,959.9454778951009
Origen 5,2024-03-28 01:00:00,982.32981,ARX+GARCH,955.83699073455
Origen 5,2024-03-28 02:00:00,864.61181,ARX+GARCH,832.7861643123662
Origen 5,2024-03-28 03:00:00,864.61181,ARX+GARCH,833.0569606272772
Origen 5,2024-03-28 04:00:00,864.61181,ARX+GARCH,833.1612471197218
Origen 5,2024-03-28 05:00:00,864.61181,ARX+GARCH,833.0958226918709
Origen 5,2024-03-28 06:00:00,859.61181,ARX+GARCH,832.8691516692899
Origen 5,2024-03-28 07:00:00,599.61181,ARX+GARCH,832.5007692206656
Origen 5,2024-03-28 08:00:00,599.61181,ARX+GARCH,832.019910710786
Origen 5,2024-03-28 09:00:00,549.61181,ARX+GARCH,831.4634692927447
Origen 5,2024-03-28 10:00:00,599.61181,ARX+GARCH,830.8734346402792
Origen 5,2024-03-28 11:00:00,849.61181,ARX+GARCH,953.4605023532418
Origen 5,2024-03-28 12:00:00,849.61181,ARX+GARCH,829.7685443435046
Origen 5,2024-03-28 13:00:00,859.61181,ARX+GARCH,952.361188103318
Origen 5,2024-03-28 14:00:00,859.61181,ARX+GARCH,952.0109075775454
Origen 5,2024-03-28 15:00:00,859.61181,ARX+GARCH,951.8344935400901
Origen 5,2024-03-28 16:00:00,859.61181,ARX+GARCH,956.5712347739818
Origen 5,2024-03-28 17:00:00,859.61181,ARX+GARCH,956.7800970944387
Origen 5,2024-03-28 18:00:00,864.61181,ARX+GARCH,976.0730760208403
Origen 5,2024-03-28 19:00:00,1015.73481,ARX+GARCH,976.6415068007607
Origen 5,2024-03-28 20:00:00,1015.73481,ARX+GARCH,972.6123840980447
Origen 5,2024-03-28 21:00:00,1015.73481,ARX+GARCH,831.1634222375222
Origen 5,2024-03-28 22:00:00,1015.73481,ARX+GARCH,831.8699437208239
Origen 5,2024-03-28 23:00:00,859.61181,ARX+GARCH,832.5668563041743
Origen 5,2024-03-29 00:00:00,859.26637,ARX+GARCH,965.6859360258063
Origen 5,2024-03-29 01:00:00,823.76637,ARX+GARCH,945.194694621336
Origen 5,2024-03-29 02:00:00,823.76637,ARX+GARCH,834.2633706957722
Origen 5,2024-03-29 03:00:00,823.76637,ARX+GARCH,834.4512797381319
Origen 5,2024-03-29 04:00:00,823.76637,ARX+GARCH,834.4723710572737
Origen 5,2024-03-29 05:00:00,823.76637,ARX+GARCH,834.3234888255437
Origen 5,2024-03-29 06:00:00,787.76637,ARX+GARCH,829.2804192634313
Origen 5,2024-03-29 07:00:00,787.76637,ARX+GARCH,582.0645607472936
Origen 5,2024-03-29 08:00:00,689.19237,ARX+GARCH,581.670243024119
Origen 5,2024-03-29 09:00:00,648.70137,ARX+GARCH,533.6283080476154
Origen 5,2024-03-29 10:00:00,689.19237,ARX+GARCH,580.7526861036243
Origen 5,2024-03-29 11:00:00,797.02137,ARX+GARCH,816.8704622883806
Origen 5,2024-03-29 12:00:00,823.76637,ARX+GARCH,816.2719502454855
Origen 5,2024-03-29 13:00:00,823.76637,ARX+GARCH,825.1859155392666
Origen 5,2024-03-29 14:00:00,823.76637,ARX+GARCH,824.80000697296
Origen 5,2024-03-29 15:00:00,823.76637,ARX+GARCH,824.5647860893445
Origen 5,2024-03-29 16:00:00,823.76637,ARX+GARCH,824.4944642057218
Origen 5,2024-03-29 17:00:00,849.76637,ARX+GARCH,824.592105642061
Origen 5,2024-03-29 18:00:00,859.26637,ARX+GARCH,829.5568795582456
Origen 5,2024-03-29 19:00:00,859.26637,ARX+GARCH,972.0780032397531
Origen 5,2024-03-29 20:00:00,859.26637,ARX+GARCH,972.6786066489939
Origen 5,2024-03-29 21:00:00,859.26637,ARX+GARCH,973.3683807484335
Origen 5,2024-03-29 22:00:00,859.26637,ARX+GARCH,974.0984626590415
Origen 5,2024-03-29 23:00:00,859.26637,ARX+GARCH,827.5727356999676
Origen 5,2024-03-30 00:00:00,699.05335,ARX+GARCH,828.6421478323521
Origen 5,2024-03-30 01:00:00,699.05335,ARX+GARCH,795.5065388378373
Origen 5,2024-03-30 02:00:00,699.05335,ARX+GARCH,795.8548027537635
Origen 5,2024-03-30 03:00:00,699.05335,ARX+GARCH,796.0578887441453
Origen 5,2024-03-30 04:00:00,699.05335,ARX+GARCH,796.1018390336118
Origen 5,2024-03-30 05:00:00,699.05335,ARX+GARCH,795.9836285240046
Origen 5,2024-03-30 06:00:00,699.05335,ARX+GARCH,761.5761968281953
Origen 5,2024-03-30 07:00:00,699.05335,ARX+GARCH,761.18608627793
Origen 5,2024-03-30 08:00:00,699.05335,ARX+GARCH,667.1795712410086
Origen 5,2024-03-30 09:00:00,699.05335,ARX+GARCH,628.2318303982989
Origen 5,2024-03-30 10:00:00,749.05335,ARX+GARCH,666.1670070646121
Origen 5,2024-03-30 11:00:00,752.05335,ARX+GARCH,767.7040411445023
Origen 5,2024-03-30 12:00:00,752.05335,ARX+GARCH,792.4163639668935
Origen 5,2024-03-30 13:00:00,752.05335,ARX+GARCH,791.948539190572
Origen 5,2024-03-30 14:00:00,752.05335,ARX+GARCH,791.6018691945621
Origen 5,2024-03-30 15:00:00,752.05335,ARX+GARCH,791.3998045788103
Origen 5,2024-03-30 16:00:00,820.25835,ARX+GARCH,791.3559984593131
Origen 5,2024-03-30 17:00:00,829.05335,ARX+GARCH,815.9778922339893
Origen 5,2024-03-30 18:00:00,829.05335,ARX+GARCH,825.2100465306194
Origen 5,2024-03-30 19:00:00,829.05335,ARX+GARCH,825.6328491723119
Origen 5,2024-03-30 20:00:00,829.05335,ARX+GARCH,826.1677000258526
Origen 5,2024-03-30 21:00:00,829.05335,ARX+GARCH,826.7783236724122
Origen 5,2024-03-30 22:00:00,829.05335,ARX+GARCH,827.423221582296
Origen 5,2024-03-30 23:00:00,829.05335,ARX+GARCH,828.0584683348428
Origen 5,2024-03-31 00:00:00,749.41551,ARX+GARCH,681.955383311247
Origen 6,2026-01-01 00:00:00,327.90985,Persistencia,271.30327
Origen 6,2026-01-01 01:00:00,307.90985,Persistencia,271.30327
Origen 6,2026-01-01 02:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 03:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 04:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 05:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 06:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 07:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 08:00:00,272.90985,Persistencia,270.30327
Origen 6,2026-01-01 09:00:00,104.99185,Persistencia,270.30327
Origen 6,2026-01-01 10:00:00,103.53785,Persistencia,270.30327
Origen 6,2026-01-01 11:00:00,244.80985,Persistencia,270.30327
Origen 6,2026-01-01 12:00:00,272.90985,Persistencia,270.30327
Origen 6,2026-01-01 13:00:00,292.90985,Persistencia,271.30327
Origen 6,2026-01-01 14:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 15:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 16:00:00,296.32185,Persistencia,271.30327
Origen 6,2026-01-01 17:00:00,327.90985,Persistencia,285.30327
Origen 6,2026-01-01 18:00:00,332.90985,Persistencia,285.30327
Origen 6,2026-01-01 19:00:00,332.90985,Persistencia,285.30327
Origen 6,2026-01-01 20:00:00,332.90985,Persistencia,285.30327
Origen 6,2026-01-01 21:00:00,332.90985,Persistencia,285.30327
Origen 6,2026-01-01 22:00:00,332.90985,Persistencia,273.59227
Origen 6,2026-01-01 23:00:00,327.90985,Persistencia,271.30327
Origen 6,2026-01-02 00:00:00,329.20101,Persistencia,327.90985
Origen 6,2026-01-02 01:00:00,326.20101,Persistencia,307.90985
Origen 6,2026-01-02 02:00:00,326.20101,Persistencia,296.32185
Origen 6,2026-01-02 03:00:00,329.20101,Persistencia,296.32185
Origen 6,2026-01-02 04:00:00,326.20101,Persistencia,296.32185
Origen 6,2026-01-02 05:00:00,329.20101,Persistencia,296.32185
Origen 6,2026-01-02 06:00:00,329.20101,Persistencia,296.32185
Origen 6,2026-01-02 07:00:00,329.20101,Persistencia,296.32185
Origen 6,2026-01-02 08:00:00,329.20101,Persistencia,272.90985
Origen 6,2026-01-02 09:00:00,326.20101,Persistencia,104.99185
Origen 6,2026-01-02 10:00:00,326.20101,Persistencia,103.53785
Origen 6,2026-01-02 11:00:00,329.20101,Persistencia,244.80985
Origen 6,2026-01-02 12:00:00,329.20101,Persistencia,272.90985
Origen 6,2026-01-02 13:00:00,329.20101,Persistencia,292.90985
Origen 6,2026-01-02 14:00:00,329.20101,Persistencia,296.32185
Origen 6,2026-01-02 15:00:00,331.20101,Persistencia,296.32185
Origen 6,2026-01-02 16:00:00,331.20101,Persistencia,296.32185
Origen 6,2026-01-02 17:00:00,352.17901,Persistencia,327.90985
Origen 6,2026-01-02 18:00:00,352.17901,Persistencia,332.90985
Origen 6,2026-01-02 19:00:00,352.17901,Persistencia,332.90985
Origen 6,2026-01-02 20:00:00,352.17901,Persistencia,332.90985
Origen 6,2026-01-02 21:00:00,352.17901,Persistencia,332.90985
Origen 6,2026-01-02 22:00:00,352.17901,Persistencia,332.90985
Origen 6,2026-01-02 23:00:00,331.20101,Persistencia,327.90985
Origen 6,2026-01-03 00:00:00,342.48147,Persistencia,329.20101
Origen 6,2026-01-03 01:00:00,342.48147,Persistencia,326.20101
Origen 6,2026-01-03 02:00:00,327.48147,Persistencia,326.20101
Origen 6,2026-01-03 03:00:00,327.48147,Persistencia,329.20101
Origen 6,2026-01-03 04:00:00,327.48147,Persistencia,326.20101
Origen 6,2026-01-03 05:00:00,327.48147,Persistencia,329.20101
Origen 6,2026-01-03 06:00:00,327.48147,Persistencia,329.20101
Origen 6,2026-01-03 07:00:00,327.48147,Persistencia,329.20101
Origen 6,2026-01-03 08:00:00,327.48147,Persistencia,329.20101
Origen 6,2026-01-03 09:00:00,327.48147,Persistencia,326.20101
Origen 6,2026-01-03 10:00:00,327.48147,Persistencia,326.20101
Origen 6,2026-01-03 11:00:00,327.48147,Persistencia,329.20101
Origen 6,2026-01-03 12:00:00,327.48147,Persistencia,329.20101
Origen 6,2026-01-03 13:00:00,327.48147,Persistencia,329.20101
Origen 6,2026-01-03 14:00:00,332.48147,Persistencia,329.20101
Origen 6,2026-01-03 15:00:00,342.48147,Persistencia,331.20101
Origen 6,2026-01-03 16:00:00,352.07947,Persistencia,331.20101
Origen 6,2026-01-03 17:00:00,354.48147,Persistencia,352.17901
Origen 6,2026-01-03 18:00:00,354.48147,Persistencia,352.17901
Origen 6,2026-01-03 19:00:00,354.48147,Persistencia,352.17901
Origen 6,2026-01-03 20:00:00,354.48147,Persistencia,352.17901
Origen 6,2026-01-03 21:00:00,354.48147,Persistencia,352.17901
Origen 6,2026-01-03 22:00:00,352.07947,Persistencia,352.17901
Origen 6,2026-01-03 23:00:00,352.07947,Persistencia,331.20101
Origen 6,2026-01-04 00:00:00,282.47952,Persistencia,342.48147
Origen 6,2026-01-04 01:00:00,282.47952,Persistencia,342.48147
Origen 6,2026-01-04 02:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 03:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 04:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 05:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 06:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 07:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 08:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 09:00:00,268.11152,Persistencia,327.48147
Origen 6,2026-01-04 10:00:00,268.11152,Persistencia,327.48147
Origen 6,2026-01-04 11:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 12:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 13:00:00,282.47952,Persistencia,327.48147
Origen 6,2026-01-04 14:00:00,282.47952,Persistencia,332.48147
Origen 6,2026-01-04 15:00:00,282.47952,Persistencia,342.48147
Origen 6,2026-01-04 16:00:00,330.47952,Persistencia,352.07947
Origen 6,2026-01-04 17:00:00,334.47952,Persistencia,354.48147
Origen 6,2026-01-04 18:00:00,347.07752,Persistencia,354.48147
Origen 6,2026-01-04 19:00:00,347.07752,Persistencia,354.48147
Origen 6,2026-01-04 20:00:00,347.07752,Persistencia,354.48147
Origen 6,2026-01-04 21:00:00,343.47952,Persistencia,354.48147
Origen 6,2026-01-04 22:00:00,342.47952,Persistencia,352.07947
Origen 6,2026-01-04 23:00:00,334.47952,Persistencia,352.07947
Origen 6,2026-01-05 00:00:00,293.94594,Persistencia,282.47952
Origen 6,2026-01-05 01:00:00,293.94594,Persistencia,282.47952
Origen 6,2026-01-05 02:00:00,269.57794,Persistencia,282.47952
Origen 6,2026-01-05 03:00:00,262.43094,Persistencia,282.47952
Origen 6,2026-01-05 04:00:00,269.57794,Persistencia,282.47952
Origen 6,2026-01-05 05:00:00,293.94594,Persistencia,282.47952
Origen 6,2026-01-05 06:00:00,334.16294,Persistencia,282.47952
Origen 6,2026-01-05 07:00:00,334.16294,Persistencia,282.47952
Origen 6,2026-01-05 08:00:00,334.16294,Persistencia,282.47952
Origen 6,2026-01-05 09:00:00,334.16294,Persistencia,268.11152
Origen 6,2026-01-05 10:00:00,334.16294,Persistencia,268.11152
Origen 6,2026-01-05 11:00:00,334.16294,Persistencia,282.47952
Origen 6,2026-01-05 12:00:00,334.16294,Persistencia,282.47952
Origen 6,2026-01-05 13:00:00,338.94594,Persistencia,282.47952
Origen 6,2026-01-05 14:00:00,338.94594,Persistencia,282.47952
Origen 6,2026-01-05 15:00:00,338.94594,Persistencia,282.47952
Origen 6,2026-01-05 16:00:00,338.94594,Persistencia,330.47952
Origen 6,2026-01-05 17:00:00,338.94594,Persistencia,334.47952
Origen 6,2026-01-05 18:00:00,353.94594,Persistencia,347.07752
Origen 6,2026-01-05 19:00:00,353.94594,Persistencia,347.07752
Origen 6,2026-01-05 20:00:00,353.94594,Persistencia,347.07752
Origen 6,2026-01-05 21:00:00,338.94594,Persistencia,343.47952
Origen 6,2026-01-05 22:00:00,338.94594,Persistencia,342.47952
Origen 6,2026-01-05 23:00:00,338.94594,Persistencia,334.47952
Origen 6,2026-01-06 00:00:00,301.18493,Persistencia,293.94594
Origen 6,2026-01-06 01:00:00,301.18493,Persistencia,293.94594
Origen 6,2026-01-06 02:00:00,301.18493,Persistencia,269.57794
Origen 6,2026-01-06 03:00:00,301.18493,Persistencia,262.43094
Origen 6,2026-01-06 04:00:00,301.18493,Persistencia,269.57794
Origen 6,2026-01-06 05:00:00,312.18493,Persistencia,293.94594
Origen 6,2026-01-06 06:00:00,312.18493,Persistencia,334.16294
Origen 6,2026-01-06 07:00:00,312.18493,Persistencia,334.16294
Origen 6,2026-01-06 08:00:00,312.18493,Persistencia,334.16294
Origen 6,2026-01-06 09:00:00,312.18493,Persistencia,334.16294
Origen 6,2026-01-06 10:00:00,312.18493,Persistencia,334.16294
Origen 6,2026-01-06 11:00:00,312.18493,Persistencia,334.16294
Origen 6,2026-01-06 12:00:00,312.18493,Persistencia,334.16294
Origen 6,2026-01-06 13:00:00,312.18493,Persistencia,338.94594
Origen 6,2026-01-06 14:00:00,312.18493,Persistencia,338.94594
Origen 6,2026-01-06 15:00:00,312.18493,Persistencia,338.94594
Origen 6,2026-01-06 16:00:00,339.18493,Persistencia,338.94594
Origen 6,2026-01-06 17:00:00,339.18493,Persistencia,338.94594
Origen 6,2026-01-06 18:00:00,349.60093,Persistencia,353.94594
Origen 6,2026-01-06 19:00:00,349.60093,Persistencia,353.94594
Origen 6,2026-01-06 20:00:00,339.18493,Persistencia,353.94594
Origen 6,2026-01-06 21:00:00,339.18493,Persistencia,338.94594
Origen 6,2026-01-06 22:00:00,322.18493,Persistencia,338.94594
Origen 6,2026-01-06 23:00:00,312.18493,Persistencia,338.94594
Origen 6,2026-01-07 00:00:00,252.71747,Persistencia,301.18493
Origen 6,2026-01-07 01:00:00,252.71747,Persistencia,301.18493
Origen 6,2026-01-07 02:00:00,245.61747,Persistencia,301.18493
Origen 6,2026-01-07 03:00:00,245.61747,Persistencia,301.18493
Origen 6,2026-01-07 04:00:00,249.61747,Persistencia,301.18493
Origen 6,2026-01-07 05:00:00,252.71747,Persistencia,312.18493
Origen 6,2026-01-07 06:00:00,252.71747,Persistencia,312.18493
Origen 6,2026-01-07 07:00:00,252.71747,Persistencia,312.18493
Origen 6,2026-01-07 08:00:00,252.71747,Persistencia,312.18493
Origen 6,2026-01-07 09:00:00,245.61747,Persistencia,312.18493
Origen 6,2026-01-07 10:00:00,249.61747,Persistencia,312.18493
Origen 6,2026-01-07 11:00:00,252.71747,Persistencia,312.18493
Origen 6,2026-01-07 12:00:00,252.71747,Persistencia,312.18493
Origen 6,2026-01-07 13:00:00,252.71747,Persistencia,312.18493
Origen 6,2026-01-07 14:00:00,261.20247,Persistencia,312.18493
Origen 6,2026-01-07 15:00:00,292.71747,Persistencia,312.18493
Origen 6,2026-01-07 16:00:00,292.71747,Persistencia,339.18493
Origen 6,2026-01-07 17:00:00,312.71747,Persistencia,339.18493
Origen 6,2026-01-07 18:00:00,328.20947,Persistencia,349.60093
Origen 6,2026-01-07 19:00:00,328.20947,Persistencia,349.60093
Origen 6,2026-01-07 20:00:00,328.20947,Persistencia,339.18493
Origen 6,2026-01-07 21:00:00,321.71747,Persistencia,339.18493
Origen 6,2026-01-07 22:00:00,312.71747,Persistencia,322.18493
Origen 6,2026-01-07 23:00:00,292.71747,Persistencia,312.18493
Origen 6,2026-01-08 00:00:00,108.19992,Persistencia,252.71747
Origen 6,2026-01-08 01:00:00,108.19992,Persistencia,252.71747
Origen 6,2026-01-08 02:00:00,108.19992,Persistencia,245.61747
Origen 6,2026-01-08 03:00:00,108.19992,Persistencia,245.61747
Origen 6,2026-01-08 04:00:00,118.19992,Persistencia,249.61747
Origen 6,2026-01-08 05:00:00,156.68492,Persistencia,252.71747
Origen 6,2026-01-08 06:00:00,118.19992,Persistencia,252.71747
Origen 6,2026-01-08 07:00:00,118.19992,Persistencia,252.71747
Origen 6,2026-01-08 08:00:00,118.19992,Persistencia,252.71747
Origen 6,2026-01-08 09:00:00,108.19992,Persistencia,245.61747
Origen 6,2026-01-08 10:00:00,118.19992,Persistencia,249.61747
Origen 6,2026-01-08 11:00:00,156.68492,Persistencia,252.71747
Origen 6,2026-01-08 12:00:00,228.19992,Persistencia,252.71747
Origen 6,2026-01-08 13:00:00,118.19992,Persistencia,252.71747
Origen 6,2026-01-08 14:00:00,238.19992,Persistencia,261.20247
Origen 6,2026-01-08 15:00:00,270.19992,Persistencia,292.71747
Origen 6,2026-01-08 16:00:00,270.19992,Persistencia,292.71747
Origen 6,2026-01-08 17:00:00,288.19992,Persistencia,312.71747
Origen 6,2026-01-08 18:00:00,288.19992,Persistencia,328.20947
Origen 6,2026-01-08 19:00:00,288.19992,Persistencia,328.20947
Origen 6,2026-01-08 20:00:00,288.19992,Persistencia,328.20947
Origen 6,2026-01-08 21:00:00,288.19992,Persistencia,321.71747
Origen 6,2026-01-08 22:00:00,270.19992,Persistencia,312.71747
Origen 6,2026-01-08 23:00:00,270.19992,Persistencia,292.71747
Origen 6,2026-01-09 00:00:00,148.95631,Persistencia,108.19992
Origen 6,2026-01-09 01:00:00,124.95631,Persistencia,108.19992
Origen 6,2026-01-09 02:00:00,124.95631,Persistencia,108.19992
Origen 6,2026-01-09 03:00:00,124.95631,Persistencia,108.19992
Origen 6,2026-01-09 04:00:00,148.95631,Persistencia,118.19992
Origen 6,2026-01-09 05:00:00,148.95631,Persistencia,156.68492
Origen 6,2026-01-09 06:00:00,209.95631,Persistencia,118.19992
Origen 6,2026-01-09 07:00:00,209.95631,Persistencia,118.19992
Origen 6,2026-01-09 08:00:00,148.95631,Persistencia,118.19992
Origen 6,2026-01-09 09:00:00,124.95631,Persistencia,108.19992
Origen 6,2026-01-09 10:00:00,124.95631,Persistencia,118.19992
Origen 6,2026-01-09 11:00:00,148.95631,Persistencia,156.68492
Origen 6,2026-01-09 12:00:00,148.95631,Persistencia,228.19992
Origen 6,2026-01-09 13:00:00,209.95631,Persistencia,118.19992
Origen 6,2026-01-09 14:00:00,249.95631,Persistencia,238.19992
Origen 6,2026-01-09 15:00:00,249.95631,Persistencia,270.19992
Origen 6,2026-01-09 16:00:00,249.95631,Persistencia,270.19992
Origen 6,2026-01-09 17:00:00,249.95631,Persistencia,288.19992
Origen 6,2026-01-09 18:00:00,279.95631,Persistencia,288.19992
Origen 6,2026-01-09 19:00:00,279.95631,Persistencia,288.19992
Origen 6,2026-01-09 20:00:00,279.95631,Persistencia,288.19992
Origen 6,2026-01-09 21:00:00,249.95631,Persistencia,288.19992
Origen 6,2026-01-09 22:00:00,249.95631,Persistencia,270.19992
Origen 6,2026-01-09 23:00:00,228.85631,Persistencia,270.19992
Origen 6,2026-01-10 00:00:00,176.78564,Persistencia,148.95631
Origen 6,2026-01-10 01:00:00,176.78564,Persistencia,124.95631
Origen 6,2026-01-10 02:00:00,165.78564,Persistencia,124.95631
Origen 6,2026-01-10 03:00:00,165.78564,Persistencia,124.95631
Origen 6,2026-01-10 04:00:00,165.78564,Persistencia,148.95631
Origen 6,2026-01-10 05:00:00,176.78564,Persistencia,148.95631
Origen 6,2026-01-10 06:00:00,176.78564,Persistencia,209.95631
Origen 6,2026-01-10 07:00:00,176.78564,Persistencia,209.95631
Origen 6,2026-01-10 08:00:00,151.78564,Persistencia,148.95631
Origen 6,2026-01-10 09:00:00,113.86764,Persistencia,124.95631
Origen 6,2026-01-10 10:00:00,113.86764,Persistencia,124.95631
Origen 6,2026-01-10 11:00:00,151.78564,Persistencia,148.95631
Origen 6,2026-01-10 12:00:00,151.78564,Persistencia,148.95631
Origen 6,2026-01-10 13:00:00,151.78564,Persistencia,209.95631
Origen 6,2026-01-10 14:00:00,176.78564,Persistencia,249.95631
Origen 6,2026-01-10 15:00:00,176.78564,Persistencia,249.95631
Origen 6,2026-01-10 16:00:00,214.78564,Persistencia,249.95631
Origen 6,2026-01-10 17:00:00,276.78564,Persistencia,249.95631
Origen 6,2026-01-10 18:00:00,276.78564,Persistencia,279.95631
Origen 6,2026-01-10 19:00:00,276.78564,Persistencia,279.95631
Origen 6,2026-01-10 20:00:00,276.78564,Persistencia,279.95631
Origen 6,2026-01-10 21:00:00,276.78564,Persistencia,249.95631
Origen 6,2026-01-10 22:00:00,276.78564,Persistencia,249.95631
Origen 6,2026-01-10 23:00:00,214.78564,Persistencia,228.85631
Origen 6,2026-01-11 00:00:00,119.10337,Persistencia,176.78564
Origen 6,2026-01-11 01:00:00,116.18537,Persistencia,176.78564
Origen 6,2026-01-11 02:00:00,116.18537,Persistencia,165.78564
Origen 6,2026-01-11 03:00:00,116.18537,Persistencia,165.78564
Origen 6,2026-01-11 04:00:00,116.18537,Persistencia,165.78564
Origen 6,2026-01-11 05:00:00,116.18537,Persistencia,176.78564
Origen 6,2026-01-11 06:00:00,116.18537,Persistencia,176.78564
Origen 6,2026-01-11 07:00:00,114.73137,Persistencia,176.78564
Origen 6,2026-01-11 08:00:00,110.59537,Persistencia,151.78564
Origen 6,2026-01-11 09:00:00,110.59537,Persistencia,113.86764
Origen 6,2026-01-11 10:00:00,110.59537,Persistencia,113.86764
Origen 6,2026-01-11 11:00:00,110.59537,Persistencia,151.78564
Origen 6,2026-01-11 12:00:00,112.10337,Persistencia,151.78564
Origen 6,2026-01-11 13:00:00,116.17837,Persistencia,151.78564
Origen 6,2026-01-11 14:00:00,116.18537,Persistencia,176.78564
Origen 6,2026-01-11 15:00:00,116.18537,Persistencia,176.78564
Origen 6,2026-01-11 16:00:00,119.10337,Persistencia,214.78564
Origen 6,2026-01-11 17:00:00,119.10337,Persistencia,276.78564
Origen 6,2026-01-11 18:00:00,154.10337,Persistencia,276.78564
Origen 6,2026-01-11 19:00:00,219.10337,Persistencia,276.78564
Origen 6,2026-01-11 20:00:00,154.10337,Persistencia,276.78564
Origen 6,2026-01-11 21:00:00,154.10337,Persistencia,276.78564
Origen 6,2026-01-11 22:00:00,124.10337,Persistencia,276.78564
Origen 6,2026-01-11 23:00:00,119.10337,Persistencia,214.78564
Origen 6,2026-01-12 00:00:00,117.87734,Persistencia,119.10337
Origen 6,2026-01-12 01:00:00,113.88434,Persistencia,116.18537
Origen 6,2026-01-12 02:00:00,113.88434,Persistencia,116.18537
