fecha_hora,real,pred_ensamble,pred_causal,q10_causal,q90_causal
2026-01-15 08:00:00,117.54694,107.51714672225798,98.89206143075161,63.80204812265488,117.9716262127327
2026-01-15 09:00:00,111.95694,107.27203866051855,98.45148776471605,63.13327888032998,117.78441381375481
2026-01-15 10:00:00,117.54694,107.48787014600688,98.89971665986097,63.85746935251058,117.92992717108844
2026-01-15 11:00:00,117.54694,109.89855134958651,101.40821839774733,65.42816748152349,121.06704664460109
2026-01-15 12:00:00,117.54694,109.46226821992661,97.95135075240792,42.34040268071698,185.27162281582036
2026-01-15 13:00:00,119.09994,111.57987322191408,95.10996751469729,45.53271083010401,183.93637572980907
2026-01-15 14:00:00,190.55694,121.66309698727846,111.1101295343784,49.70411893994449,192.38977136399586
2026-01-15 15:00:00,190.55694,126.65725906354291,117.18495764574674,58.52036890213057,196.92645097172058
2026-01-15 16:00:00,190.55694,135.2007951732822,124.41584334036732,69.62613132459802,200.33101730779362
2026-01-15 17:00:00,190.55694,156.32165254719592,144.56267086752604,75.7182892340667,213.94964378792037
2026-01-15 18:00:00,190.55694,184.4212133077407,203.09359821580517,126.92194083528042,244.50005937930712
2026-01-15 19:00:00,191.55694,205.19062000960741,210.28254446105404,140.3198331927777,250.3856436765864
2026-01-15 20:00:00,190.55694,203.95949328746633,201.57144632388585,124.12530584200721,243.58905394515122
2026-01-15 21:00:00,190.55694,185.65267354085137,191.2503602715983,105.03885151946591,236.59041751867483
2026-01-15 22:00:00,190.55694,140.06267884588664,167.35473063132406,84.65622078944139,213.36141333020976
2026-01-15 23:00:00,117.54694,129.71716419095844,158.35642326943872,69.25507764272052,206.80842459070504
2026-01-16 00:00:00,109.64545,114.23068638255522,109.66128756206813,96.62677848314087,119.61986441105661
2026-01-16 01:00:00,109.64545,109.46172606148333,105.31148928560468,93.465946262327,114.4270033706715
2026-01-16 02:00:00,109.64545,108.18559910923153,103.98997645907517,92.22363580181089,113.31776667514562
2026-01-16 03:00:00,109.64545,106.43294281215334,102.25572279227366,90.7201845947023,111.64775657751305
2026-01-16 04:00:00,109.64545,106.4082067883072,101.97139073587846,90.04426636107925,112.08160591525122
2026-01-16 05:00:00,109.64545,108.31127368418699,103.56015954279876,90.93512176598036,114.4123413294078
2026-01-16 06:00:00,109.64545,108.290955631913,100.90249708494683,73.16991834581589,119.1514861248242
