fecha,valor
2021-05-20,200419500.0
2021-05-21,169180700.0
2021-05-22,210899400.0
2021-05-23,248263800.0
2021-05-24,241222100.0
2021-05-25,379544700.0
2021-05-26,310287200.0
2021-05-27,276701900.0
2021-05-28,228735400.0
2021-05-29,265619000.0
2021-05-30,294494600.0
2021-05-31,330626100.0
2021-06-01,495449700.0
2021-06-02,360748600.0
2021-06-03,301846200.0
2021-06-04,250811700.0
2021-06-05,210502300.0
2021-06-06,264772500.0
2021-06-07,261841900.0
2021-06-08,372710000.0
2021-06-09,413482000.0
2021-06-10,305502300.0
2021-06-11,305733900.0
2021-06-12,393185100.0
2021-06-13,386568900.0
2021-06-14,399132700.0
2021-06-15,335383200.0
2021-06-16,288336100.0
2021-06-17,273551900.0
2021-06-18,261166100.0
2021-06-19,280880400.0
2021-06-20,491662800.0
2021-06-21,438969200.0
2021-06-22,333034600.0
2021-06-23,254005100.0
2021-06-24,352162100.0
2021-06-25,253305300.0
2021-06-26,242158800.0
2021-06-27,207514000.0
2021-06-28,224426000.0
2021-06-29,231684900.0
2021-06-30,214517800.0
2021-07-01,198009800.0
2021-07-02,207381600.0
2021-07-03,156586300.0
2021-07-04,148281000.0
2021-07-05,142101900.0
2021-07-06,143278500.0
2021-07-07,156559300.0
2021-07-08,237783000.0
2021-07-09,314943500.0
2021-07-10,253045200.0
2021-07-11,339572500.0
2021-07-12,230149700.0
2021-07-13,240981700.0
2021-07-14,218433900.0
2021-07-15,191511800.0
2021-07-16,239679400.0
2021-07-17,304791400.0
2021-07-18,301408500.0
2021-07-19,214477200.0
2021-07-20,185706700.0
2021-07-21,285327600.0
2021-07-22,351696700.0
2021-07-23,346203500.0
2021-07-24,240814600.0
2021-07-25,255725100.0
2021-07-26,239860100.0
2021-07-27,264597500.0
2021-07-28,203791800.0
2021-07-29,194441000.0
2021-07-30,276329200.0
2021-07-31,191150600.0
2021-08-01,150921400.0
2021-08-02,185839100.0
2021-08-03,216116800.0
2021-08-04,165165200.0
2021-08-05,147655900.0
2021-08-06,142840200.0
2021-08-07,131284400.0
2021-08-08,135469200.0
2021-08-09,158615900.0
2021-08-10,265760600.0
2021-08-11,220523700.0
2021-08-12,242586300.0
2021-08-13,274481200.0
2021-08-14,265025500.0
2021-08-15,275976000.0
2021-08-16,242919900.0
2021-08-17,372576600.0
2021-08-18,279224000.0
2021-08-19,260670100.0
2021-08-20,270186500.0
2021-08-21,224561400.0
2021-08-22,227307100.0
2021-08-23,258795400.0
2021-08-24,223994200.0
2021-08-25,231277400.0
2021-08-26,216862600.0
2021-08-27,166944000.0
2021-08-28,255839000.0
2021-08-29,176158200.0
2021-08-30,244917100.0
2021-08-31,231455600.0
2021-09-01,219804800.0
2021-09-02,185790600.0
2021-09-03,146633400.0
2021-09-04,161816300.0
2021-09-05,225241900.0
2021-09-06,203397700.0
2021-09-07,206958300.0
2021-09-08,210807400.0
2021-09-09,165101300.0
2021-09-10,177278700.0
2021-09-11,258241900.0
2021-09-12,270898700.0
2021-09-13,172009700.0
2021-09-14,172969600.0
2021-09-15,195237500.0
2021-09-16,152351100.0
2021-09-17,140128300.0
2021-09-18,125732900.0
2021-09-19,149688500.0
2021-09-20,132885400.0
2021-09-21,214598200.0
2021-09-22,250147000.0
2021-09-23,414874700.0
2021-09-24,238029200.0
2021-09-25,195312900.0
2021-09-26,152501100.0
2021-09-27,146132700.0
2021-09-28,145661500.0
2021-09-29,173859900.0
2021-09-30,216922100.0
2021-10-01,198363000.0
2021-10-02,217868100.0
2021-10-03,181268300.0
2021-10-04,159184300.0
2021-10-05,177431900.0
2021-10-06,219631200.0
2021-10-07,239819600.0
