fecha_hora,HIDRAULICA,TERMICA,COGENERADOR,DESCONOCIDO,SOLAR,EOLICA
2019-01-08 10:00:00,6164788.17,2199436.9499999997,68271.66,63239.33,10119.779999999999,0.0
2019-01-08 11:00:00,6406236.6,2245992.8000000003,75579.28,64929.31,9546.119999999999,0.0
2019-01-08 12:00:00,6295399.58,2260977.61,71150.72,67423.78,11776.98,0.0
2019-01-08 13:00:00,6291646.620000002,2296785.5300000003,72841.89,72189.73999999999,7248.48,0.0
2019-01-08 14:00:00,6275626.65,2342462.9699999997,76885.87,75430.89000000001,5852.5199999999995,0.0
2019-01-08 15:00:00,6236638.85,2339748.4299999997,78885.31000000001,74894.31,4315.14,0.0
2019-01-08 16:00:00,6051782.0600000005,2326097.2399999998,77722.34999999999,74886.88,1766.7,0.0
2019-01-08 17:00:00,5910959.170000002,2324104.14,84699.58,74320.75,338.04,0.0
2019-01-08 18:00:00,6741882.239999999,2315627.92,77740.31999999999,68153.05,0.0,0.0
2019-01-08 19:00:00,6817149.54,2326403.24,86612.65,67507.11,0.0,0.0
2019-01-08 20:00:00,6544994.819999999,2330722.3300000005,94796.48,67864.61,0.0,0.0
2019-01-08 21:00:00,5928066.749999999,2338200.2999999993,89763.40000000001,68510.98,0.0,0.0
2019-01-08 22:00:00,5223535.0600000005,2333341.62,96000.76999999999,65804.98999999999,0.0,0.0
2019-01-08 23:00:00,4741067.149999999,2214400.39,100111.38,64259.42,0.0,0.0
2019-01-09 00:00:00,4295344.5200000005,2162523.16,99225.29,63287.55000000001,0.0,0.0
2019-01-09 01:00:00,4039510.7700000005,2168574.1599999997,99985.96,62839.840000000004,0.0,0.0
2019-01-09 02:00:00,3963533.849999999,2173972.48,101875.77,62178.99,0.0,0.0
2019-01-09 03:00:00,3999846.9,2090867.0199999998,105144.94000000002,62197.92,0.0,0.0
2019-01-09 04:00:00,4117680.999999999,2110030.8999999994,106452.33,61609.22,0.0,0.0
2019-01-09 05:00:00,4390186.330000002,2126913.84,107341.33,61231.96000000001,0.0,0.0
2019-01-09 06:00:00,4425204.979999999,2185916.66,98605.70999999999,60134.74,99.07,0.0
2019-01-09 07:00:00,4855002.129999999,2181515.9299999997,92777.05,59662.98,1041.9,0.0
2019-01-09 08:00:00,5380251.6899999995,2174368.59,89937.74,59040.43,2384.64,0.0
2019-01-09 09:00:00,5644452.440000002,2200431.0999999996,84543.8,58673.92,2974.54,0.0
2019-01-09 10:00:00,5941800.749999998,2214707.92,87315.54,59120.34000000001,4564.679999999999,0.0
2019-01-09 11:00:00,6235656.390000002,2131492.3000000003,93753.97,64352.600000000006,6401.82,0.0
2019-01-09 12:00:00,6267772.66,2047034.63,84549.5,66949.76999999999,6506.1,0.0
2019-01-09 13:00:00,6187275.0200000005,2088850.97,90809.86,69618.56,5872.26,0.0
2019-01-09 14:00:00,6226434.819999997,2117996.21,100678.08000000002,72501.32,5724.24,0.0
2019-01-09 15:00:00,6182629.939999998,2121618.6399999997,99480.86,71715.43000000001,2557.14,0.0
2019-01-09 16:00:00,6022861.090000001,2126949.0,97285.3,70038.09,1843.26,0.0
2019-01-09 17:00:00,5904802.53,2152323.74,90845.35,70540.35,355.98,0.0
2019-01-09 18:00:00,6607610.830000001,2194411.15,89520.09,65825.65,0.0,0.0
2019-01-09 19:00:00,6754187.520000001,2195157.17,87244.52,62219.54,0.0,0.0
2019-01-09 20:00:00,6494729.22,2175043.58,82949.06,63122.15,0.0,0.0
2019-01-09 21:00:00,5968651.220000003,2176267.21,85270.0,61246.19999999999,0.0,0.0
2019-01-09 22:00:00,5309235.789999999,2170733.1799999997,92725.59,61038.030000000006,0.0,0.0
2019-01-09 23:00:00,4815011.45,2034732.0100000005,94379.74,61465.67,0.0,0.0
2019-01-10 00:00:00,4518189.849999999,1889711.16,101427.89000000001,61248.03,0.0,0.0
2019-01-10 01:00:00,4300303.8,1880330.4499999997,99162.27,61696.420000000006,0.0,0.0
2019-01-10 02:00:00,4061619.9400000013,1947106.0,102834.53,61799.01,0.0,0.0
2019-01-10 03:00:00,3844888.3599999985,2092989.26,104099.64,61813.92,0.0,0.0
2019-01-10 04:00:00,3816661.809999999,2249836.6199999996,107682.95,60882.98999999999,0.0,0.0
2019-01-10 05:00:00,4069910.13,2307562.9400000004,106830.05,60758.119999999995,0.0,0.0
2019-01-10 06:00:00,4195145.949999998,2381129.63,108488.24,60501.43,94.93,0.0
2019-01-10 07:00:00,4546960.28,2449317.53,108282.28,59931.66999999999,1568.82,0.0
2019-01-10 08:00:00,5022490.150000001,2536374.4600000004,104131.78,59677.84999999999,4327.2,0.0
2019-01-10 09:00:00,5439863.369999999,2480898.4899999998,99549.17000000001,57799.36,6201.96,0.0
2019-01-10 10:00:00,5859865.740000001,2383888.49,87784.17,57683.68000000001,5618.46,0.0
2019-01-10 11:00:00,5979307.389999998,2431513.21,85238.67,59664.030000000006,6614.34,0.0
2019-01-10 12:00:00,5898614.369999998,2443920.86,91840.17000000001,61362.369999999995,5865.54,0.0
2019-01-10 13:00:00,5871038.009999999,2469231.88,92072.15,64206.829999999994,5703.54,0.0
2019-01-10 14:00:00,5898756.6499999985,2508407.4299999997,91629.61,66766.52,6050.099999999999,0.0
2019-01-10 15:00:00,5902600.3199999975,2483980.9599999995,90742.92,65762.43999999999,4868.94,0.0
2019-01-10 16:00:00,5837897.089999998,2417225.5299999993,91401.49,64053.45,2271.48,0.0
2019-01-10 17:00:00,5513418.01,2536530.2300000004,99127.09,63046.2,372.54,0.0
2019-01-10 18:00:00,6044549.749999999,2719915.38,106022.54000000001,62920.74,0.0,0.0
2019-01-10 19:00:00,6164789.969999999,2749762.3299999996,105496.99,62159.11,0.0,0.0
2019-01-10 20:00:00,5924469.829999998,2747699.6199999996,93501.44,60256.33999999999,0.0,0.0
2019-01-10 21:00:00,5548982.869999999,2603104.72,96905.28,60311.399999999994,0.0,0.0
2019-01-10 22:00:00,4919862.799999999,2569321.7,100882.29,60567.54,0.0,0.0
2019-01-10 23:00:00,4420891.169999998,2470142.4300000006,99862.67,60459.64,0.0,0.0
2019-01-11 00:00:00,4264554.5200000005,2256843.36,105058.84999999999,60252.87999999999,0.0,0.0
2019-01-11 01:00:00,4051751.750000001,2212696.13,101889.61,60199.490000000005,0.0,0.0
2019-01-11 02:00:00,3895045.2000000007,2200650.78,98862.87000000001,60049.15,0.0,0.0
2019-01-11 03:00:00,3857976.290000001,2223730.21,88778.46999999999,59800.49,0.0,0.0
2019-01-11 04:00:00,3923429.410000001,2286827.4699999997,100928.85,59895.79000000001,0.0,0.0
2019-01-11 05:00:00,4296288.41,2239399.0100000002,102519.97,59845.55,0.0,0.0
2019-01-11 06:00:00,4411440.41,2301558.9,102904.93,59853.91,82.45,0.0
2019-01-11 07:00:00,4776950.289999999,2458625.45,99870.11,59855.689999999995,1047.42,0.0
2019-01-11 08:00:00,5343352.319999998,2455363.3800000004,101702.02,59148.92999999999,4006.14,0.0
2019-01-11 09:00:00,5528992.55,2578770.5399999996,102507.93000000001,58836.560000000005,7219.139999999999,0.0
2019-01-11 10:00:00,5789273.140000001,2654871.4899999998,101047.01,58315.399999999994,9673.92,0.0
2019-01-11 11:00:00,6085847.9,2607196.8699999996,87781.67,58221.780000000006,10485.060000000001,0.0
2019-01-11 12:00:00,6136774.24,2487585.37,92855.54,58891.909999999996,9254.76,0.0
2019-01-11 13:00:00,6039466.459999999,2488137.51,97460.94,66084.09999999999,7805.28,0.0
2019-01-11 14:00:00,6156171.37,2497198.91,98635.27,72147.31,6532.62,0.0
2019-01-11 15:00:00,6135815.25,2492580.51,102149.85,74745.62000000001,3376.86,0.0
