fecha_hora,precio_bolsa,demanda,generacion,volumen_embalses,aportes_hidricos,es_pandemia,oni,precio_lag24h,precio_lag168h,precio_media_24h,precio_media_7d,precio_media_30d,hora,hora_sin,hora_cos,dia_semana,dia_semana_sin,dia_semana_cos,dia_anio,dia_anio_sin,dia_anio_cos,volumen_embalses_delta_1d,volumen_embalses_delta_7d,volumen_embalses_media_7d,volumen_embalses_media_30d,volumen_embalses_vs_media30d,aportes_hidricos_delta_1d,aportes_hidricos_delta_7d,aportes_hidricos_media_7d,aportes_hidricos_media_30d,aportes_hidricos_vs_media30d,precio_std_24h,precio_std_7d,precio_rango_24h,ratio_volatilidad,demanda_lag24h,demanda_lag48h,demanda_lag72h,demanda_media_24h,es_festivo,festivo_lag24h,festivo_lag48h,festivo_lag72h,festivo_lag168h,mismatch_festivo_24h,mismatch_festivo_168h
2026-02-28 17:00:00,122.28535,10327302.8,10483276.19,12351307729.166666,197580133.3095833,0,-0.2020833333333333,121.36428,116.90493,118.19271499999998,117.98799940476192,135.466698,17,-0.9659258262890683,-0.25881904510252063,5,-0.9749279121818236,-0.2225209339563146,59,0.8494504794814806,0.527668345562516,-60327666.66666794,-96855266.66666794,12436818638.690475,12695450841.475695,0.9728924071617274,-21133345.872083366,-22252124.07250002,246210877.23912197,230271909.42040104,0.8580296824171755,6.9738922329926245,7.808095546333223,17.267740000000003,0.8931617436812296,11074787.33,11055782.63,10806625.87,10211599.402500002,0,0,0,0,0,0,0
2026-02-28 18:00:00,122.28635,10871398.39,11056093.33,12348718525.0,196998036.2125,0,-0.2017857142857143,121.36428,120.90493,117.86347583333333,117.94241267857143,135.26729125,18,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,59,0.8494504794814806,0.527668345562516,-60586700.0,-98482600.0,12436232432.738094,12694636290.815971,0.9727508722667204,-20110057.9375,-22101713.194999993,246079319.4224851,230240157.90553644,0.8556197928483219,6.60516318072896,7.7655247926568896,17.267740000000003,0.8505752485620582,11528612.52,11544726.62,11270294.64,10210927.981666667,0,0,0,0,0,0,0
2026-02-28 19:00:00,124.78235,10979783.72,11197311.19,12346129320.833334,196415939.11541668,0,-0.2014880952380952,122.08428,165.90493,117.53423666666667,117.88920095238093,135.06610672222223,19,-0.9659258262890684,0.2588190451025203,5,-0.9749279121818236,-0.2225209339563146,59,0.8494504794814806,0.527668345562516,-60845733.33333206,-100109933.33333206,12435636540.277777,12693818224.29398,0.9726095885952405,-19086770.002916634,-21951302.317499995,245948656.90869045,230206696.87495252,0.85321557444573,6.156317727982088,7.705748320377576,17.267740000000003,0.7989253570223578,11651794.31,11721126.77,11531209.44,10208039.129166666,0,0,0,0,0,0,0
2026-02-28 20:00:00,122.28635,10721480.63,10923732.17,12343540116.666666,195833842.0183333,0,-0.2011904761904762,121.36428,120.90493,117.1749975,117.83170351190476,134.86669997222225,20,-0.8660254037844386,0.5000000000000001,5,-0.9749279121818236,-0.2225209339563146,59,0.8494504794814806,0.527668345562516,-61104766.66666794,-101737266.66666794,12435030961.309525,12692996641.909721,0.9724685560784583,-18063482.068333387,-21800891.440000027,245818889.6977381,230171526.3286493,0.8508169761133394,5.626918070361476,7.642937649158836,16.547740000000005,0.7362245158418584,11361442.79,11450383.77,11279518.13,10204333.255,0,0,0,0,0,0,0
2026-02-28 21:00:00,122.28635,10291303.01,10511615.03,12340950912.5,195251744.92125,0,-0.2008928571428571,121.36428,116.90493,116.84575833333334,117.7861167857143,134.6672932222222,21,-0.7071067811865477,0.7071067811865474,5,-0.9749279121818236,-0.2225209339563146,59,0.8494504794814806,0.527668345562516,-61363800.0,-103364600.0,12434415695.833334,12692171543.663195,0.9723277746479444,-17040194.13375002,-21650480.5625,245690017.78962797,230134646.26662675,0.8484239469751003,5.09469656390128,7.598498521940186,16.547740000000005,0.6704872744517439,10912277.13,10939122.48,10778994.5,10203214.698749999,0,0,0,0,0,0,0
2026-02-28 22:00:00,122.28535,9845970.25,10062204.29,12338361708.333334,194669647.82416663,0,-0.2005952380952381,121.36428,116.90493,116.51651916666667,117.7405300595238,134.46788647222223,22,-0.5000000000000004,0.8660254037844384,5,-0.9749279121818236,-0.2225209339563146,59,0.8494504794814806,0.527668345562516,-61622833.33333206,-104991933.33333206,12433790743.849205,12691342929.554398,0.9721872442356692,-16016906.199166685,-21500069.685000002,245562041.1843601,230096056.68888482,0.8460364363713603,4.474755454527487,7.553521197408269,13.404740000000004,0.5924065528621069,10390824.12,10277496.58,10122274.29,10207936.679583333,0,0,0,0,0,0,0
2026-02-28 23:00:00,122.28435,9301676.33,9511475.46,12335772504.166666,194087550.72708333,0,-0.200297619047619,119.12528,114.70493,116.22494666666667,117.69054452380954,134.27935611111113,23,-0.25881904510252157,0.9659258262890681,5,-0.9749279121818236,-0.2225209339563146,59,0.8494504794814806,0.527668345562516,-61881866.66666794,-106619266.66666794,12433156105.357143,12690510799.583334,0.9720469647740014,-14993618.26458335,-21349658.807500005,245434959.88193452,230055757.59542358,0.8436543938552757,4.027187296409701,7.516091705618596,9.366000000000014,0.5358086960805984,9800253.12,9631830.13,9406407.72,10214954.304166667,0,0,0,0,0,0,0
2026-03-01 00:00:00,103.13361,8887963.69,9081744.05,12333183300.0,193505453.63,0,-0.2,122.28435,114.40661,116.62353291666666,117.77998154761906,134.11222997222222,0,0.0,1.0,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-62140900.0,-108246600.0,12432511780.357143,12689675153.75,0.971906936195711,-13970330.330000013,-21199247.930000007,245308773.8823512,230013748.98624307,0.8412777691892384,4.136929215298097,7.4805310597878885,9.56607000000001,0.5530261397531582,9305151.22,9125040.21,8940882.39,10222458.929583333,0,0,0,0,0,0,0
2026-03-01 01:00:00,103.13361,8568003.79,8782370.18,12330985775.0,193008970.41291663,0,-0.1995967741935484,116.78235,113.50361,116.79286916666666,117.83666857142858,133.93746216666668,1,0.25881904510252074,0.9659258262890683,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-61749220.83333397,-110323087.5,12431855095.3125,12688838195.613428,0.9717978576843119,-13884716.450000048,-21640031.81916666,245179964.16914186,229973295.52904975,0.8392668808302403,4.052440192377169,7.436278805530524,9.56607000000001,0.5449553867403789,8958049.71,8817848.79,8653813.65,10228300.634583334,0,0,0,0,0,0,0
2026-03-01 02:00:00,103.13361,8268145.95,8473624.47,12328788250.0,192512487.19583333,0,-0.1991935483870968,116.78235,114.40661,116.96220541666666,117.8933555952381,133.7626943611111,2,0.49999999999999994,0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-61357541.66666603,-112399575.0,12431186050.223215,12687999925.17361,0.9716888652827844,-13799102.569999993,-22080815.708333343,245048530.74230653,229934397.22384372,0.8372496221538366,3.958600346612124,7.391324285222571,9.56607000000001,0.5355738963485244,8722506.72,8573178.63,8448807.51,10234522.638333334,0,0,0,0,0,0,0
2026-03-01 03:00:00,103.13361,8062164.39,8253877.4,12326590725.0,192016003.97875,0,-0.1987903225806451,116.78235,113.50361,117.13154166666665,117.95004261904764,133.58792655555555,3,0.7071067811865476,0.7071067811865476,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-60965862.5,-114476062.5,12430504645.089285,12687160342.430555,0.9715799589743753,-13713488.689999998,-22521599.597499996,244914473.60184523,229897054.070625,0.8352260308640673,3.854726826455811,7.345654605524735,9.56607000000001,0.5247628745784801,8587673.86,8444086.37,8339881.07,10240505.450416667,0,0,0,0,0,0,0
2026-03-01 04:00:00,103.13361,7966667.89,8152959.76,12324393200.0,191519520.76166663,0,-0.1983870967741935,122.18935,113.50361,117.52616958333334,118.03891416666667,133.42066847222225,4,0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-60574183.33333397,-116552550.0,12429810879.910715,12686319447.38426,0.9714711387423809,-13627874.810000002,-22962383.48666668,244777792.74775797,229861266.0693935,0.8331961449470492,3.868052722244714,7.305743000973424,9.56607000000001,0.5294537080936643,8549558.09,8659798.84,8516973.2,10235912.085833333,0,0,0,0,0,0,0
2026-03-01 05:00:00,103.13361,7932768.23,8114464.94,12322195675.0,191023037.5445833,0,-0.1979838709677419,122.18935,114.40661,117.69150583333334,118.12778571428572,133.25323955555555,5,0.9659258262890683,0.25881904510252074,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-60182504.16666603,-118629037.5,12429104754.6875,12685477240.034721,0.9713624045701471,-13542260.930000037,-23403167.375833362,244638488.18004468,229827033.22014928,0.8311600026686331,3.9821784518846286,7.2645185054674295,9.56607000000001,0.5481682576605121,8641722.84,9111153.66,9042947.15,10216352.468333332,0,0,0,0,0,0,0
2026-03-01 06:00:00,103.13361,7738614.74,7887244.05,12319998150.0,190526554.3275,0,-0.1975806451612903,122.28435,113.50361,117.86080041666666,118.21722273809526,133.08594258333335,6,1.0,6.123233995736766e-17,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-59790825.0,-120705525.0,12428386269.419643,12684633720.381945,0.9712537564410677,-13456647.050000012,-23843951.265000015,244496559.8987054,229794355.5228924,0.8291176425720322,4.090571562327592,7.222275271269152,9.56607000000001,0.5663826714830777,8763395.14,9200394.49,9129119.59,10198144.162083333,0,0,0,0,0,0,0
2026-03-01 07:00:00,103.13361,7929465.78,8016162.72,12317800625.0,190030071.11041665,0,-0.1971774193548387,116.78235,113.36061,118.030095,118.27390976190476,132.91100394444445,7,0.9659258262890683,-0.25881904510252063,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-59399145.83333397,-122782012.5,12427655424.107143,12683788888.425928,0.9711451943385864,-13371033.170000017,-24284735.15416667,244352007.90374008,229763232.9776227,0.8270691034754208,3.9501998222082864,7.172955387455019,9.56607000000001,0.5507074293417328,9178917.19,9538027.16,9419732.56,10183181.246666668,0,0,0,0,0,0,0
2026-03-01 08:00:00,103.13361,8178786.61,8262277.61,12315603100.0,189533587.8933333,0,-0.1967741935483871,116.78235,113.36061,118.19943124999999,118.33059678571428,132.7362361388889,8,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,60,0.8584015232918917,0.512978386299228,-59007466.66666603,-124858500.0,12426912218.75,12682942744.166666,0.9710367182461958,-13285419.290000021,-24725519.04333338,244204832.1951488,229733665.58434027,0.8250144244695009,3.7967211439377198,7.122840203560754,9.56607000000001,0.5330347214640185,9588068.77,9881675.57,9782179.31,10170947.629999999,0,0,0,0,0,0,0
